$Inflow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS,H2S,CH4,SO4,Tracer,Cond,TCol,ECol,ISS1,PO4,NH4,NO3,LDOM,RDOM,LPOM,RPOM,ALG1,DO,TIC,ALK,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
5037,80,0,0,5.755,0,56,1342,219.2,150.9,0.9411,6.68E-02,1.189,6.49E-02,6.49E-02,6.49E-02,6.49E-02,0.1,7.9,9.968,30.84,3.24E-04,3.24E-04,3.24E-04,3.24E-04,5.19E-03,5.19E-03,5.19E-03,5.19E-03
5038,79,0,0,5.757,0,55.5,1342,219.2,148.4,0.9402,6.69E-02,1.185,6.46E-02,6.46E-02,6.46E-02,6.46E-02,0.1,7.9,9.984,30.85,3.23E-04,3.23E-04,3.23E-04,3.23E-04,5.17E-03,5.17E-03,5.17E-03,5.17E-03
5039,78,0,0,5.758,0,55,1342,219.2,146,0.9393,6.70E-02,1.18,6.44E-02,6.44E-02,6.44E-02,6.44E-02,0.1,7.9,10,30.86,3.22E-04,3.22E-04,3.22E-04,3.22E-04,5.15E-03,5.15E-03,5.15E-03,5.15E-03
5040,77,0,0,5.759,0,54.5,1342,219.2,143.5,0.9383,6.71E-02,1.176,6.41E-02,6.41E-02,6.41E-02,6.41E-02,0.1,7.9,10.02,30.87,3.21E-04,3.21E-04,3.21E-04,3.21E-04,5.13E-03,5.13E-03,5.13E-03,5.13E-03
5041,76,0,0,5.761,0,54,1342,219.2,141,0.9374,6.71E-02,1.171,6.39E-02,6.39E-02,6.39E-02,6.39E-02,0.1,7.9,10.03,30.88,3.19E-04,3.19E-04,3.19E-04,3.19E-04,5.11E-03,5.11E-03,5.11E-03,5.11E-03
5042,75,0,0,5.762,0,53.5,1342,219.2,138.5,0.9365,6.72E-02,1.167,6.36E-02,6.36E-02,6.36E-02,6.36E-02,0.1,7.9,10.05,30.89,3.18E-04,3.18E-04,3.18E-04,3.18E-04,5.09E-03,5.09E-03,5.09E-03,5.09E-03
5043,74,0,0,5.763,0,53,1342,219.2,136.1,0.9356,6.73E-02,1.162,6.33E-02,6.33E-02,6.33E-02,6.33E-02,0.1,7.9,10.06,30.9,3.17E-04,3.17E-04,3.17E-04,3.17E-04,5.07E-03,5.07E-03,5.07E-03,5.07E-03
5044,73,0,0,5.765,0,53.45,1342,219.2,133.6,0.9346,6.73E-02,1.158,6.31E-02,6.31E-02,6.31E-02,6.31E-02,0.1,7.902,10.08,30.91,3.16E-04,3.16E-04,3.16E-04,3.16E-04,5.05E-03,5.05E-03,5.05E-03,5.05E-03
5045,72,0,0,5.766,0,53.91,1342,219.2,131.1,0.9337,6.74E-02,1.153,6.28E-02,6.28E-02,6.28E-02,6.28E-02,0.1,7.907,10.1,30.92,3.14E-04,3.14E-04,3.14E-04,3.14E-04,5.03E-03,5.03E-03,5.03E-03,5.03E-03
5046,71,0,0,5.767,0,54.36,1342,219.2,128.6,0.9328,6.75E-02,1.149,6.26E-02,6.26E-02,6.26E-02,6.26E-02,0.1,7.911,10.11,30.94,3.13E-04,3.13E-04,3.13E-04,3.13E-04,5.01E-03,5.01E-03,5.01E-03,5.01E-03
5047,70,0,0,5.769,0,54.82,1342,219.2,126.2,0.9319,6.76E-02,1.145,6.23E-02,6.23E-02,6.23E-02,6.23E-02,0.1,7.916,10.13,30.95,3.12E-04,3.12E-04,3.12E-04,3.12E-04,4.99E-03,4.99E-03,4.99E-03,4.99E-03
5048,69,0,0,5.77,0,55.27,1342,219.2,123.7,0.931,6.76E-02,1.14,6.21E-02,6.21E-02,6.21E-02,6.21E-02,0.1,7.921,10.14,30.96,3.10E-04,3.10E-04,3.10E-04,3.10E-04,4.97E-03,4.97E-03,4.97E-03,4.97E-03
5049,68,0,0,5.771,0,55.73,1342,219.2,121.2,0.93,6.77E-02,1.136,6.18E-02,6.18E-02,6.18E-02,6.18E-02,0.1,7.925,10.16,30.97,3.09E-04,3.09E-04,3.09E-04,3.09E-04,4.95E-03,4.95E-03,4.95E-03,4.95E-03
5050,67,0,0,5.773,0,56.18,1342,219.2,118.8,0.9291,6.78E-02,1.131,6.16E-02,6.16E-02,6.16E-02,6.16E-02,0.1,7.93,10.18,30.98,3.08E-04,3.08E-04,3.08E-04,3.08E-04,4.93E-03,4.93E-03,4.93E-03,4.93E-03
5051,66,0,0,5.774,0,56.64,1342,219.2,116.3,0.9282,6.78E-02,1.127,6.13E-02,6.13E-02,6.13E-02,6.13E-02,0.1,7.934,10.19,30.99,3.07E-04,3.07E-04,3.07E-04,3.07E-04,4.91E-03,4.91E-03,4.91E-03,4.91E-03
5052,65,0,0,5.775,0,57.09,1342,219.2,113.8,0.9273,6.79E-02,1.122,6.11E-02,6.11E-02,6.11E-02,6.11E-02,0.1,7.939,10.21,31,3.05E-04,3.05E-04,3.05E-04,3.05E-04,4.89E-03,4.89E-03,4.89E-03,4.89E-03
5053,64,0,0,5.777,0,57.55,1342,219.2,111.3,0.9264,6.80E-02,1.118,6.08E-02,6.08E-02,6.08E-02,6.08E-02,0.1,7.943,10.22,31.01,3.04E-04,3.04E-04,3.04E-04,3.04E-04,4.87E-03,4.87E-03,4.87E-03,4.87E-03
5054,63,0,0,5.778,0,58,1342,219.2,108.9,0.9254,6.80E-02,1.113,6.06E-02,6.06E-02,6.06E-02,6.06E-02,0.1,7.948,10.24,31.02,3.03E-04,3.03E-04,3.03E-04,3.03E-04,4.85E-03,4.85E-03,4.85E-03,4.85E-03
5055,62,0,0,5.779,0,58.45,1342,219.2,106.4,0.9245,6.81E-02,1.109,6.03E-02,6.03E-02,6.03E-02,6.03E-02,0.1,7.953,10.26,31.03,3.02E-04,3.02E-04,3.02E-04,3.02E-04,4.82E-03,4.82E-03,4.82E-03,4.82E-03
5056,61,0,0,5.781,0,58.91,1342,219.2,103.9,0.9236,6.82E-02,1.104,6.01E-02,6.01E-02,6.01E-02,6.01E-02,0.1,7.957,10.27,31.04,3.00E-04,3.00E-04,3.00E-04,3.00E-04,4.80E-03,4.80E-03,4.80E-03,4.80E-03
5057,60,0,0,5.782,0,59.36,1342,219.2,101.5,0.9227,6.83E-02,1.1,5.98E-02,5.98E-02,5.98E-02,5.98E-02,0.1,7.962,10.29,31.05,2.99E-04,2.99E-04,2.99E-04,2.99E-04,4.78E-03,4.78E-03,4.78E-03,4.78E-03
5058,59,0,0,5.783,0,59.82,1342,219.2,98.98,0.9217,6.83E-02,1.095,5.95E-02,5.95E-02,5.95E-02,5.95E-02,0.1,7.966,10.31,31.06,2.98E-04,2.98E-04,2.98E-04,2.98E-04,4.76E-03,4.76E-03,4.76E-03,4.76E-03
5059,58,0,0,5.785,0,60.27,1342,219.2,96.5,0.9208,6.84E-02,1.091,5.93E-02,5.93E-02,5.93E-02,5.93E-02,0.1,7.971,10.32,31.08,2.97E-04,2.97E-04,2.97E-04,2.97E-04,4.74E-03,4.74E-03,4.74E-03,4.74E-03
5060,57,0,0,5.786,0,60.73,1342,219.2,94.03,0.9199,6.85E-02,1.086,5.90E-02,5.90E-02,5.90E-02,5.90E-02,0.1,7.975,10.34,31.09,2.95E-04,2.95E-04,2.95E-04,2.95E-04,4.72E-03,4.72E-03,4.72E-03,4.72E-03
5061,56,0,0,5.787,0,61.18,1342,219.2,91.56,0.919,6.85E-02,1.082,5.88E-02,5.88E-02,5.88E-02,5.88E-02,0.1,7.98,10.36,31.1,2.94E-04,2.94E-04,2.94E-04,2.94E-04,4.70E-03,4.70E-03,4.70E-03,4.70E-03
5062,55,0,0,5.789,0,61.64,1342,219.2,89.09,0.9181,6.86E-02,1.077,5.85E-02,5.85E-02,5.85E-02,5.85E-02,0.1,7.985,10.37,31.11,2.93E-04,2.93E-04,2.93E-04,2.93E-04,4.68E-03,4.68E-03,4.68E-03,4.68E-03
5063,54,0,0,5.79,0,62.09,1342,219.2,86.61,0.9171,6.87E-02,1.073,5.83E-02,5.83E-02,5.83E-02,5.83E-02,0.1,7.989,10.39,31.12,2.91E-04,2.91E-04,2.91E-04,2.91E-04,4.66E-03,4.66E-03,4.66E-03,4.66E-03
5064,53,0,0,5.791,0,62.55,1342,219.2,84.14,0.9162,6.88E-02,1.069,5.80E-02,5.80E-02,5.80E-02,5.80E-02,0.1,7.994,10.41,31.13,2.90E-04,2.90E-04,2.90E-04,2.90E-04,4.64E-03,4.64E-03,4.64E-03,4.64E-03
5065,52,0,0,5.792,0,63,1342,219.2,81.67,0.9153,6.88E-02,1.064,5.78E-02,5.78E-02,5.78E-02,5.78E-02,0.1,7.998,10.42,31.14,2.89E-04,2.89E-04,2.89E-04,2.89E-04,4.62E-03,4.62E-03,4.62E-03,4.62E-03
5066,52.78,0,0,5.794,0,65.17,1342,219.2,79.45,0.9144,6.89E-02,1.06,5.75E-02,5.75E-02,5.75E-02,5.75E-02,0.1,8,10.44,31.15,2.88E-04,2.88E-04,2.88E-04,2.88E-04,4.60E-03,4.60E-03,4.60E-03,4.60E-03
5067,53.56,0,0,5.795,0,67.33,1342,219.2,77.23,0.9134,6.90E-02,1.055,5.73E-02,5.73E-02,5.73E-02,5.73E-02,0.1,8,10.45,31.16,2.86E-04,2.86E-04,2.86E-04,2.86E-04,4.58E-03,4.58E-03,4.58E-03,4.58E-03
5068,54.33,0,0,5.796,0,69.5,1342,219.2,75.01,0.9125,6.90E-02,1.051,5.70E-02,5.70E-02,5.70E-02,5.70E-02,0.1,8,10.46,31.17,2.85E-04,2.85E-04,2.85E-04,2.85E-04,4.56E-03,4.56E-03,4.56E-03,4.56E-03
5069,55.11,0,0,5.798,0,71.67,1342,219.2,72.78,0.9116,6.91E-02,1.046,5.68E-02,5.68E-02,5.68E-02,5.68E-02,0.1,8,10.47,31.18,2.84E-04,2.84E-04,2.84E-04,2.84E-04,4.54E-03,4.54E-03,4.54E-03,4.54E-03
5070,55.89,0,0,5.799,0,73.83,1342,219.2,70.56,0.9107,6.92E-02,1.042,5.65E-02,5.65E-02,5.65E-02,5.65E-02,0.1,8,10.48,31.19,2.83E-04,2.83E-04,2.83E-04,2.83E-04,4.52E-03,4.52E-03,4.52E-03,4.52E-03
5071,56.67,0,0,5.8,0,76,1342,219.2,68.34,0.9098,6.93E-02,1.037,5.63E-02,5.63E-02,5.63E-02,5.63E-02,0.1,8,10.49,31.2,2.81E-04,2.81E-04,2.81E-04,2.81E-04,4.50E-03,4.50E-03,4.50E-03,4.50E-03
5072,57.44,0,0,5.802,0,76.41,1342,219.2,66.12,0.9088,6.93E-02,1.033,5.60E-02,5.60E-02,5.60E-02,5.60E-02,0.1,8,10.5,31.21,2.80E-04,2.80E-04,2.80E-04,2.80E-04,4.48E-03,4.48E-03,4.48E-03,4.48E-03
5073,58.22,0,0,5.803,0,76.83,1342,219.2,63.9,0.9079,6.94E-02,1.028,5.58E-02,5.58E-02,5.58E-02,5.58E-02,0.1,8,10.52,31.22,2.79E-04,2.79E-04,2.79E-04,2.79E-04,4.46E-03,4.46E-03,4.46E-03,4.46E-03
5074,59,0,0,5.804,0,77.24,1342,219.2,61.68,0.907,6.95E-02,1.024,5.55E-02,5.55E-02,5.55E-02,5.55E-02,0.1,8,10.54,31.24,2.78E-04,2.78E-04,2.78E-04,2.78E-04,4.44E-03,4.44E-03,4.44E-03,4.44E-03
5075,59.78,0,0,5.806,0,77.66,1342,219.2,59.46,0.9061,6.95E-02,1.019,5.52E-02,5.52E-02,5.52E-02,5.52E-02,0.1,8,10.56,31.25,2.76E-04,2.76E-04,2.76E-04,2.76E-04,4.42E-03,4.42E-03,4.42E-03,4.42E-03
5076,60.56,0,0,5.807,0,78.07,1342,219.2,57.24,0.9051,6.96E-02,1.015,5.50E-02,5.50E-02,5.50E-02,5.50E-02,0.1,8,10.58,31.26,2.75E-04,2.75E-04,2.75E-04,2.75E-04,4.40E-03,4.40E-03,4.40E-03,4.40E-03
5077,61.33,0,0,5.808,0,78.48,1342,219.2,55.01,0.9042,6.97E-02,1.01,5.47E-02,5.47E-02,5.47E-02,5.47E-02,0.1,8,10.6,31.27,2.74E-04,2.74E-04,2.74E-04,2.74E-04,4.38E-03,4.38E-03,4.38E-03,4.38E-03
5078,62.11,0,0,5.81,0,78.9,1342,219.2,52.79,0.9033,6.98E-02,1.006,5.45E-02,5.45E-02,5.45E-02,5.45E-02,0.1,8,10.61,31.28,2.72E-04,2.72E-04,2.72E-04,2.72E-04,4.36E-03,4.36E-03,4.36E-03,4.36E-03
5079,62.89,0,0,5.811,0,79.31,1342,219.2,50.57,0.9024,6.98E-02,1.002,5.42E-02,5.42E-02,5.42E-02,5.42E-02,0.1,8,10.63,31.29,2.71E-04,2.71E-04,2.71E-04,2.71E-04,4.34E-03,4.34E-03,4.34E-03,4.34E-03
5080,63.67,0,0,5.812,0,79.72,1342,219.2,48.35,0.9015,6.99E-02,0.9971,5.40E-02,5.40E-02,5.40E-02,5.40E-02,0.1,8,10.65,31.3,2.70E-04,2.70E-04,2.70E-04,2.70E-04,4.32E-03,4.32E-03,4.32E-03,4.32E-03
5081,64.44,0,0,5.814,0,80.14,1342,219.2,46.13,0.9005,7.00E-02,0.9926,5.37E-02,5.37E-02,5.37E-02,5.37E-02,0.1,8,10.52,31.4,2.69E-04,2.69E-04,2.69E-04,2.69E-04,4.30E-03,4.30E-03,4.30E-03,4.30E-03
5082,65.22,0,0,5.815,0,80.55,1342,219.2,43.91,0.8978,6.98E-02,0.9881,5.39E-02,5.39E-02,5.39E-02,5.39E-02,0.1,8,10.39,31.49,2.69E-04,2.69E-04,2.69E-04,2.69E-04,4.31E-03,4.31E-03,4.31E-03,4.31E-03
5083,66,0,0,5.816,0,80.97,1342,219.2,41.68,0.8924,6.93E-02,0.9837,5.46E-02,5.46E-02,5.46E-02,5.46E-02,0.1,8,10.27,31.59,2.73E-04,2.73E-04,2.73E-04,2.73E-04,4.36E-03,4.36E-03,4.36E-03,4.36E-03
5084,66.78,0,0,5.818,0,81.38,1342,219.2,39.46,0.8871,6.88E-02,0.9792,5.53E-02,5.53E-02,5.53E-02,5.53E-02,0.1,8,10.16,31.69,2.76E-04,2.76E-04,2.76E-04,2.76E-04,4.42E-03,4.42E-03,4.42E-03,4.42E-03
5085,67.56,0,0,5.819,0,81.79,1342,219.2,37.23,0.8818,6.83E-02,0.9748,5.59E-02,5.59E-02,5.59E-02,5.59E-02,0.1,8,10.06,31.79,2.80E-04,2.80E-04,2.80E-04,2.80E-04,4.48E-03,4.48E-03,4.48E-03,4.48E-03
5086,68.33,0,0,5.82,0,82.21,1342,219.2,35.01,0.8764,6.79E-02,0.9703,5.66E-02,5.66E-02,5.66E-02,5.66E-02,0.1,8,9.959,31.88,2.83E-04,2.83E-04,2.83E-04,2.83E-04,4.53E-03,4.53E-03,4.53E-03,4.53E-03
5087,69.11,0,0,5.822,0,82.62,1342,219.2,32.78,0.8711,6.74E-02,0.9658,5.73E-02,5.73E-02,5.73E-02,5.73E-02,0.1,8,9.867,31.98,2.87E-04,2.87E-04,2.87E-04,2.87E-04,4.59E-03,4.59E-03,4.59E-03,4.59E-03
5088,69.89,0,0,5.823,0,83.03,1342,219.2,30.56,0.8658,6.69E-02,0.9614,5.80E-02,5.80E-02,5.80E-02,5.80E-02,0.1,8,9.781,32.08,2.90E-04,2.90E-04,2.90E-04,2.90E-04,4.64E-03,4.64E-03,4.64E-03,4.64E-03
5089,70.67,0,0,5.824,0,83.45,1342,219.2,28.33,0.8604,6.64E-02,0.9569,5.87E-02,5.87E-02,5.87E-02,5.87E-02,0.1,8,9.7,32.17,2.94E-04,2.94E-04,2.94E-04,2.94E-04,4.70E-03,4.70E-03,4.70E-03,4.70E-03
5090,71.44,0,0,5.826,0,83.86,1342,219.2,26.11,0.8551,6.59E-02,0.9524,5.94E-02,5.94E-02,5.94E-02,5.94E-02,0.1,8,9.624,32.27,2.97E-04,2.97E-04,2.97E-04,2.97E-04,4.75E-03,4.75E-03,4.75E-03,4.75E-03
5091,72.22,0,0,5.827,0,84.28,1342,219.2,23.88,0.8497,6.54E-02,0.948,6.01E-02,6.01E-02,6.01E-02,6.01E-02,0.1,8,9.553,32.37,3.01E-04,3.01E-04,3.01E-04,3.01E-04,4.81E-03,4.81E-03,4.81E-03,4.81E-03
5092,73,0,0,5.828,0,84.69,1342,219.2,21.66,0.8444,6.50E-02,0.9435,6.08E-02,6.08E-02,6.08E-02,6.08E-02,0.1,8,9.486,32.47,3.04E-04,3.04E-04,3.04E-04,3.04E-04,4.86E-03,4.86E-03,4.86E-03,4.86E-03
5093,73.78,0,0,5.83,0,85.1,1342,219.2,19.43,0.8391,6.45E-02,0.939,6.15E-02,6.15E-02,6.15E-02,6.15E-02,0.1,8,9.425,32.56,3.07E-04,3.07E-04,3.07E-04,3.07E-04,4.92E-03,4.92E-03,4.92E-03,4.92E-03
5094,74.56,0,0,5.831,0,85.52,1342,219.2,17.21,0.8337,6.40E-02,0.9346,6.22E-02,6.22E-02,6.22E-02,6.22E-02,0.1,8,9.367,32.66,3.11E-04,3.11E-04,3.11E-04,3.11E-04,4.97E-03,4.97E-03,4.97E-03,4.97E-03
5095,75.33,0,0,5.832,0,85.93,1342,219.2,14.98,0.8284,6.35E-02,0.9301,6.29E-02,6.29E-02,6.29E-02,6.29E-02,0.1,8,9.313,32.76,3.14E-04,3.14E-04,3.14E-04,3.14E-04,5.03E-03,5.03E-03,5.03E-03,5.03E-03
5096,76.11,0,0,5.834,0,86.34,1342,219.2,12.76,0.8231,6.30E-02,0.9257,6.36E-02,6.36E-02,6.36E-02,6.36E-02,0.1,8,9.263,32.85,3.18E-04,3.18E-04,3.18E-04,3.18E-04,5.09E-03,5.09E-03,5.09E-03,5.09E-03
5097,76.89,0,0,5.835,0,86.76,1342,219.2,10.53,0.8177,6.25E-02,0.9212,6.43E-02,6.43E-02,6.43E-02,6.43E-02,0.1,8,9.217,32.95,3.21E-04,3.21E-04,3.21E-04,3.21E-04,5.14E-03,5.14E-03,5.14E-03,5.14E-03
5098,77.67,0,0,5.836,0,87.17,1342,219.2,8.307,0.8124,6.20E-02,0.9167,6.50E-02,6.50E-02,6.50E-02,6.50E-02,0.1,8,9.174,33.05,3.25E-04,3.25E-04,3.25E-04,3.25E-04,5.20E-03,5.20E-03,5.20E-03,5.20E-03
5099,78.44,0,0,5.837,0,87.59,1342,219.2,6.082,0.8071,6.16E-02,0.9123,6.56E-02,6.56E-02,6.56E-02,6.56E-02,0.1,8,9.134,33.15,3.28E-04,3.28E-04,3.28E-04,3.28E-04,5.25E-03,5.25E-03,5.25E-03,5.25E-03
5100,79.22,0,0,5.839,0,88,1342,219.2,3.857,0.8017,6.11E-02,0.9078,6.63E-02,6.63E-02,6.63E-02,6.63E-02,0.1,8,9.098,33.24,3.32E-04,3.32E-04,3.32E-04,3.32E-04,5.31E-03,5.31E-03,5.31E-03,5.31E-03
5101,80,0,0,5.84,0,90,1342,219.2,1.632,0.7964,6.06E-02,0.9033,6.70E-02,6.70E-02,6.70E-02,6.70E-02,0.1,8,9.072,33.34,3.35E-04,3.35E-04,3.35E-04,3.35E-04,5.36E-03,5.36E-03,5.36E-03,5.36E-03
5102,78.11,0,0,5.841,0,90.51,1342,219.2,2.74,0.791,6.01E-02,0.8989,6.77E-02,6.77E-02,6.77E-02,6.77E-02,0.1,8,9.045,33.44,3.39E-04,3.39E-04,3.39E-04,3.39E-04,5.42E-03,5.42E-03,5.42E-03,5.42E-03
5103,76.22,0,0,5.843,0,91.03,1342,219.2,3.849,0.7857,5.96E-02,0.8944,6.84E-02,6.84E-02,6.84E-02,6.84E-02,0.1,8,9.015,33.53,3.42E-04,3.42E-04,3.42E-04,3.42E-04,5.47E-03,5.47E-03,5.47E-03,5.47E-03
5104,74.33,0,0,5.844,0,91.54,1342,219.2,4.957,0.7804,5.91E-02,0.8899,6.91E-02,6.91E-02,6.91E-02,6.91E-02,0.1,8,8.989,33.63,3.46E-04,3.46E-04,3.46E-04,3.46E-04,5.53E-03,5.53E-03,5.53E-03,5.53E-03
5105,72.44,0,0,5.845,0,92.06,1342,219.2,6.065,0.775,5.86E-02,0.8855,6.98E-02,6.98E-02,6.98E-02,6.98E-02,0.1,8,8.964,33.73,3.49E-04,3.49E-04,3.49E-04,3.49E-04,5.58E-03,5.58E-03,5.58E-03,5.58E-03
5106,70.56,0,0,5.847,0,92.57,1342,219.2,7.174,0.7697,5.82E-02,0.881,7.05E-02,7.05E-02,7.05E-02,7.05E-02,0.1,8,8.942,33.82,3.53E-04,3.53E-04,3.53E-04,3.53E-04,5.64E-03,5.64E-03,5.64E-03,5.64E-03
5107,68.67,0,0,5.848,0,93.09,1342,219.2,8.282,0.7644,5.77E-02,0.8766,7.12E-02,7.12E-02,7.12E-02,7.12E-02,0.1,8,8.923,33.92,3.56E-04,3.56E-04,3.56E-04,3.56E-04,5.70E-03,5.70E-03,5.70E-03,5.70E-03
5108,66.78,0,0,5.849,0,93.6,1342,219.2,9.39,0.759,5.72E-02,0.8721,7.19E-02,7.19E-02,7.19E-02,7.19E-02,0.1,8,8.905,34.02,3.59E-04,3.59E-04,3.59E-04,3.59E-04,5.75E-03,5.75E-03,5.75E-03,5.75E-03
5109,64.89,0,0,5.851,0,94.11,1342,219.2,10.5,0.7537,5.67E-02,0.8676,7.26E-02,7.26E-02,7.26E-02,7.26E-02,0.1,8,8.89,34.12,3.63E-04,3.63E-04,3.63E-04,3.63E-04,5.81E-03,5.81E-03,5.81E-03,5.81E-03
5110,63,0,0,5.852,0,94.63,1342,219.2,11.61,0.7484,5.62E-02,0.8632,7.33E-02,7.33E-02,7.33E-02,7.33E-02,0.1,8,8.876,34.21,3.66E-04,3.66E-04,3.66E-04,3.66E-04,5.86E-03,5.86E-03,5.86E-03,5.86E-03
5111,61.11,0,0,5.853,0,95.14,1342,219.2,12.72,0.743,5.57E-02,0.8587,7.40E-02,7.40E-02,7.40E-02,7.40E-02,0.1,8,8.864,34.31,3.70E-04,3.70E-04,3.70E-04,3.70E-04,5.92E-03,5.92E-03,5.92E-03,5.92E-03
5112,59.22,0,0,5.855,0,95.66,1342,219.2,13.82,0.7377,5.52E-02,0.8542,7.47E-02,7.47E-02,7.47E-02,7.47E-02,0.1,8,8.854,34.41,3.73E-04,3.73E-04,3.73E-04,3.73E-04,5.97E-03,5.97E-03,5.97E-03,5.97E-03
5113,57.33,0,0,5.856,0,96.17,1342,219.2,14.93,0.7323,5.48E-02,0.8498,7.53E-02,7.53E-02,7.53E-02,7.53E-02,0.1,8,8.845,34.5,3.77E-04,3.77E-04,3.77E-04,3.77E-04,6.03E-03,6.03E-03,6.03E-03,6.03E-03
5114,55.44,0,0,5.857,0,96.69,1342,219.2,16.04,0.727,5.43E-02,0.8453,7.60E-02,7.60E-02,7.60E-02,7.60E-02,0.1,8,8.838,34.6,3.80E-04,3.80E-04,3.80E-04,3.80E-04,6.08E-03,6.08E-03,6.08E-03,6.08E-03
5115,53.56,0,0,5.859,0,97.2,1342,219.2,17.15,0.7217,5.38E-02,0.8409,7.67E-02,7.67E-02,7.67E-02,7.67E-02,0.1,8,8.832,34.7,3.84E-04,3.84E-04,3.84E-04,3.84E-04,6.14E-03,6.14E-03,6.14E-03,6.14E-03
5116,51.67,0,0,5.86,0,97.71,1342,219.2,18.26,0.7163,5.33E-02,0.8364,7.74E-02,7.74E-02,7.74E-02,7.74E-02,0.1,8,8.827,34.8,3.87E-04,3.87E-04,3.87E-04,3.87E-04,6.19E-03,6.19E-03,6.19E-03,6.19E-03
5117,49.78,0,0,5.861,0,98.23,1342,219.2,19.37,0.711,5.28E-02,0.8319,7.81E-02,7.81E-02,7.81E-02,7.81E-02,0.1,8,8.824,34.89,3.91E-04,3.91E-04,3.91E-04,3.91E-04,6.25E-03,6.25E-03,6.25E-03,6.25E-03
5118,47.89,0,0,5.863,0,98.74,1342,219.2,20.47,0.7057,5.23E-02,0.8275,7.88E-02,7.88E-02,7.88E-02,7.88E-02,0.1,8,8.822,34.99,3.94E-04,3.94E-04,3.94E-04,3.94E-04,6.31E-03,6.31E-03,6.31E-03,6.31E-03
5119,46,0,0,5.864,0,99.26,1342,219.2,21.58,0.7003,5.19E-02,0.823,7.95E-02,7.95E-02,7.95E-02,7.95E-02,0.1,8,8.822,35.09,3.98E-04,3.98E-04,3.98E-04,3.98E-04,6.36E-03,6.36E-03,6.36E-03,6.36E-03
5120,44.11,0,0,5.865,0,99.77,1342,219.2,22.69,0.695,5.14E-02,0.8185,8.02E-02,8.02E-02,8.02E-02,8.02E-02,0.1,8,8.822,35.18,4.01E-04,4.01E-04,4.01E-04,4.01E-04,6.42E-03,6.42E-03,6.42E-03,6.42E-03
5121,42.22,0,0,5.867,0,100.3,1342,219.2,23.8,0.6897,5.09E-02,0.8141,8.09E-02,8.09E-02,8.09E-02,8.09E-02,0.1,8,8.823,35.28,4.04E-04,4.04E-04,4.04E-04,4.04E-04,6.47E-03,6.47E-03,6.47E-03,6.47E-03
5122,40.33,0,0,5.868,0,100.8,1342,219.2,24.91,0.6843,5.04E-02,0.8096,8.16E-02,8.16E-02,8.16E-02,8.16E-02,0.1,8,8.825,35.38,4.08E-04,4.08E-04,4.08E-04,4.08E-04,6.53E-03,6.53E-03,6.53E-03,6.53E-03
5123,38.44,0,0,5.869,0,101.3,1342,219.2,26.02,0.679,4.99E-02,0.8051,8.23E-02,8.23E-02,8.23E-02,8.23E-02,0.1,8,8.829,35.48,4.11E-04,4.11E-04,4.11E-04,4.11E-04,6.58E-03,6.58E-03,6.58E-03,6.58E-03
5124,36.56,0,0,5.871,0,101.8,1342,219.2,27.12,0.6736,4.94E-02,0.8007,8.30E-02,8.30E-02,8.30E-02,8.30E-02,0.1,8,8.832,35.57,4.15E-04,4.15E-04,4.15E-04,4.15E-04,6.64E-03,6.64E-03,6.64E-03,6.64E-03
5125,34.67,0,0,5.872,0,102.3,1342,219.2,28.23,0.6683,4.89E-02,0.7962,8.37E-02,8.37E-02,8.37E-02,8.37E-02,0.1,8,8.837,35.67,4.18E-04,4.18E-04,4.18E-04,4.18E-04,6.69E-03,6.69E-03,6.69E-03,6.69E-03
5126,32.78,0,0,5.873,0,102.9,1342,219.2,29.34,0.663,4.85E-02,0.7918,8.44E-02,8.44E-02,8.44E-02,8.44E-02,0.1,8,8.843,35.77,4.22E-04,4.22E-04,4.22E-04,4.22E-04,6.75E-03,6.75E-03,6.75E-03,6.75E-03
5127,30.89,0,0,5.875,0,103.4,1342,219.2,30.45,0.6576,4.80E-02,0.7873,8.51E-02,8.51E-02,8.51E-02,8.51E-02,0.1,8,8.849,35.86,4.25E-04,4.25E-04,4.25E-04,4.25E-04,6.80E-03,6.80E-03,6.80E-03,6.80E-03
5128,29,0,0,5.876,0,103.9,1342,219.2,31.56,0.6523,4.75E-02,0.7828,8.57E-02,8.57E-02,8.57E-02,8.57E-02,0.1,8,8.856,35.96,4.29E-04,4.29E-04,4.29E-04,4.29E-04,6.86E-03,6.86E-03,6.86E-03,6.86E-03
5129,27.11,0,0,5.877,0,104.4,1342,219.2,32.67,0.647,4.70E-02,0.7784,8.64E-02,8.64E-02,8.64E-02,8.64E-02,0.1,8,8.863,36.06,4.32E-04,4.32E-04,4.32E-04,4.32E-04,6.92E-03,6.92E-03,6.92E-03,6.92E-03
5130,25.22,0,0,5.879,0,104.9,1342,219.2,33.77,0.6416,4.65E-02,0.7739,8.71E-02,8.71E-02,8.71E-02,8.71E-02,0.1,8,8.871,36.16,4.36E-04,4.36E-04,4.36E-04,4.36E-04,6.97E-03,6.97E-03,6.97E-03,6.97E-03
