$R,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS,H2S,CH4,SO4,Tracer,Cond,TCol,ECol,ISS1,PO4,NH4,NO3,LDOM,RDOM,LPOM,RPOM,ALG1,DO,TIC,ALK,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
5085,5.515,0,0,0.6981,0,28.05,1600,180,0.6143,0.1441,5.87E-02,1.451,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.592,5.258,16.44,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5086,5.893,0,0,0.6974,0,28.52,1600,180,0.6143,0.1452,5.83E-02,1.454,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.618,5.238,16.49,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5087,6.272,0,0,0.6968,0,28.98,1600,180,0.6143,0.1464,5.79E-02,1.457,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.645,5.219,16.54,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5088,6.65,0,0,0.6961,0,29.44,1600,180,0.6143,0.1476,5.75E-02,1.46,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.671,5.201,16.58,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5089,7.029,0,0,0.6954,0,29.91,1600,180,0.6143,0.1487,5.71E-02,1.463,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.697,5.183,16.63,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5090,7.408,0,0,0.6947,0,30.37,1600,180,0.6143,0.1499,5.67E-02,1.466,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.724,5.166,16.68,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5091,7.786,0,0,0.694,0,30.83,1600,180,0.6143,0.1511,5.63E-02,1.469,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.75,5.149,16.73,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5092,8.165,0,0,0.6933,0,31.29,1600,180,0.6143,0.1522,5.59E-02,1.473,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.777,5.134,16.78,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5093,8.544,0,0,0.6926,0,31.76,1600,180,0.6143,0.1534,5.55E-02,1.476,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.803,5.118,16.83,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5094,8.922,0,0,0.6919,0,32.22,1600,180,0.6143,0.1545,5.52E-02,1.479,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.829,5.104,16.87,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5095,9.301,0,0,0.6913,0,32.68,1600,180,0.6143,0.1557,5.48E-02,1.482,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.856,5.09,16.92,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5096,9.68,0,0,0.6906,0,33.15,1600,180,0.6143,0.1569,5.44E-02,1.485,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.882,5.077,16.97,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5097,10.06,0,0,0.6899,0,33.61,1600,180,0.6143,0.158,5.40E-02,1.488,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.908,5.064,17.02,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5098,10.44,0,0,0.6892,0,34.07,1600,180,0.6143,0.1592,5.36E-02,1.491,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.935,5.052,17.07,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5099,10.82,0,0,0.6885,0,34.54,1600,180,0.6143,0.1604,5.32E-02,1.494,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.961,5.04,17.11,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5100,11.19,0,0,0.6878,0,35,1600,180,0.6143,0.1615,5.28E-02,1.497,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.988,5.029,17.16,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5101,11.57,0,0,0.6871,0,35.31,1600,180,0.6143,0.1627,5.24E-02,1.501,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,5.029,17.21,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5102,11.95,0,0,0.6864,0,35.61,1600,180,0.6143,0.1639,5.20E-02,1.504,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,5.026,17.26,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5103,12.33,0,0,0.6857,0,35.92,1600,180,0.6143,0.165,5.17E-02,1.507,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,5.015,17.31,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5104,12.71,0,0,0.6851,0,36.22,1600,180,0.6143,0.1662,5.13E-02,1.51,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,5.004,17.35,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5105,13.09,0,0,0.6844,0,36.53,1600,180,0.6143,0.1674,5.09E-02,1.513,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.993,17.4,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5106,13.47,0,0,0.6837,0,36.83,1600,180,0.6143,0.1685,5.05E-02,1.516,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.984,17.45,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5107,13.84,0,0,0.683,0,37.14,1600,180,0.6143,0.1697,5.01E-02,1.519,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.974,17.5,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5108,14.22,0,0,0.6823,0,37.44,1600,180,0.6143,0.1709,4.97E-02,1.522,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.966,17.55,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5109,14.6,0,0,0.6816,0,37.75,1600,180,0.6143,0.172,4.93E-02,1.525,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.958,17.59,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5110,14.98,0,0,0.6809,0,38.06,1600,180,0.6143,0.1732,4.89E-02,1.529,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.95,17.64,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5111,15.36,0,0,0.6802,0,38.36,1600,180,0.6143,0.1744,4.85E-02,1.532,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.943,17.69,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5112,15.74,0,0,0.6796,0,38.67,1600,180,0.6143,0.1755,4.82E-02,1.535,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.936,17.74,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5113,16.12,0,0,0.6789,0,38.97,1600,180,0.6143,0.1767,4.78E-02,1.538,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.93,17.79,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5114,16.5,0,0,0.6782,0,39.28,1600,180,0.6143,0.1779,4.74E-02,1.541,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.924,17.83,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5115,16.87,0,0,0.6775,0,39.58,1600,180,0.6143,0.179,4.70E-02,1.544,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.919,17.88,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5116,17.25,0,0,0.6768,0,39.89,1600,180,0.6143,0.1802,4.66E-02,1.547,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.914,17.93,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5117,17.63,0,0,0.6761,0,40.19,1600,180,0.6143,0.1814,4.62E-02,1.55,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.909,17.98,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5118,18.01,0,0,0.6754,0,40.5,1600,180,0.6143,0.1825,4.58E-02,1.553,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.905,18.03,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5119,18.39,0,0,0.6747,0,40.81,1600,180,0.6143,0.1837,4.54E-02,1.557,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.901,18.08,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5120,18.77,0,0,0.674,0,41.11,1600,180,0.6143,0.1849,4.51E-02,1.56,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.898,18.12,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5121,19.15,0,0,0.6734,0,41.42,1600,180,0.6143,0.186,4.47E-02,1.563,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.895,18.17,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5122,19.52,0,0,0.6727,0,41.72,1600,180,0.6143,0.1872,4.43E-02,1.566,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.892,18.22,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5123,19.9,0,0,0.672,0,42.03,1600,180,0.6143,0.1884,4.39E-02,1.569,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.89,18.27,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5124,20.28,0,0,0.6713,0,42.33,1600,180,0.6143,0.1895,4.35E-02,1.572,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.888,18.32,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5125,20.66,0,0,0.6706,0,42.64,1600,180,0.6143,0.1907,4.31E-02,1.575,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.886,18.36,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5126,21.04,0,0,0.6699,0,42.94,1600,180,0.6143,0.1919,4.27E-02,1.578,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.885,18.41,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5127,21.42,0,0,0.6692,0,43.25,1600,180,0.6143,0.193,4.23E-02,1.581,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.884,18.46,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5128,21.8,0,0,0.6685,0,43.56,1600,180,0.6143,0.1942,4.19E-02,1.585,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.883,18.51,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5129,22.17,0,0,0.6679,0,43.86,1600,180,0.6143,0.1954,4.16E-02,1.588,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.883,18.56,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5130,22.55,0,0,0.6672,0,44.17,1600,180,0.6143,0.1965,4.12E-02,1.591,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.883,18.6,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5131,22.93,0,0,0.6665,0,44.47,1600,180,0.6143,0.1977,4.08E-02,1.594,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.883,18.65,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5132,23.31,0,0,0.6658,0,44.78,1600,180,0.6143,0.1989,4.04E-02,1.597,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.884,18.7,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5133,23.69,0,0,0.6651,0,45.08,1600,180,0.6143,0.2,4.00E-02,1.6,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.884,18.75,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5134,24.07,0,0,0.6644,0,45.39,1600,180,0.6143,0.2012,3.96E-02,1.603,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.885,18.8,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5135,24.45,0,0,0.6637,0,45.69,1600,180,0.6143,0.2024,3.92E-02,1.606,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.887,18.84,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5136,24.83,0,0,0.663,0,46,1600,180,0.6143,0.2035,3.88E-02,1.609,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,8,4.888,18.89,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5137,25.2,0,0,0.6623,0,46,1600,180,0.6143,0.2047,3.84E-02,1.612,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.994,4.899,18.94,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5138,25.58,0,0,0.6617,0,46,1600,180,0.6143,0.2058,3.81E-02,1.616,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.981,4.909,18.99,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5139,25.96,0,0,0.661,0,46,1600,180,0.6143,0.207,3.77E-02,1.619,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.968,4.911,19.04,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5140,26.34,0,0,0.6603,0,46,1600,180,0.6143,0.2082,3.73E-02,1.622,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.955,4.913,19.08,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5141,26.72,0,0,0.6596,0,46,1600,180,0.6143,0.2093,3.69E-02,1.625,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.942,4.916,19.13,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5142,27.1,0,0,0.6589,0,46,1600,180,0.6143,0.2105,3.65E-02,1.628,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.929,4.919,19.18,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5143,27.48,0,0,0.6582,0,46,1600,180,0.6143,0.2117,3.61E-02,1.631,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.916,4.922,19.23,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5144,27.85,0,0,0.6575,0,46,1600,180,0.6143,0.2128,3.57E-02,1.634,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.903,4.925,19.28,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5145,28.23,0,0,0.6568,0,46,1600,180,0.6143,0.214,3.53E-02,1.637,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.89,4.929,19.33,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5146,28.61,0,0,0.6562,0,46,1600,180,0.6143,0.2152,3.49E-02,1.64,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.877,4.932,19.37,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5147,28.99,0,0,0.6555,0,46,1600,180,0.6143,0.2163,3.46E-02,1.644,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.865,4.936,19.42,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5148,29.37,0,0,0.6548,0,46,1600,180,0.6143,0.2175,3.42E-02,1.647,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.852,4.94,19.47,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5149,29.75,0,0,0.6541,0,46,1600,180,0.6143,0.2187,3.38E-02,1.65,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.839,4.944,19.52,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5150,30.13,0,0,0.6534,0,46,1600,180,0.6143,0.2198,3.34E-02,1.653,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.826,4.948,19.57,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5151,30.5,0,0,0.6527,0,46,1600,180,0.6143,0.221,3.30E-02,1.656,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.813,4.953,19.61,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5152,30.88,0,0,0.652,0,46,1600,180,0.6143,0.2222,3.26E-02,1.659,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.8,4.957,19.66,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5153,31.26,0,0,0.6513,0,46,1600,180,0.6143,0.2233,3.22E-02,1.662,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.787,4.962,19.71,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5154,31.64,0,0,0.6506,0,46,1600,180,0.6143,0.2245,3.18E-02,1.665,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.774,4.967,19.76,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5155,32.02,0,0,0.65,0,46,1600,180,0.6143,0.2257,3.14E-02,1.668,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.761,4.972,19.81,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5156,32.4,0,0,0.6493,0,46,1600,180,0.6143,0.2268,3.11E-02,1.672,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.748,4.977,19.85,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5157,32.78,0,0,0.6486,0,46,1600,180,0.6143,0.228,3.07E-02,1.675,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.735,4.982,19.9,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5158,33.16,0,0,0.6479,0,46,1600,180,0.6143,0.2292,3.03E-02,1.678,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.722,4.988,19.95,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5159,33.53,0,0,0.6472,0,46,1600,180,0.6143,0.2303,2.99E-02,1.681,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.709,4.993,20,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5160,33.91,0,0,0.6465,0,46,1600,180,0.6143,0.2315,2.95E-02,1.684,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.697,4.999,20.05,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5161,34.29,0,0,0.6458,0,46,1600,180,0.6143,0.2327,2.91E-02,1.687,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.684,5.005,20.09,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5162,34.67,0,0,0.6451,0,46,1600,180,0.6143,0.2338,2.87E-02,1.69,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.671,5.011,20.14,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5163,35.05,0,0,0.6445,0,46,1600,180,0.6143,0.235,2.83E-02,1.693,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.658,5.017,20.19,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5164,35.43,0,0,0.6438,0,46,1600,180,0.6143,0.2362,2.80E-02,1.696,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.645,5.023,20.24,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5165,35.81,0,0,0.6431,0,46,1600,180,0.6143,0.2373,2.76E-02,1.7,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.632,5.029,20.29,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5166,36.18,0,0,0.6424,0,46,1600,180,0.6143,0.2385,2.72E-02,1.703,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.619,5.035,20.33,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5167,36.56,0,0,0.6417,0,46,1600,180,0.6143,0.2397,2.68E-02,1.706,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.606,5.037,20.38,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5168,36.94,0,0,0.641,0,45.49,1600,180,0.6143,0.2408,2.64E-02,1.709,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.606,5.039,20.43,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5169,37.32,0,0,0.6403,0,44.98,1600,180,0.6143,0.242,2.60E-02,1.712,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.618,5.045,20.48,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5170,37.7,0,0,0.6396,0,44.46,1600,180,0.6143,0.2432,2.56E-02,1.715,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.63,5.051,20.53,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5171,38.08,0,0,0.6389,0,43.95,1600,180,0.6143,0.2443,2.52E-02,1.718,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.642,5.057,20.58,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5172,38.46,0,0,0.6383,0,43.44,1600,180,0.6143,0.2455,2.48E-02,1.721,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.653,5.064,20.62,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5173,38.83,0,0,0.6376,0,42.93,1600,180,0.6143,0.2467,2.45E-02,1.724,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.665,5.07,20.67,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5174,39.21,0,0,0.6369,0,42.42,1600,180,0.6143,0.2478,2.41E-02,1.728,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.677,5.077,20.72,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5175,39.59,0,0,0.6362,0,41.91,1600,180,0.6143,0.249,2.37E-02,1.731,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.689,5.083,20.77,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5176,39.97,0,0,0.6355,0,41.39,1600,180,0.6143,0.2502,2.33E-02,1.734,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.7,5.09,20.82,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5177,40.35,0,0,0.6348,0,40.88,1600,180,0.6143,0.2513,2.29E-02,1.737,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.712,5.097,20.86,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
5178,40.73,0,0,0.6341,0,40.37,1600,180,0.6143,0.2525,2.25E-02,1.74,7.14E-02,7.14E-02,7.14E-02,7.14E-02,0.1,7.724,5.103,20.91,3.57E-04,3.57E-04,3.57E-04,3.57E-04,5.71E-03,5.71E-03,5.71E-03,5.71E-03
