$Little Spokane River inflow 01/01/2000 to 12/31/2000,,
,,
Jday,Q,
201.125,12.81,
201.167,12.89,
201.208,12.89,
201.25,12.81,
201.292,12.81,
201.333,12.81,
201.375,12.81,
201.417,12.67,
201.458,12.67,
201.5,12.67,
201.542,12.67,
201.583,12.74,
201.625,12.81,
201.667,12.74,
201.708,12.81,
201.75,12.81,
201.792,12.74,
201.833,12.74,
201.875,12.67,
201.917,12.74,
201.958,12.67,
202,12.67,
202.042,12.74,
202.083,12.67,
202.125,12.67,
202.167,12.81,
202.208,12.74,
202.25,12.67,
202.292,12.6,
202.333,12.67,
202.375,12.6,
202.417,12.6,
202.458,12.6,
202.5,12.6,
202.542,12.6,
202.583,12.6,
202.625,12.6,
202.667,12.6,
202.708,12.6,
202.75,12.6,
202.792,12.53,
202.833,12.53,
202.875,12.53,
202.917,12.6,
202.958,12.6,
203,12.6,
203.042,12.6,
203.083,12.6,
203.125,12.6,
203.167,12.67,
203.208,12.6,
203.25,12.6,
203.292,12.6,
203.333,12.6,
203.375,12.53,
203.417,12.46,
203.458,12.46,
203.5,12.46,
203.542,12.46,
203.583,12.53,
203.625,12.53,
203.667,12.53,
203.708,12.53,
203.75,12.53,
203.792,12.6,
203.833,12.53,
203.875,12.6,
203.917,12.46,
203.958,12.39,
204,12.46,
204.042,12.46,
204.083,12.46,
204.125,12.46,
204.167,12.6,
204.208,12.6,
204.25,12.53,
204.292,12.6,
204.333,12.6,
204.375,12.6,
204.417,12.6,
204.458,12.6,
204.5,12.6,
204.542,12.6,
204.583,12.6,
204.625,12.6,
204.667,12.6,
204.708,12.6,
204.75,12.6,
204.792,12.6,
204.833,12.6,
204.875,12.6,
204.917,12.53,
204.958,12.53,
205,12.53,
205.042,12.46,
205.083,12.46,
205.125,12.46,
205.167,12.53,
205.208,12.46,
205.25,12.46,
205.292,12.46,
205.333,12.39,
205.375,12.33,
205.417,12.33,
205.458,12.33,
205.5,12.33,
205.542,12.33,
205.583,12.33,
205.625,12.33,
205.667,12.33,
205.708,12.33,
205.75,12.33,
205.792,12.26,
205.833,12.26,
205.875,12.26,
205.917,12.33,
205.958,12.33,
206,12.33,
206.042,12.33,
206.083,12.33,
206.125,12.33,
206.167,12.46,
206.208,12.39,
206.25,12.39,
206.292,12.33,
206.333,12.26,
206.375,12.26,
206.417,12.26,
206.458,12.26,
206.5,12.26,
206.542,12.26,
206.583,12.26,
206.625,12.26,
206.667,12.26,
206.708,12.26,
206.75,12.33,
206.792,12.26,
206.833,12.19,
206.875,12.26,
206.917,12.33,
206.958,12.33,
207,12.33,
207.042,12.33,
207.083,12.26,
207.125,12.26,
207.167,12.33,
207.208,12.33,
207.25,12.33,
207.292,12.33,
207.333,12.33,
207.375,12.26,
207.417,12.19,
207.458,12.26,
207.5,12.26,
207.542,12.26,
207.583,12.26,
207.625,12.33,
207.667,12.26,
207.708,12.26,
207.75,12.26,
207.792,12.26,
207.833,12.26,
207.875,12.33,
207.917,12.26,
207.958,12.26,
208,12.33,
208.042,12.26,
208.083,12.26,
208.125,12.26,
208.167,12.33,
208.208,12.33,
208.25,12.33,
208.292,12.26,
208.333,12.26,
208.375,12.26,
208.417,12.26,
208.458,12.26,
208.5,12.26,
208.542,12.26,
208.583,12.33,
208.625,12.33,
208.667,12.33,
208.708,12.33,
208.75,12.33,
208.792,12.26,
208.833,12.26,
208.875,12.26,
208.917,12.19,
208.958,12.13,
209,12.13,
209.042,12.13,
209.083,12.13,
209.125,12.13,
209.167,12.13,
209.208,12.13,
209.25,12.13,
209.292,12.13,
209.333,12.13,
209.375,12.13,
209.417,12.13,
209.458,12.13,
209.5,12.13,
209.542,12.13,
209.583,12.19,
209.625,12.13,
209.667,12.19,
209.708,12.13,
209.75,12.13,
209.792,12.13,
209.833,12.13,
209.875,12.19,
209.917,12.06,
209.958,12.13,
210,12.19,
210.042,12.13,
210.083,12.13,
210.125,12.06,
210.167,12.19,
210.208,12.19,
210.25,12.13,
210.292,12.13,
210.333,12.13,
210.375,12.13,
210.417,12.13,
210.458,12.06,
210.5,12.06,
210.542,12.06,
210.583,12.06,
210.625,12.06,
210.667,12.06,
210.708,12.13,
210.75,12.19,
210.792,12.19,
210.833,12.19,
210.875,12.19,
210.917,12.19,
210.958,12.13,
211,12.19,
211.042,12.13,
211.083,12.06,
211.125,12.06,
211.167,12.13,
211.208,12.13,
211.25,12.13,
211.292,12.13,
211.333,12.06,
211.375,12.06,
211.417,12,
211.458,12,
211.5,12,
211.542,12.06,
211.583,12.06,
211.625,12.06,
211.667,12.06,
211.708,12,
211.75,12,
211.792,12,
211.833,12,
211.875,12,
211.917,12,
211.958,12.06,
212,12,
212.042,12.06,
212.083,12,
212.125,12.06,
212.167,12.06,
212.208,12.06,
212.25,12.06,
212.292,12.06,
212.333,12.06,
212.375,11.93,
212.417,11.93,
212.458,11.93,
212.5,11.93,
212.542,11.93,
212.583,11.93,
212.625,11.93,
212.667,11.93,
212.708,11.93,
212.75,11.93,
212.792,11.93,
212.833,12,
212.875,12.06,
212.917,12,
212.958,12,
213,12,
213.042,12,
213.083,12,
213.125,12,
213.167,12,
213.208,12,
213.25,12,
213.292,11.93,
213.333,11.8,
213.375,11.8,
213.417,11.8,
213.458,11.87,
213.5,11.87,
213.542,11.93,
213.583,11.93,
213.625,11.93,
213.667,11.93,
213.708,11.93,
213.75,11.87,
213.792,11.93,
213.833,11.93,
213.875,12,
213.917,11.93,
213.958,12,
214,11.93,
214.042,12,
214.083,11.93,
214.125,12,
214.167,12,
214.208,12,
214.25,11.93,
214.292,11.93,
214.333,11.93,
214.375,11.93,
214.417,11.93,
214.458,11.93,
214.5,11.8,
214.542,11.8,
214.583,11.8,
214.625,11.8,
214.667,11.8,
214.708,11.87,
214.75,11.87,
214.792,11.8,
214.833,11.93,
214.875,11.87,
214.917,11.8,
214.958,11.8,
215,11.8,
215.042,11.8,
215.083,11.8,
215.125,11.8,
215.167,11.8,
215.208,11.8,
215.25,11.8,
215.292,11.8,
215.333,11.74,
215.375,11.74,
215.417,11.74,
215.458,11.74,
215.5,11.74,
215.542,11.74,
215.583,11.74,
215.625,11.74,
215.667,11.74,
215.708,11.74,
215.75,11.8,
215.792,11.74,
215.833,11.74,
215.875,11.74,
215.917,11.74,
215.958,11.74,
216,11.74,
216.042,11.74,
216.083,11.68,
216.125,11.8,
216.167,11.8,
216.208,11.8,
216.25,11.8,
216.292,11.8,
216.333,11.8,
216.375,11.8,
216.417,11.8,
216.458,11.68,
216.5,11.74,
216.542,11.74,
216.583,11.74,
216.625,11.74,
216.667,11.68,
216.708,11.74,
216.75,11.8,
216.792,11.8,
216.833,11.74,
216.875,11.74,
216.917,11.68,
216.958,11.68,
217,11.68,
217.042,11.68,
217.083,11.68,
217.125,11.74,
217.167,11.74,
217.208,11.74,
217.25,11.68,
217.292,11.68,
217.333,11.62,
217.375,11.68,
217.417,11.68,
217.458,11.68,
217.5,11.68,
217.542,11.62,
217.583,11.62,
217.625,11.62,
217.667,11.62,
217.708,11.62,
217.75,11.62,
217.792,11.68,
217.833,11.68,
217.875,11.68,
217.917,11.62,
217.958,11.68,
218,11.68,
218.042,11.68,
218.083,11.68,
218.125,11.74,
218.167,11.74,
218.208,11.74,
218.25,11.74,
218.292,11.62,
218.333,11.61,
218.375,11.61,
218.417,11.61,
218.458,11.6,
218.5,11.6,
218.542,11.59,
218.583,11.59,
218.625,11.58,
218.667,11.58,
218.708,11.58,
218.75,11.57,
218.792,11.57,
218.833,11.56,
218.875,11.56,
218.917,11.56,
218.958,11.55,
219,11.55,
219.042,11.54,
219.083,11.54,
219.125,11.53,
219.167,11.53,
219.208,11.53,
219.25,11.52,
219.292,11.52,
219.333,11.51,
219.375,11.51,
219.417,11.5,
219.458,11.5,
219.5,11.5,
219.542,11.5,
219.583,11.5,
219.625,11.5,
219.667,11.56,
219.708,11.5,
219.75,11.32,
219.792,11.56,
219.833,11.56,
219.875,11.5,
219.917,11.5,
219.958,11.44,
220,11.32,
220.042,11.32,
220.083,11.5,
220.125,11.5,
220.167,11.56,
220.208,11.56,
220.25,11.56,
220.292,11.5,
220.333,11.5,
220.375,11.5,
220.417,11.44,
220.458,11.38,
220.5,11.44,
220.542,11.44,
220.583,11.44,
220.625,11.44,
220.667,11.5,
220.708,11.44,
220.75,11.44,
220.792,11.5,
220.833,11.5,
220.875,11.56,
220.917,11.5,
220.958,11.56,
221,11.44,
221.042,11.5,
221.083,11.5,
221.125,11.56,
221.167,11.56,
221.208,11.56,
221.25,11.5,
221.292,11.5,
221.333,11.5,
221.375,11.5,
221.417,11.5,
221.458,11.5,
221.5,11.5,
221.542,11.5,
221.583,11.44,
221.625,11.5,
221.667,11.5,
221.708,11.5,
221.75,11.5,
221.792,11.5,
221.833,11.5,
221.875,11.5,
221.917,11.38,
221.958,11.44,
222,11.44,
222.042,11.44,
222.083,11.38,
222.125,11.44,
222.167,11.5,
222.208,11.44,
222.25,11.44,
222.292,11.44,
222.333,11.32,
222.375,11.32,
222.417,11.32,
222.458,11.32,
222.5,11.26,
222.542,11.32,
222.583,11.32,
222.625,11.32,
222.667,11.32,
222.708,11.32,
222.75,11.32,
222.792,11.32,
222.833,11.32,
222.875,11.32,
222.917,11.32,
222.958,11.38,
223,11.32,
223.042,11.44,
223.083,11.32,
223.125,11.44,
223.167,11.44,
223.208,11.44,
223.25,11.44,
223.292,11.44,
223.333,11.38,
223.375,11.38,
223.417,11.38,
223.458,11.26,
223.5,11.26,
223.542,11.32,
223.583,11.26,
223.625,11.26,
223.667,11.32,
223.708,11.32,
223.75,11.32,
223.792,11.44,
223.833,11.44,
223.875,11.44,
223.917,11.32,
223.958,11.38,
224,11.32,
224.042,11.44,
224.083,11.32,
224.125,11.44,
224.167,11.44,
224.208,11.44,
224.25,11.44,
224.292,11.44,
224.333,11.38,
224.375,11.38,
224.417,11.44,
224.458,11.38,
224.5,11.32,
224.542,11.38,
224.583,11.38,
224.625,11.44,
224.667,11.44,
224.708,11.44,
224.75,11.44,
224.792,11.44,
224.833,11.38,
224.875,11.32,
224.917,11.32,
224.958,11.32,
225,11.32,
225.042,11.32,
225.083,11.32,
225.125,11.38,
225.167,11.38,
225.208,11.38,
225.25,11.26,
225.292,11.26,
225.333,11.26,
225.375,11.26,
225.417,11.26,
225.458,11.26,
225.5,11.26,
225.542,11.26,
225.583,11.26,
225.625,11.26,
225.667,11.26,
225.708,11.26,
225.75,11.26,
225.792,11.26,
225.833,11.26,
225.875,11.32,
225.917,11.26,
225.958,11.32,
226,11.26,
226.042,11.32,
226.083,11.26,
226.125,11.32,
226.167,11.32,
226.208,11.32,
226.25,11.26,
226.292,11.26,
226.333,11.26,
226.375,11.26,
226.417,11.26,
226.458,11.26,
226.5,11.26,
226.542,11.26,
226.583,11.26,
226.625,11.26,
226.667,11.26,
226.708,11.26,
226.75,11.26,
226.792,11.26,
226.833,11.26,
226.875,11.26,
226.917,11.26,
226.958,11.26,
227,11.26,
227.042,11.32,
227.083,11.26,
227.125,11.32,
227.167,11.32,
227.208,11.32,
227.25,11.32,
227.292,11.32,
227.333,11.32,
227.375,11.32,
227.417,11.32,
227.458,11.32,
227.5,11.32,
227.542,11.32,
227.583,11.38,
227.625,11.38,
227.667,11.38,
227.708,11.32,
227.75,11.38,
227.792,11.38,
227.833,11.32,
227.875,11.32,
227.917,11.26,
227.958,11.32,
228,11.26,
228.042,11.32,
228.083,11.32,
228.125,11.32,
228.167,11.32,
228.208,11.32,
228.25,11.32,
228.292,11.2,
228.333,11.2,
228.375,11.2,
228.417,11.26,
228.458,11.26,
228.5,11.26,
228.542,11.26,
228.583,11.26,
228.625,11.32,
228.667,11.32,
228.708,11.32,
228.75,11.32,
228.792,11.32,
228.833,11.32,
228.875,11.32,
228.917,11.32,
228.958,11.32,
229,11.32,
229.042,11.32,
229.083,11.32,
229.125,11.32,
229.167,11.32,
229.208,11.32,
229.25,11.32,
229.292,11.32,
229.333,11.32,
229.375,11.38,
229.417,11.32,
229.458,11.32,
229.5,11.26,
229.542,11.26,
229.583,11.26,
229.625,11.26,
229.667,11.26,
229.708,11.32,
229.75,11.26,
229.792,11.26,
229.833,11.26,
229.875,11.32,
229.917,11.32,
229.958,11.32,
230,11.32,
230.042,11.32,
230.083,11.32,
230.125,11.32,
230.167,11.32,
230.208,11.32,
230.25,11.32,
230.292,11.32,
230.333,11.32,
230.375,11.32,
230.417,11.32,
230.458,11.32,
230.5,11.32,
230.542,11.32,
230.583,11.32,
230.625,11.38,
230.667,11.44,
230.708,11.38,
230.75,11.44,
230.792,11.38,
230.833,11.38,
230.875,11.32,
230.917,11.32,
230.958,11.32,
231,11.32,
231.042,11.32,
231.083,11.32,
231.125,11.32,
231.167,11.32,
231.208,11.32,
231.25,11.32,
231.292,11.32,
231.333,11.32,
231.375,11.38,
231.417,11.32,
231.458,11.38,
231.5,11.38,
231.542,11.38,
231.583,11.38,
231.625,11.38,
231.667,11.44,
231.708,11.38,
231.75,11.44,
231.792,11.44,
231.833,11.38,
231.875,11.32,
231.917,11.26,
231.958,11.32,
232,11.32,
232.042,11.32,
232.083,11.32,
232.125,11.32,
232.167,11.32,
232.208,11.32,
232.25,11.32,
232.292,11.32,
232.333,11.32,
232.375,11.32,
232.417,11.26,
232.458,11.2,
232.5,11.2,
232.542,11.2,
232.583,11.2,
232.625,11.26,
232.667,11.26,
232.708,11.26,
232.75,11.26,
232.792,11.26,
232.833,11.32,
232.875,11.32,
232.917,11.26,
232.958,11.26,
233,11.26,
233.042,11.32,
233.083,11.32,
233.125,11.32,
233.167,11.32,
233.208,11.32,
233.25,11.32,
233.292,11.26,
233.333,11.26,
233.375,11.26,
233.417,11.26,
233.458,11.26,
233.5,11.26,
233.542,11.26,
233.583,11.26,
233.625,11.26,
233.667,11.26,
233.708,11.26,
233.75,11.26,
233.792,11.26,
233.833,11.26,
233.875,11.26,
233.917,11.26,
233.958,11.32,
234,11.32,
234.042,11.32,
234.083,11.32,
234.125,11.44,
234.167,11.38,
234.208,11.38,
234.25,11.38,
234.292,11.38,
234.333,11.38,
234.375,11.38,
234.417,11.38,
234.458,11.38,
234.5,11.44,
234.542,11.44,
234.583,11.5,
234.625,11.5,
234.667,11.5,
234.708,11.5,
234.75,11.44,
234.792,11.44,
234.833,11.44,
234.875,11.32,
234.917,11.32,
234.958,11.32,
235,11.32,
235.042,11.32,
235.083,11.32,
235.125,11.38,
235.167,11.44,
235.208,11.38,
235.25,11.38,
235.292,11.38,
235.333,11.32,
235.375,11.32,
235.417,11.32,
235.458,11.32,
235.5,11.32,
235.542,11.32,
235.583,11.32,
235.625,11.32,
235.667,11.32,
235.708,11.32,
235.75,11.32,
235.792,11.32,
235.833,11.44,
235.875,11.32,
235.917,11.32,
235.958,11.32,
236,11.32,
236.042,11.38,
236.083,11.38,
236.125,11.44,
236.167,11.44,
236.208,11.44,
236.25,11.44,
236.292,11.44,
236.333,11.44,
236.375,11.44,
236.417,11.44,
236.458,11.44,
236.5,11.44,
236.542,11.44,
236.583,11.5,
236.625,11.44,
236.667,11.44,
236.708,11.44,
236.75,11.44,
236.792,11.44,
236.833,11.44,
236.875,11.32,
236.917,11.32,
236.958,11.32,
237,11.32,
237.042,11.32,
237.083,11.32,
237.125,11.32,
237.167,11.38,
237.208,11.38,
237.25,11.32,
237.292,11.26,
237.333,11.26,
237.375,11.26,
237.417,11.32,
237.458,11.32,
237.5,11.32,
237.542,11.32,
237.583,11.32,
237.625,11.32,
237.667,11.32,
237.708,11.32,
237.75,11.32,
237.792,11.32,
237.833,11.38,
237.875,11.32,
237.917,11.32,
237.958,11.32,
238,11.32,
238.042,11.32,
238.083,11.38,
238.125,11.38,
238.167,11.38,
238.208,11.32,
238.25,11.32,
238.292,11.32,
238.333,11.26,
238.375,11.26,
238.417,11.26,
238.458,11.26,
238.5,11.26,
238.542,11.26,
238.583,11.32,
238.625,11.32,
238.667,11.32,
238.708,11.32,
238.75,11.26,
238.792,11.38,
238.833,11.32,
238.875,11.32,
238.917,11.32,
238.958,11.32,
239,11.32,
239.042,11.32,
239.083,11.38,
239.125,11.38,
239.167,11.38,
239.208,11.38,
239.25,11.32,
239.292,11.26,
239.333,11.26,
239.375,11.26,
239.417,11.26,
239.458,11.26,
239.5,11.26,
239.542,11.26,
239.583,11.26,
239.625,11.26,
239.667,11.26,
239.708,11.26,
239.75,11.32,
239.792,11.32,
239.833,11.32,
239.875,11.32,
239.917,11.32,
239.958,11.32,
240,11.32,
240.042,11.32,
240.083,11.38,
240.125,11.38,
240.167,11.38,
240.208,11.32,
240.25,11.32,
240.292,11.32,
240.333,11.32,
240.375,11.26,
240.417,11.2,
240.458,11.2,
240.5,11.2,
240.542,11.26,
240.583,11.26,
240.625,11.26,
240.667,11.2,
240.708,11.2,
240.75,11.2,
240.792,11.2,
240.833,11.2,
240.875,11.26,
240.917,11.26,
240.958,11.26,
241,11.26,
241.042,11.26,
241.083,11.32,
241.125,11.32,
241.167,11.32,
241.208,11.32,
241.25,11.32,
241.292,11.32,
241.333,11.32,
241.375,11.32,
241.417,11.32,
241.458,11.32,
241.5,11.32,
241.542,11.32,
241.583,11.32,
241.625,11.32,
241.667,11.32,
241.708,11.32,
241.75,11.32,
241.792,11.32,
241.833,11.32,
241.875,11.26,
241.917,11.26,
241.958,11.26,
242,11.26,
242.042,11.26,
242.083,11.32,
242.125,11.32,
242.167,11.32,
242.208,11.32,
242.25,11.32,
242.292,11.32,
242.333,11.32,
242.375,11.32,
242.417,11.32,
242.458,11.32,
242.5,11.32,
242.542,11.32,
242.583,11.32,
242.625,11.32,
242.667,11.38,
242.708,11.38,
242.75,11.32,
242.792,11.32,
242.833,11.32,
242.875,11.26,
242.917,11.26,
242.958,11.26,
243,11.26,
243.042,11.32,
243.083,11.32,
243.125,11.32,
243.167,11.32,
243.208,11.32,
243.25,11.32,
243.292,11.32,
243.333,11.26,
243.375,11.26,
243.417,11.26,
243.458,11.26,
243.5,11.32,
243.542,11.32,
243.583,11.32,
243.625,11.32,
243.667,11.32,
243.708,11.32,
243.75,11.32,
243.792,11.38,
243.833,11.38,
243.875,11.32,
243.917,11.32,
243.958,11.32,
244,11.32,
244.042,11.32,
244.083,11.38,
244.125,11.32,
244.167,11.32,
244.208,11.32,
244.25,11.32,
244.292,11.2,
244.333,11.2,
244.375,11.26,
244.417,11.26,
244.458,11.26,
244.5,11.32,
244.542,11.32,
244.583,11.32,
244.625,11.32,
244.667,11.32,
244.708,11.32,
244.75,11.32,
244.792,11.32,
244.833,11.38,
244.875,11.32,
244.917,11.26,
244.958,11.32,
245,11.26,
245.042,11.32,
245.083,11.38,
245.125,11.32,
245.167,11.32,
245.208,11.32,
245.25,11.32,
245.292,11.32,
245.333,11.26,
245.375,11.26,
245.417,11.26,
245.458,11.32,
245.5,11.32,
245.542,11.32,
245.583,11.32,
245.625,11.32,
245.667,11.32,
245.708,11.32,
245.75,11.32,
245.792,11.32,
245.833,11.32,
245.875,11.32,
245.917,11.32,
245.958,11.38,
246,11.44,
246.042,11.44,
246.083,11.5,
246.125,11.5,
246.167,11.5,
246.208,11.5,
246.25,11.44,
246.292,11.44,
246.333,11.44,
246.375,11.44,
246.417,11.44,
246.458,11.44,
246.5,11.44,
246.542,11.44,
246.583,11.44,
246.625,11.5,
246.667,11.5,
246.708,11.5,
246.75,11.5,
246.792,11.5,
246.833,11.5,
246.875,11.5,
246.917,11.5,
246.958,11.5,
247,11.5,
247.042,11.56,
247.083,11.56,
247.125,11.56,
247.167,11.56,
247.208,11.56,
247.25,11.56,
247.292,11.56,
247.333,11.56,
247.375,11.56,
247.417,11.56,
247.458,11.62,
247.5,11.62,
247.542,11.62,
247.583,11.62,
247.625,11.62,
247.667,11.68,
247.708,11.68,
247.75,11.68,
247.792,11.68,
247.833,11.68,
247.875,11.68,
247.917,11.62,
247.958,11.68,
248,11.68,
248.042,11.68,
248.083,11.68,
248.125,11.68,
248.167,11.68,
248.208,11.68,
248.25,11.68,
248.292,11.68,
248.333,11.68,
248.375,11.68,
248.417,11.68,
248.458,11.68,
248.5,11.68,
248.542,11.68,
248.583,11.68,
248.625,11.68,
248.667,11.68,
248.708,11.68,
248.75,11.68,
248.792,11.68,
248.833,11.68,
248.875,11.62,
248.917,11.68,
248.958,11.68,
249,11.68,
249.042,11.68,
249.083,11.68,
249.125,11.68,
249.167,11.68,
249.208,11.68,
249.25,11.68,
249.292,11.68,
249.333,11.68,
249.375,11.68,
249.417,11.74,
249.458,11.74,
249.5,11.74,
249.542,11.74,
249.583,11.74,
249.625,11.74,
249.667,11.74,
249.708,11.74,
249.75,11.74,
249.792,11.68,
249.833,11.68,
249.875,11.56,
249.917,11.68,
249.958,11.68,
250,11.74,
250.042,11.74,
250.083,11.74,
250.125,11.74,
250.167,11.74,
250.208,11.74,
250.25,11.74,
250.292,11.56,
250.333,11.56,
250.375,11.56,
250.417,11.56,
250.458,11.56,
250.5,11.56,
250.542,11.56,
250.583,11.56,
250.625,11.56,
250.667,11.56,
250.708,11.56,
250.75,11.56,
250.792,11.68,
250.833,11.68,
250.875,11.56,
250.917,11.56,
250.958,11.68,
251,11.68,
251.042,11.68,
251.083,11.68,
251.125,11.68,
251.167,11.68,
251.208,11.62,
251.25,11.62,
251.292,11.62,
251.333,11.62,
251.375,11.68,
251.417,11.56,
251.458,11.56,
251.5,11.56,
251.542,11.56,
251.583,11.56,
251.625,11.56,
251.667,11.56,
251.708,11.56,
251.75,11.56,
251.792,11.56,
251.833,11.68,
251.875,11.56,
251.917,11.56,
251.958,11.62,
252,11.62,
252.042,11.62,
252.083,11.62,
252.125,11.62,
252.167,11.62,
252.208,11.62,
252.25,11.62,
252.292,11.56,
252.333,11.56,
252.375,11.56,
252.417,11.56,
252.458,11.56,
252.5,11.56,
252.542,11.56,
252.583,11.56,
252.625,11.56,
252.667,11.56,
252.708,11.56,
252.75,11.56,
252.792,11.62,
252.833,11.56,
252.875,11.56,
252.917,11.56,
252.958,11.56,
253,11.62,
253.042,11.62,
253.083,11.62,
253.125,11.62,
253.167,11.62,
253.208,11.62,
253.25,11.56,
253.292,11.56,
253.333,11.56,
253.375,11.62,
253.417,11.62,
253.458,11.62,
253.5,11.62,
253.542,11.62,
253.583,11.68,
253.625,11.68,
253.667,11.68,
253.708,11.68,
253.75,11.68,
253.792,11.68,
253.833,11.68,
253.875,11.56,
253.917,11.62,
253.958,11.68,
254,11.68,
254.042,11.68,
254.083,11.74,
254.125,11.74,
254.167,11.74,
254.208,11.74,
254.25,11.74,
254.292,11.74,
254.333,11.74,
254.375,11.8,
254.417,11.8,
254.458,11.93,
254.5,11.93,
254.542,11.93,
254.583,11.93,
254.625,11.93,
254.667,11.93,
254.708,11.87,
254.75,11.93,
254.792,11.93,
254.833,11.93,
254.875,11.93,
254.917,11.93,
254.958,12,
255,12,
255.042,12,
255.083,12.06,
255.125,12.06,
255.167,12.06,
255.208,12.06,
255.25,12.06,
255.292,12.06,
255.333,12.06,
255.375,12.06,
255.417,12.06,
255.458,12.06,
255.5,12.06,
255.542,12.06,
255.583,12.06,
255.625,12.06,
255.667,12.06,
255.708,12.06,
255.75,12.06,
255.792,12.06,
255.833,12.06,
255.875,12,
255.917,12,
255.958,12.06,
256,12.06,
256.042,12.06,
256.083,12.06,
256.125,12.06,
256.167,12.06,
256.208,12.06,
256.25,12.06,
256.292,12.06,
256.333,12,
256.375,12,
256.417,12,
256.458,12,
256.5,12,
256.542,12,
256.583,12,
256.625,12,
256.667,12,
256.708,12,
256.75,12,
256.792,12,
256.833,11.93,
256.875,11.87,
256.917,11.93,
256.958,11.93,
257,11.93,
257.042,11.93,
257.083,11.93,
257.125,11.93,
257.167,11.93,
257.208,11.93,
257.25,11.87,
257.292,11.87,
257.333,11.87,
257.375,11.87,
257.417,11.93,
257.458,11.93,
257.5,11.87,
257.542,11.87,
257.583,11.87,
257.625,11.87,
257.667,11.87,
257.708,11.87,
257.75,11.87,
257.792,11.87,
257.833,11.87,
257.875,11.8,
257.917,11.8,
257.958,11.8,
258,11.87,
258.042,11.87,
258.083,11.8,
258.125,11.87,
258.167,11.8,
258.208,11.8,
258.25,11.8,
258.292,11.8,
258.333,11.74,
258.375,11.74,
258.417,11.74,
258.458,11.68,
258.5,11.68,
258.542,11.68,
258.583,11.68,
258.625,11.74,
258.667,11.68,
258.708,11.68,
258.75,11.68,
258.792,11.8,
258.833,11.74,
258.875,11.68,
258.917,11.74,
258.958,11.68,
259,11.74,
259.042,11.74,
259.083,11.74,
259.125,11.74,
259.167,11.74,
259.208,11.74,
259.25,11.74,
259.292,11.74,
259.333,11.74,
259.375,11.74,
259.417,11.74,
259.458,11.74,
259.5,11.8,
259.542,11.8,
259.583,11.74,
259.625,11.74,
259.667,11.74,
259.708,11.74,
259.75,11.8,
259.792,11.74,
259.833,11.74,
259.875,11.68,
259.917,11.74,
259.958,11.8,
260,11.8,
260.042,11.8,
260.083,11.8,
260.125,11.8,
260.167,11.8,
260.208,11.8,
260.25,11.8,
260.292,11.74,
260.333,11.8,
260.375,11.68,
260.417,11.62,
260.458,11.68,
260.5,11.68,
260.542,11.68,
260.583,11.68,
260.625,11.68,
260.667,11.68,
260.708,11.68,
260.75,11.68,
260.792,11.68,
260.833,11.68,
260.875,11.68,
260.917,11.74,
260.958,11.74,
261,11.74,
261.042,11.74,
261.083,11.74,
261.125,11.68,
261.167,11.68,
261.208,11.68,
261.25,11.68,
261.292,11.68,
261.333,11.68,
261.375,11.68,
261.417,11.68,
261.458,11.68,
261.5,11.68,
261.542,11.68,
261.583,11.68,
261.625,11.62,
261.667,11.62,
261.708,11.62,
261.75,11.62,
261.792,11.62,
261.833,11.56,
261.875,11.5,
261.917,11.56,
261.958,11.56,
262,11.56,
262.042,11.62,
262.083,11.56,
262.125,11.56,
262.167,11.56,
262.208,11.56,
262.25,11.56,
262.292,11.56,
262.333,11.56,
262.375,11.5,
262.417,11.5,
262.458,11.5,
262.5,11.5,
262.542,11.5,
262.583,11.5,
262.625,11.56,
262.667,11.56,
262.708,11.56,
262.75,11.56,
262.792,11.56,
262.833,11.56,
262.875,11.56,
262.917,11.56,
262.958,11.56,
263,11.56,
263.042,11.56,
263.083,11.62,
263.125,11.62,
263.167,11.56,
263.208,11.56,
263.25,11.56,
263.292,11.56,
263.333,11.56,
263.375,11.56,
263.417,11.56,
263.458,11.56,
263.5,11.56,
263.542,11.62,
263.583,11.62,
263.625,11.62,
263.667,11.62,
263.708,11.62,
263.75,11.62,
263.792,11.56,
263.833,11.56,
263.875,11.5,
263.917,11.56,
263.958,11.56,
264,11.56,
264.042,11.56,
264.083,11.56,
264.125,11.56,
264.167,11.56,
264.208,11.56,
264.25,11.56,
264.292,11.5,
264.333,11.44,
264.375,11.5,
264.417,11.5,
264.458,11.5,
264.5,11.5,
264.542,11.5,
264.583,11.5,
264.625,11.5,
264.667,11.56,
264.708,11.56,
264.75,11.56,
264.792,11.56,
264.833,11.56,
264.875,11.56,
264.917,11.56,
264.958,11.56,
265,11.56,
265.042,11.56,
265.083,11.56,
265.125,11.56,
265.167,11.56,
265.208,11.62,
265.25,11.68,
265.292,11.68,
265.333,11.68,
265.375,11.8,
265.417,11.8,
265.458,11.8,
265.5,11.8,
265.542,11.8,
265.583,11.8,
265.625,11.8,
265.667,11.8,
265.708,11.8,
265.75,11.8,
265.792,11.8,
265.833,11.8,
265.875,11.8,
265.917,11.8,
265.958,11.8,
266,11.8,
266.042,11.87,
266.083,11.87,
266.125,11.87,
266.167,11.87,
266.208,11.87,
266.25,11.87,
266.292,11.87,
266.333,11.87,
266.375,11.8,
266.417,11.8,
266.458,11.8,
266.5,11.8,
266.542,11.87,
266.583,11.8,
266.625,11.8,
266.667,11.8,
266.708,11.8,
