$ QGT_BON_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  QGT_BON_2011_2015_daily_ave.csv ; all outlets scaled to total flow from BONNEVILLE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; The following days have missing data chunks 40544, 41557, 41593, 41600, 41661, 41678, 41687, 41718, 41754, 41823, 41830, 41836, 41845, 41867, 41958, 41971, 41978, 41993, 42154, 42242, 42264, 42296 that are  1009, 13, 2, 3, 3, 2, 2, 3, 2, 3, 3, 6, 2, 3, 3, 2, 2, 2, 2, 14, 4, 20 days long
"JDAY","POWR1","SB1","SB2","SB3","SB4","SB5","SB6","SB7","SB8","SB9","SB10","SB11","SB12","SB13","SB14","SB15","SB16","SB17","SB18","MISC"
41436,3538.044,234.694,234.226,234.876,196.865,197.907,189.401,179.9,171.932,179.488,159.182,161.07,199.135,180.673,197.166,200.531,234.299,231.755,234.213,0
41437,3236.236,268.241,267.474,268.34,225.631,226.132,218.676,204.609,196.509,205.159,181.991,183.975,225.754,208.552,225.35,228.871,267.618,264.436,267.64,0
41438,2741.522,232.43,231.725,232.508,195.606,195.658,188.286,175.505,168.43,178.934,157.655,159.477,195.521,178.414,195.169,198.32,231.846,229.207,231.892,0
41439,2777.243,254.43,253.97,254.628,213.449,214.028,187.505,176.34,184.701,211.249,172.602,174.533,216.065,174.578,213.726,217.407,254.039,251.222,253.987,0
41440,3350.956,264.5,264.008,264.547,221.594,222.788,195.342,182.254,190.724,220.167,179.583,181.208,224.663,180.289,222.177,225.697,264.093,260.351,264.015,0
41441,3056.805,253.744,252.9,253.576,206.357,181.487,177.594,174.74,182.052,181.543,172.282,173.845,183.783,175.068,184.131,216.073,253.025,249.268,253.14,0
41442,3167.494,262.797,262.011,262.796,211.211,180.288,181.854,181.196,189.562,181.092,178.311,180.191,183.705,181.115,183.694,224.126,262.142,258.898,262.211,0
41443,2848.961,190.004,221.613,217.173,179.293,173.227,174.939,173.969,183.222,172.627,169.505,172.888,177.603,171.978,174.702,182.352,221.518,225.975,203.284,0
41444,2669.502,185.065,219.002,215.315,184.563,182.207,183.711,183.055,192.847,144.805,175.897,181.149,169.606,180.977,183.467,183.981,220.404,221.479,202.689,0
41445,2871.816,229.119,248.494,232.658,219.53,206.357,208.103,207.123,218.709,66.555,201.099,204.13,147.48,204.851,212.575,220.655,247.78,241.991,235.021,0
41446,2973.344,213.384,235.522,216.847,203.746,193.498,164.621,192.124,203.569,56.36,188.54,188.97,117.575,189.211,199.745,177.805,232.371,232.028,218.972,0
41447,3251.451,207.202,252.408,221.394,208.711,206.897,97.167,206.254,218.724,55.732,200.904,202.69,67.958,203.035,208.994,100.609,244.098,257.16,216.974,0
41448,3448.489,217.298,265.314,225.705,221.61,220.47,214.92,222.006,234.109,64.444,213.136,217.682,105.42,218.012,221.854,217.136,260.353,270.497,225.987,0
41449,3182.96,262.261,267.175,271.482,222.807,207.225,202.418,207.974,219.034,159.902,201.443,204.74,174.744,204.554,214.062,232.368,278.93,275.201,269.355,0
41450,3421.784,280.358,255.776,281.09,220.865,195.473,189.341,194.286,202.097,191.052,190.915,190.996,195.376,190.172,212.212,235.28,281.326,277.784,281.033,0
41451,3327.142,213.524,244.488,242.446,202.205,197.356,189.093,193.516,190.008,186.336,189.198,187.576,193.972,188.63,199.111,204.875,246.515,253.764,230.471,0
41452,3835.231,215.028,252.259,241.19,211.574,208.558,203.12,203.925,192.27,188.571,196.546,197.567,205.063,202.705,204.087,209.475,247.275,257.336,221.776,0
41453,3299.277,274.279,274.25,273.88,224.498,198.696,198.737,199.592,188.275,190.138,190.326,199.361,200.791,198.194,199.824,233.361,276.877,271.606,275.172,0
41454,7665.117,24.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.555,0
41455,7655.916,23.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.655,0
41456,4005.879,233.618,276.297,266.052,226.736,224.466,225.053,224.656,228.741,216.455,217.728,223.666,228.949,220.735,225.46,227.46,274.258,282.537,238.168,0
41457,3774.591,290.123,291.267,290.659,232.939,210.879,211.595,211.399,199.686,203.307,203.764,211.437,214.579,208.734,217.62,247.23,291.383,292.288,290.418,0
41458,3677.971,283.782,284.344,284.049,228.211,205.836,206.042,206.409,204.746,197.22,203.276,205.787,208.868,203.854,208.681,250.153,292.825,273.057,292.33,0
41459,2343.867,325.15,375.497,374.311,296.346,292.663,291.67,289.355,285.966,294.372,290.004,289.151,298.982,284.704,295.016,308.171,375.218,374.261,338.69,0
41460,2175.021,332.611,385.306,383.355,314.29,318.547,307.292,302.296,294.241,309.647,298.206,296.785,320.325,294.92,314.571,320.614,387.651,384.169,373.556,0
41461,3318.367,314.254,319.883,315.323,257.055,231.837,226.903,227.148,220.415,218.862,220.032,221.564,231,222.954,243.233,275.048,322.087,312.187,315.447,0
41462,3469.425,291.446,295.674,291.362,241.759,200.199,201.388,201.389,199.868,201.384,202.656,201.138,204.842,198.111,219.681,249.034,295.046,291.11,291.106,0
41463,3587.503,250.314,276.187,265.188,229.176,220.576,221.918,221.987,221.564,196.136,222.112,221.891,225.492,218.937,226.278,231.858,276.222,285.263,262.733,0
41464,3103.259,246.594,273.798,268.181,230.792,228.47,226.482,226.921,227.201,216.253,223.184,224.486,229.312,225.036,227.319,230.433,274.197,280.599,260.907,0
41465,2927.399,283.091,308.152,289.478,263.003,245.427,155.629,239.876,240.088,134.57,233.083,234.137,155.935,238.452,242.101,175.965,298.06,298.396,283.054,0
41466,2186.627,302.741,362.405,302.489,303.23,300.236,97.768,302.226,302.865,0,303.135,302.777,6.906,300.05,303.268,97.765,352.505,362.446,301.338,0
41467,1953.185,273.014,328.622,272.962,272.152,270.308,0,272.608,273.497,0,273.626,272.982,0,267.178,273.598,0,325.078,328.323,271.922,0
41468,2587.236,201.06,229.731,218.849,191.784,189.183,175.468,190.353,190.818,174,187.061,190.613,178.787,188.322,190.848,177.909,229.487,234.047,215.598,0
41469,2111.884,208.639,211.779,210.509,180.167,151.957,148.627,152.462,152.772,137.528,150.199,152.45,142.024,150.179,177.086,178.521,211.69,206.022,209.493,0
41470,2269.755,265.07,265.314,265.201,222.212,182.696,178.769,183.369,183.703,180.352,183.834,183.361,182.808,180.555,221.232,223.527,264.02,260.795,265.138,0
41471,2393.93,203.453,230.657,230.027,189.074,176.792,172.088,177.029,177.348,173.921,177.448,177.039,175.528,175.08,188.752,189.608,229.795,235.958,217.959,0
41472,1670.719,264.557,293.608,292.695,237.708,231.085,219.993,229.859,230.696,223.662,230.707,230.114,227.527,225.043,239.54,240.024,293.43,292.727,292.907,0
41473,1700.994,269.428,280.357,279.99,229.47,203.632,196.4,204.412,205.417,199.18,205.382,204.614,205.289,197.345,205.348,233.304,280.296,280.158,279.839,0
41474,1457.019,271.072,270.946,271.112,224.435,191.014,181.088,188.457,189.357,183.47,189.317,188.429,188.682,182.394,197.766,228.036,271.015,271.197,270.617,0
41475,1458.492,224.066,258.872,257.734,212.304,208.684,194.833,202.954,203.59,194.169,200.422,199.794,201.441,198.96,211.766,215.545,259.526,258.033,229.067,0
41476,1428.808,206.455,239.126,237.866,200.499,206.209,193.876,195.101,195.178,179.48,185.252,184.892,195.68,194.586,195.263,206.828,242.556,238.741,206.382,0
41477,1899.375,261.37,262.746,261.311,200.581,194.575,190.427,190.976,191.234,172.896,184.602,186.972,185.808,189.707,191.273,223.676,271.606,255.914,261.196,0
41478,1881.292,222.794,241.237,222.382,188.084,186.261,187.323,187.478,187.808,75.426,188.141,187.503,83.734,185.254,188.178,199.875,241.225,236.937,222.548,0
41479,2145.182,201.979,235.085,216.439,191.697,187.406,188.434,188.834,189.156,136.284,188.097,189.065,135.92,186.52,189.575,193.537,232.729,241.721,213.035,0
41480,1940.518,164.597,191.126,187.716,158.612,153.107,154.387,154.076,154.29,147.977,150.754,153.932,150.692,152.376,154.37,157.862,190.27,194.804,172.325,0
41481,1262.455,174.854,213.35,206.15,175.226,172.533,173.697,174.264,174.65,132.757,174.837,174.547,134.531,173.435,174.95,174.773,213.52,212.908,184.717,0
41482,1872.459,186.346,208.028,198.263,162.335,156.511,157.69,157.929,158.337,119.154,158.292,157.836,120.92,155.322,158.343,172.663,205.909,204.604,191.697,0
41483,2293.785,188.6,224.991,210.178,179.686,178.725,178.825,178.206,178.592,176.147,177.47,177.841,180.669,173.055,180.489,183.96,221.492,231.327,198.899,0
41484,1695.498,157.172,185.099,170.98,151.586,152.341,150.529,149.262,149.557,147.642,144.601,149.264,154.1,145.834,152.989,153.076,185.273,189.654,161.382,0
41485,1562.097,175.683,179.748,177.348,138.795,128.928,129.989,129.407,129.648,124.269,124.398,129.278,129.994,127.027,130.943,150.966,179.68,177.133,179.464,0
41486,1824.804,205.004,205.308,202.529,152.879,139.311,140.255,139.793,140.161,139.792,140.233,139.555,143.483,136.215,141.918,170.895,205.118,201.426,204.834,0
41487,1700.05,175.063,203.49,189.085,164.579,159.909,158.724,158.517,158.883,157.047,157.544,158.289,163.498,155.021,161.074,173.139,196.911,209.81,179.8,0
41488,1678.992,188.925,234.5,209.652,198.541,192.564,188.102,188.636,188.881,183.07,183.678,188.376,193.638,186.915,193.234,194.544,234.947,237.453,207.193,0
41489,1472.837,207.357,251.238,231.527,198.191,191.575,192.286,192.427,192.743,188.329,189.522,192.372,194.194,190.389,193.243,210.969,251.717,242.385,231.329,0
41490,1637.227,188.778,215.167,202.077,168.273,160.632,161.713,161.424,161.697,161.4,161.767,161.165,162.743,159.892,162.033,176.484,213.182,210.716,193.093,0
41491,1601.427,188.906,223.984,205.558,182.147,177.252,177.984,178.042,178.38,176.314,176.921,177.633,178.192,177.198,178.729,181.786,217.122,230.922,189.104,0
41492,1402.488,182.85,214.358,192.679,179.681,176.104,175.183,175.559,175.922,168.837,169.246,173.556,176.476,174.618,176.194,177.729,211.865,216.997,184.7,0
41493,1506.43,191.435,192.232,191.435,147.506,140.027,136.735,136.76,137.077,133.749,134.09,136.142,141.187,135.145,146.412,153.516,191.459,186.685,191.721,0
41494,1747.074,236.692,236.472,236.281,176.566,163.798,163.184,163.217,163.569,163.081,163.634,162.494,165.576,161.434,173.599,188.962,236.389,231.892,236.212,0
41495,1665.721,183.627,212.582,185.801,167.838,167.084,167.427,166.129,165.71,163.973,164.462,164.806,168.241,162.763,165.953,172.698,205.105,218.578,184.244,0
41496,1464.01,163.996,192.317,178.444,159.955,159.966,159.346,158.871,158.664,151.215,153.539,157.159,160.464,157.572,161.044,163.979,191.267,203.576,172,0
41497,4724.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.195,0
41498,4174.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.835,0
41499,1309.983,128.34,152.128,138.77,124.827,121.777,121.782,122.066,122.055,119.634,119.792,120.336,119.376,120.218,122.088,124.977,148.126,157.2,130.108,0
41500,1233.921,153.992,182.504,175.3,153.036,149.587,148.662,148.932,149.332,144.184,143.522,147.441,143.361,147.673,150.169,150.736,182.552,185.915,161.735,0
41501,1429.34,229.135,239.066,235.665,185.024,171.533,172.385,172.527,172.804,168.663,169.138,172.465,173.777,171.142,172.79,201.367,239.203,231.295,234.463,0
41502,1394.538,227.293,229.838,229.694,174.756,157.622,158.753,158.592,158.839,158.436,159.13,158.543,160.349,157.203,159.036,193.672,229.982,225.139,229.572,0
41503,1322.758,165.417,191.737,184.718,150.847,150.373,151.272,151.623,151.807,146.845,147.351,147.593,149.506,149.018,151.993,158.561,191.503,195.811,169.933,0
41504,1148.069,186.404,217.043,200.248,179.413,183.222,175.164,175.62,175.743,163.089,165.965,163.013,175.302,173.148,175.894,184.313,218.686,218.111,188.353,0
41505,4332.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.185,0
41506,4114.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.62,0
41507,4183.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.798,0
41508,4165.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.754,0
41509,4065.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.494,0
41510,4090.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.558,0
41511,3734.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.639,0
41512,3566.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.205,0
41513,3063.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.907,0
41514,3391.062,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,7.673,0
41515,3161.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.963,0
41516,3397.331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.631,0
41517,3663.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.387,0
41518,3694.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.473,0
41519,3715.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.533,0
41520,3054.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.658,0
41521,2814.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98,0
41522,2747.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.789,0
41523,1244.924,0,89.794,89.929,80.399,78.082,0,78.085,75.203,68.837,69.416,68.959,76.566,76.83,76.683,80.065,89.834,89.92,81.159,0
41524,2646.027,20.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.158,0
41525,2804.436,25.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.95,0
41526,2978.354,23.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.29,0
41527,2261.24,16.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.717,0
41528,2354.522,17.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44,0
41529,3518.724,29.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.88,0
41530,3573.695,27.918,0,0,0,0,0,0,0,0,0,0.212,0,0,0,0,0,0,29.831,0
41531,3247.494,25.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.781,0
41532,3533.862,26.056,0.421,0,0,0,0,0,0,0.081,0,0,0,0.148,0,0,0,0,27.896,0
41533,3118.482,24.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.875,0
41534,2463.459,17.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.887,0
41535,2761.282,20.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.843,0
41536,3521.688,25.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.511,0
41537,2806.515,21.902,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,23.656,0
41538,2631.684,20.773,0,0,0,0,0,0,0.232,0,0,0,0,0,0,0,0,0,22.099,0
41539,3763.597,28.219,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.05,0,0.186,33.703,0
41540,2497.432,15.204,0.05,0.04,0,0.121,0,0,0,0.127,0,0,0,0,0,0,0,0,16.147,0
41541,2376.849,13.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.712,0
41542,2851.098,18.565,0,0,0,0,0,0,0,0.197,0,0,0,0,0,0,0,0,19.751,0
41543,2635.007,18.616,0,0,0,0,1.983,0,0,0,0,0,0,0,0,0,0,0,19.738,0
41544,2751.633,21.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.962,0
41545,2840.014,20.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.632,0
41546,2716.652,17.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.028,0
41547,3270.227,24.358,0,0,0,0,0,0,0,0,0,0.078,0,0,0,0,0,0,25.891,0
41548,3222.158,24.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.459,0
41549,2866.631,22.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.37,0
41550,3763.153,27.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.036,0
41551,3762.215,29.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.583,0
41552,3187.923,23.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.201,0
41553,3193.96,12.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.011,0
41554,2757.485,10.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.669,0
41555,2483.858,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.63,0
41556,2511.335,7.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.243,0
41557,2816.311,9.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.943,0
41558,2769.381,8.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.44,0
41559,3202.295,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.707,0
41560,3397.417,10.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.625,0
41561,3413.405,12.573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.859,0
41562,3055.513,20.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.84,0
41563,3442.432,19.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.953,0
41564,2894.647,17.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.862,0
41565,3202.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.652,0
41566,3845.585,11.843,3.068,2.993,1.517,1.837,1.008,1.443,1.935,1.351,1.771,1.102,1.236,1.858,1.929,1.48,1.879,3.232,10.415,0
41567,4383.749,12.879,3.819,3.792,2.29,1.957,1.595,2.516,2.006,2.143,1.997,1.668,1.866,1.982,1.995,2.348,2.129,3.801,14.73,0
41568,3011.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.773,0
41569,2951.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.367,0
41570,3372.071,0,0,0,0,0,0.756,0,0,0,0,0,0,0,0,0,0,0,7.63,0
41571,1782.196,0,128.546,128.74,115.097,111.781,0,111.785,107.659,98.545,99.375,98.72,109.609,109.988,109.777,114.619,128.603,128.727,116.186,0
41572,3395.181,10.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.319,0
41573,3334.539,10.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.739,0
41574,916.877,130.887,130.583,130.462,110.063,111.796,99.529,90.799,91.39,109.783,91.417,88.09,108.833,89.689,109.62,112.623,130.44,130.576,130.511,0
41575,968.21,134.314,155.111,154.621,122.415,120.894,120.484,119.528,118.127,121.6,119.796,119.443,123.504,117.606,121.866,127.3,154.996,154.6,139.907,0
41576,684.945,104.744,121.338,120.724,98.975,100.315,96.771,95.197,92.661,97.512,93.909,93.462,100.875,92.875,99.063,100.966,122.077,120.98,117.638,0
41577,825.932,114.351,136.888,114.256,114.536,113.405,36.929,114.157,114.398,0,114.5,114.365,2.608,113.335,114.55,36.928,133.148,136.903,113.821,0
41578,1070.859,149.683,180.171,149.655,149.211,148.2,0,149.461,149.948,0,150.019,149.666,0,146.484,150.004,0,178.228,180.007,149.085,0
41579,822.103,130.18,144.474,144.025,116.968,113.709,108.251,113.106,113.517,110.056,113.523,113.231,111.958,110.736,117.869,118.107,144.387,144.041,144.129,0
41580,759.782,120.345,125.227,125.063,102.497,90.956,87.726,91.305,91.754,88.967,91.738,91.395,91.696,88.148,91.723,104.21,125.2,125.138,124.996,0
41581,659.408,122.68,122.623,122.698,101.573,86.448,81.956,85.291,85.698,83.034,85.68,85.278,85.392,82.547,89.504,103.203,122.654,122.737,122.474,0
41582,694.529,106.7,123.274,122.732,101.099,99.375,92.779,96.646,96.949,92.463,95.44,95.141,95.925,94.744,100.842,102.642,123.586,122.875,109.081,0
41583,758.085,109.539,126.873,126.205,106.379,109.409,102.865,103.515,103.556,95.227,98.29,98.099,103.822,103.242,103.601,109.737,128.693,126.669,109.5,0
41584,923.358,127.888,156.044,150.778,128.16,126.191,127.042,127.457,127.739,97.099,127.876,127.663,98.396,126.85,127.959,127.829,156.169,155.721,135.102,0
41585,1044.05,130.563,151.337,145.797,119.064,118.689,119.399,119.676,119.821,115.904,116.304,116.495,118.005,117.619,119.968,125.152,151.153,154.553,134.128,0
41586,1005.362,163.233,190.064,175.357,157.111,160.447,153.391,153.79,153.898,142.816,145.335,142.75,153.511,151.626,154.03,161.402,191.503,191,164.94,0
41587,3551.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.138,0
41588,3403.824,7.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.119,0
41589,3359.429,7.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.133,0
41590,3178.898,0,0,0,0,0,0.713,0,0,0,0,0,0,0,0,0,0,0,7.193,0
41591,2663.146,8.129,48.437,48.418,46.621,42.39,40.858,41.335,41.222,35.683,39.703,39.998,40.979,41.291,41.243,46.672,53.812,52.884,51.624,0
41592,1985.743,84.882,89.957,87.638,86.494,78.091,78.071,76.423,73.549,67.389,67.94,72.543,75.93,77.037,78.269,86.62,95.966,67.177,89.925,0
41593,3138.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0
41594,3392.65,0,0,0,0,0,0.761,0,0,0,0,0,0,0,0,0,0,0,7.676,0
41595,3253.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.223,0
41596,2855.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.096,0
41597,2948.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.357,0
41598,3165.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.974,0
41599,3190.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.045,0
41600,3409.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.667,0
41601,3663.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.384,0
41602,3987.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.304,0
41603,1801.291,0,129.923,130.119,116.33,112.978,0,112.982,108.812,99.601,100.439,99.778,110.784,111.166,110.953,115.847,129.981,130.107,117.43,0
41604,3629.838,28.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.396,0
41605,3556.069,32.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.173,0
41606,3694.581,27.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.226,0
41607,3621.264,26.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.289,0
41608,3520.702,27.475,0,0,0,0,0,0,0,0,0,0.212,0,0,0,0,0,0,29.676,0
41609,3487.809,23.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93,0
41610,3546.096,20.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.584,0
41611,3637.864,22.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.705,0
41612,3375.369,18.101,16.152,11.492,13.134,9.783,8.187,7.323,8.272,7.405,10.194,3.423,11.443,3.979,9.899,7.372,14.72,0,18.407,0
41613,3705.676,26.527,20.775,18.453,14.804,15.768,7.299,14.501,15.003,6.236,15.563,12.718,7.796,15.134,15.415,10.822,19.531,0,26.936,0
41614,3616.793,32.938,26.318,26.216,17.182,16.535,16.461,16.964,15.647,17.004,17.569,15.082,16.617,18.401,15.678,17.019,26.312,0,33.187,0
41615,3969.703,33.383,25.872,24.511,22.981,15.91,19.168,17.457,14.019,20.219,17.643,17.81,19.622,20.756,16.085,23.421,24.539,29.261,33.825,0
41616,4142.104,9.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.472,0
41617,3875,9.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.119,0
41618,4162.194,9.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.499,0
41619,4229.376,10.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.587,0
41620,4357.696,10.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.757,0
41621,4106.774,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.426,0
41622,3707.917,8.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.899,0
41623,3281.257,7.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.335,0
41624,3378.714,8.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.464,0
41625,3310.852,7.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.374,0
41626,3260.02,7.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.272,0
41627,3343.032,7.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,0
41628,3423.136,13.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41629,3534.454,13.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41630,3698.671,14.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41631,3385.682,13.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41632,3327.277,13.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41633,3179.457,12.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41634,3338.419,12.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41635,3202.906,12.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41636,3081.523,12.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41637,3263.398,12.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41638,3417.683,13.763,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0
41639,3445.588,14.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41640,3626.666,14.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41641,3355.825,13.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41642,2793.828,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41643,2256.053,9.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41644,2587.576,10.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41645,3339.639,11.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41646,3563.821,11.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41647,4360.457,14.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41648,4516.527,14.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41649,4143.829,14.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41650,4595.894,20.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41651,4565.08,16.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41652,3171.238,11.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41653,3962.488,15.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
