$
,  1,  2,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90,
   0.600,     0.000,   400.000,   350.000,   300.000,   200.000,   200.000,   300.000,   266.750,   200.000,   200.000,   156.640,   242.530,   109.670,    87.190,   144.230,    91.680,   300.000,   300.000,   300.000,   144.550,   118.040,    89.010,   173.070,   200.000,   950.620,   350.000,   175.300,   120.000,   200.000,   400.000,   500.000,   200.000,   150.000,   600.000,   166.980,   500.000,    85.100,   650.000,   150.000,   300.000,   500.000,   250.000,   200.000,   450.000,   150.000,    96.310,   350.000,    90.160,   101.970,   103.730,    86.080,     0.000,     0.000,    99.410,    91.850,    88.200,   114.360,    90.060,   103.470,   108.310,    99.380,   102.300,   102.520,   104.450,   385.600,   360.280,   440.340,   409.920,   452.200,   315.080,   348.850,   241.840,   446.020,   355.900,   189.760,   251.370,   275.880,   423.040,   796.100,   480.020,   173.840,   412.260,   201.620,   149.320,   409.440,   200.000,   435.990,   177.090,   315.730,     0.000, 92
   0.600,     0.000,   400.000,   350.000,   200.000,   200.000,   200.000,   200.000,   266.750,   200.000,   200.000,   156.640,   242.530,   109.670,    83.960,   144.230,    88.530,   300.000,   300.000,   300.000,   144.550,   118.040,    87.580,   133.940,   200.000,   950.620,   300.000,   175.300,   100.800,   150.000,   300.000,   350.000,   200.000,   150.000,   500.000,   166.980,   400.000,    82.140,   500.000,   150.000,   300.000,   450.000,   250.000,   200.000,   400.000,    93.160,    95.990,   250.000,    88.000,    99.520,    98.010,    85.940,     0.000,     0.000,    95.960,    87.990,    85.020,   110.220,    87.560,   101.760,    96.890,    98.300,   100.370,   101.530,    99.480,   156.930,   218.790,   354.240,   352.830,   172.150,    96.840,    84.100,   100.790,   245.290,   112.710,   114.460,   121.260,   143.330,   105.020,   165.260,    92.890,   147.100,   180.680,   191.930,   109.520,   111.730,   103.410,   397.160,   169.660,   295.270,     0.000, 93
   0.600,     0.000,   300.000,   350.000,    75.000,   200.000,    70.940,    79.980,    74.200,    89.490,    81.090,    70.700,   145.370,    57.240,    67.270,    84.300,    85.380,    91.680,    84.190,   200.000,    99.140,    64.040,    85.190,    79.630,    79.910,    64.060,    91.070,    60.590,    83.540,    64.180,    79.200,    67.570,    68.670,    75.650,   200.000,    80.960,   250.000,    79.170,   350.000,    95.930,   200.000,   300.000,    79.410,   101.050,   300.000,    75.940,    95.130,   100.000,    85.840,    97.070,    92.290,    85.800,     0.000,     0.000,    92.510,    84.130,    81.850,   106.080,    85.060,   100.040,    85.550,    97.210,    98.450,   100.530,    94.500,    92.160,    82.380,   161.030,   204.510,   107.050,    94.480,    82.410,    99.140,    98.480,    90.010,    97.890,    93.920,   106.610,    91.570,   152.540,    86.990,   127.960,   166.700,   175.820,   104.510,   104.750,    99.520,   356.970,   161.840,   274.340,     0.000, 94
   0.600,     0.000,   300.000,   200.000,    75.000,   200.000,    65.600,    77.540,    47.380,    77.870,    56.360,    40.080,    81.850,    51.830,    42.070,    78.700,    71.950,    90.110,    76.600,   200.000,    95.620,    60.590,    83.630,    77.080,    77.920,    59.920,    86.600,    58.530,    81.240,    57.400,    76.710,    63.580,    67.040,    70.070,    87.990,    78.500,   100.000,    76.210,   200.000,    92.260,    76.320,   150.000,    72.410,    98.800,   150.000,    72.180,    94.810,    94.470,    83.680,    94.620,    86.570,    85.660,     0.000,     0.000,    89.060,    80.270,    78.670,   101.940,    82.560,    98.330,    81.190,    96.130,    96.520,    99.540,    89.530,    89.300,    78.720,    89.040,   100.160,   102.860,    92.110,    80.730,    97.490,    96.690,    88.920,    91.990,    88.630,   103.390,    91.210,   111.720,    81.080,   108.820,   151.490,   156.960,    99.490,    97.760,    95.020,    96.560,   154.030,   253.410,     0.000, 95
   0.600,     0.000,   300.000,   200.000,    75.000,   200.000,    34.740,    75.100,    46.060,    69.920,    23.030,    20.410,    77.890,    32.870,    25.680,    73.110,    20.000,    88.540,    44.850,   200.000,    90.110,    56.890,    81.330,    72.980,    75.670,    55.780,    68.680,    51.840,    77.500,    51.360,    73.920,    59.850,    65.420,    67.420,    85.210,    75.680,    72.130,    72.940,    86.280,    88.600,    72.990,    79.430,    68.700,    94.290,    91.310,    70.040,    89.660,    92.680,    80.670,    91.320,    83.050,    80.680,     0.000,     0.000,    80.320,    71.810,    75.530,    97.530,    77.810,    92.260,    76.890,    89.930,    90.880,    96.100,    85.530,    85.050,    77.370,    85.150,    91.080,    98.710,    87.490,    78.090,    92.630,    91.850,    85.150,    86.160,    83.330,    96.140,    88.740,    92.670,    76.930,    99.310,   139.210,   146.430,    92.810,    91.750,    90.520,    93.940,   146.660,   127.870,     0.000, 96
   0.600,     0.000,    80.000,    12.150,    37.870,    34.970,    12.600,    68.040,    44.750,    56.360,     9.000,    11.570,    46.720,    23.690,    10.780,    57.940,     8.000,    74.250,    15.700,    78.090,    88.220,    54.750,    75.480,    47.040,    71.450,    51.650,    48.530,    45.130,    68.550,    45.490,    70.240,    50.940,    63.790,    64.730,    69.110,    72.330,    63.070,    69.630,    70.150,    82.410,    62.980,    69.410,    65.560,    66.120,    81.440,    67.120,    82.220,    84.760,    77.600,    87.970,    79.660,    75.130,     0.000,     0.000,    70.950,    62.810,    72.410,    93.080,    72.790,    85.670,    72.600,    83.120,    84.800,    92.380,    81.640,    80.640,    76.300,    81.190,    85.110,    94.570,    82.450,    75.280,    87.180,    85.700,    80.680,    81.320,    78.040,    87.850,    85.720,    82.390,    73.250,    92.320,   126.330,   134.200,    85.690,    86.000,    86.950,    91.270,   139.390,    87.510,     0.000, 97
   0.600,     0.000,     0.000,     8.600,    24.500,    12.000,     0.000,    57.410,    43.440,    40.000,     6.000,     5.000,    10.000,    18.420,    10.780,    54.370,     8.000,    70.640,     6.220,    75.150,    86.340,    48.690,    48.890,    14.110,    60.150,    47.210,    10.000,    37.860,    47.460,    33.930,    66.160,    38.370,    59.320,    61.580,    63.910,    65.280,    56.820,    66.330,    65.880,    74.620,    57.320,    64.660,    63.330,    50.160,    79.010,    57.310,    76.710,    82.900,    74.710,    84.610,    76.270,    69.580,     0.000,     0.000,    64.130,    55.130,    69.280,    87.930,    67.780,    79.140,    68.220,    76.320,    78.730,    88.660,    77.760,    76.220,    75.230,    77.220,    80.320,    90.000,    77.410,    71.690,    81.730,    79.500,    76.210,    76.600,    72.750,    79.550,    82.700,    65.070,    69.560,    85.320,   113.630,   122.570,    77.720,    80.240,    84.460,    88.600,   132.590,    66.550,     0.000, 98
   0.600,     0.000,     0.000,     0.000,    10.590,     8.000,     0.000,    36.080,    37.150,     8.770,     0.000,     0.000,     5.000,    12.580,    10.780,    51.000,     8.000,    63.030,     0.000,    52.310,    82.260,    30.720,    15.370,     0.000,    10.000,    38.230,     8.000,    25.440,    33.210,    22.500,    53.850,    34.690,    54.670,    57.390,    48.410,    61.440,    48.490,    63.020,    59.230,    66.830,    51.820,    59.910,    61.420,    42.150,    67.940,    47.150,    65.810,    81.030,    72.090,    81.260,    72.880,    64.030,     0.000,     0.000,    57.570,    48.100,    66.150,    76.350,    61.160,    70.410,    58.940,    62.710,    73.500,    84.680,    74.130,    70.920,    74.160,    73.260,    75.580,    82.020,    72.360,    65.800,    76.280,    72.500,    71.220,    66.930,    67.460,    73.030,    79.680,    60.090,    64.060,    78.980,   100.000,   109.840,    68.740,    76.060,    81.980,    85.930,   125.810,    63.970,     0.000, 99
   0.600,     0.000,     0.000,     0.000,     0.000,     6.000,     0.000,    16.290,    27.330,     0.000,     0.000,     0.000,     0.000,     8.460,    10.780,    48.020,     7.000,    25.960,     0.000,    25.180,    49.550,    10.370,     0.000,     0.000,     0.000,    22.020,     0.000,     6.960,    14.130,     0.000,     0.000,    25.850,    50.030,    46.670,    35.690,     6.100,    37.250,    35.000,    40.740,    55.000,    47.320,    54.380,    59.220,    37.160,    63.200,    38.840,    56.390,    74.790,    69.490,    77.490,    58.570,    54.670,     0.000,     0.000,    48.530,    39.700,    63.020,    56.240,    54.560,    37.100,    36.310,    55.270,    68.920,    67.970,    72.100,    64.230,    72.200,    69.850,    66.700,    58.860,    67.280,    59.930,    69.970,    62.980,    65.560,    56.600,    62.160,    62.700,    76.660,    52.210,    58.190,    69.670,    65.520,    62.580,    56.210,    71.990,    79.490,    83.260,   116.100,    61.390,     0.000,100
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    19.500,     0.000,     0.000,     0.000,     0.000,     4.530,     0.000,    44.270,     7.000,     0.000,     0.000,     8.170,     0.000,     5.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    14.430,    33.750,    25.500,    13.700,     0.000,    29.020,    10.000,    14.870,    38.130,    32.900,    46.770,    56.360,    33.960,     0.000,    32.730,    46.520,    59.610,    54.150,    73.660,    43.820,    39.990,     0.000,     0.000,    33.230,    27.700,    58.490,    37.440,     7.220,     7.030,     7.160,    42.170,    57.580,    46.150,    66.160,    58.190,    67.880,    63.850,    40.710,    40.000,    63.960,    55.120,    59.610,    26.370,    55.240,    40.860,    46.900,    35.220,    73.640,    36.650,    52.220,     0.000,    37.830,    48.180,    36.990,    65.340,    75.310,    78.450,   103.970,    58.810,     0.000,101
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    10.790,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    38.660,     6.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     5.710,    15.000,    14.840,     0.000,     0.000,    16.890,     0.000,     0.000,    15.220,    17.990,    39.300,    52.960,    31.400,     0.000,    28.270,    36.030,    50.530,    36.610,    69.830,    25.570,    29.440,     0.000,     0.000,     9.830,    16.200,    50.420,    16.760,     0.000,     0.000,     0.000,    28.720,    10.880,     9.650,    35.260,    48.090,    57.480,    43.170,     0.000,    30.000,    57.380,    41.170,    40.980,    19.000,     7.310,     5.890,     0.000,    12.350,    61.670,    19.000,    43.750,     0.000,    23.280,    41.750,    20.170,    46.180,    70.570,    70.540,    81.300,    56.170,     0.000,102
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    33.450,     6.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     6.170,     0.000,     0.000,    11.040,     0.000,     0.000,     0.000,     7.400,    33.070,     0.000,    29.050,     0.000,    25.140,    24.150,    11.970,    15.790,    58.380,    18.000,     5.000,     0.000,     0.000,     0.000,     9.000,    43.040,     0.000,     0.000,     0.000,     0.000,     5.740,     0.000,     0.000,     8.590,    30.490,    34.680,    33.310,     0.000,     0.000,    32.750,    27.000,     0.000,     0.000,     0.000,     3.040,     0.000,     0.000,    27.520,     0.000,     0.000,     0.000,     0.000,    32.780,     0.000,    26.960,    62.710,    53.260,    61.990,    41.670,     0.000,103
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    28.310,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    26.700,     0.000,    26.610,     0.000,    22.330,     0.000,     0.000,    12.340,    49.690,     7.530,     0.000,     0.000,     0.000,     0.000,     5.500,    36.870,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    17.980,    18.700,    24.300,     0.000,     0.000,     6.820,    13.380,     0.000,     0.000,     0.000,     1.870,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    45.360,    29.980,    33.540,    27.000,     0.000,104
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    25.310,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    23.930,     0.000,    19.880,     0.000,     0.000,     8.200,    41.690,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    30.610,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     5.000,    16.240,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     7.860,     0.000,    27.380,    17.600,     0.000,105
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    22.350,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    20.700,     0.000,    16.870,     0.000,     0.000,     4.130,    33.690,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    23.990,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     5.000,     0.000,106
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    19.390,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    17.250,     0.000,    13.700,     0.000,     0.000,     0.000,    17.960,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    15.320,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,107
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.330,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.870,     0.000,    10.170,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,108
   0.600,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     7.470,     0.000,     5.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,109
   0.400,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,110
   0.200,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,111
