$ 2008-2017_NAVD88/QGT_BON_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  ../SpillEdits_NB/QGT_BON_2011_2015_daily_ave.csv ; all outlets scaled to total flow from BONNEVILLE-LEAKAGE_QTOTMISC.csv, BONNEVILLE-POOLELEV.csv, BONNEVILLE-POWER PLANT_FLOW-TURBINE.csv, BONNEVILLE-SPILLWAY_QTOTSPILL.csv, BONNEVILLE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; spillbay flow from published spill pattern
"JDAY","POWR1","SB1","SB2","SB3","SB4","SB5","SB6","SB7","SB8","SB9","SB10","SB11","SB12","SB13","SB14","SB15","SB16","SB17","SB18","MISC"
41439,3400.59,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
41440,2765.56,243.383,243.383,243.383,232.363,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.083,243.383,243.383,243.383,325.64
41441,3870.2,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41442,3129.02,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41443,3179.56,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41444,3472.6,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41445,3243.78,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41446,3536.94,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41447,4092.18,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41448,4502.97,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41449,3909.86,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41450,3643.85,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41451,4268.3,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41452,3683.1,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41453,3937.42,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41454,3637.1,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41455,3931.31,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41456,3327.14,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41457,4095.96,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41458,4413.54,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41459,4823.23,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41460,4812.56,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41461,4205.57,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41462,4484.78,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41463,4517.77,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41464,3918.69,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41465,3401.89,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41466,3214.86,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41467,3022.93,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41468,3114.84,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41469,3344.87,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41470,2752.58,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41471,2879.79,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41472,2528.2,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41473,2465.11,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41474,2593.96,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41475,2500.57,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41476,2661.3,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41477,2286.09,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41478,2826.97,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41479,1894.67,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41480,1993.14,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41481,2126.96,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41482,2364.93,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41483,1624.71,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41484,1683.13,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41485,2273.65,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41486,1570.62,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41487,2023.16,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41488,1504.42,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41489,1261.46,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41490,1741.46,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41491,1664.51,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41492,1262.29,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41493,1724.51,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41494,1069.17,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41495,1137.73,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41496,1641.74,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41497,877.86,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41498,849.5,155.653,186.784,155.653,127.352,127.352,127.352,127.352,127.352,127.352,127.352,127.352,127.352,127.352,127.352,127.352,155.653,186.784,160.364,325.64
41499,1735.74,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41500,1669.4,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
41501,2254.4,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41502,1820.41,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41503,2331.48,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41504,2123.96,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41505,2071.95,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41506,2252.67,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41507,1962.3,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41508,1758.85,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41509,1430.35,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41510,1316.73,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41511,1417.78,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41512,1562.37,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41513,1947.6,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41514,1316.73,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41515,1316.73,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41516,1669.23,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41517,1625.2,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
41518,2737.54,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,195.1
41519,2399.08,19.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.575,195.1
41520,2362.73,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95,195.1
41521,2601.21,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.83,195.1
41522,2559.51,19.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.72,195.1
41523,2682.03,19.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.64,195.1
41524,2701.33,19.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.815,195.1
41525,3333.73,20.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08,195.1
41526,2399.02,20.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12,195.1
41527,2541.4,20.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.14,195.1
41528,3405.07,20.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.225,195.1
41529,3098.16,19.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97,195.1
41530,2489.24,19.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.68,195.1
41531,2795.75,19.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.735,195.1
41532,2644.25,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,195.1
41533,2362.46,20.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.035,195.1
41534,2718.68,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,195.1
41535,3333.94,18.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.145,195.1
41536,2406.43,18.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.17,195.1
41537,2278.53,18.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.085,195.1
41538,3584.79,18.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.61,195.1
41539,2466.56,18.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.145,195.1
41540,2885.29,18.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.46,195.1
41541,2972.43,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,195.1
41542,2621.13,18.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.225,195.1
41543,2730.01,18.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32,195.1
41544,2749.61,18.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.215,195.1
41545,2618.54,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,195.1
41546,3400.07,18.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.675,195.1
41547,3473.71,19.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.035,195.1
41548,3028.71,26.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.315,183.21
41549,4121.72,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
41550,4090.72,27.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.405,183.21
41551,3512.79,27.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.195,183.21
41552,3653.96,26.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15,183.21
41553,3139.34,25.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.38,183.21
41554,3160.32,25.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07,183.21
41555,3006.89,25.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.16,183.21
41556,3229.99,25.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.48,183.21
41557,2796.22,23.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.855,183.21
41558,3309.03,25.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.035,183.21
41559,3286.72,24.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.44,183.21
41560,2884.57,23.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92,183.21
41561,2518.02,24.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.335,183.21
41562,2955.49,24.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.135,183.21
41563,2564.91,23.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,183.21
41564,2852.66,24.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.915,183.21
41565,3016.86,23.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74,183.21
41566,2880.74,23.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.495,183.21
41567,2432.52,23.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.12,183.21
41568,2515.14,22.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.805,183.21
41569,2845.32,22.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.825,183.21
41570,2949.65,23.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,183.21
41571,2677.09,22.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72,183.21
41572,2541.56,22.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.43,183.21
41573,2548.01,22.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.62,183.21
41574,2811.84,22.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.885,183.21
41575,2783.48,23.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.985,183.21
41576,2924.49,23.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.645,183.21
41577,2420.29,21.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.86,183.21
41578,2478.82,20.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.185,183.21
41579,2884.2,13.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.815,197.09
41580,3277.88,13.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.805,197.09
41581,3064.43,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,197.09
41582,3200.2,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,197.09
41583,3461.49,13.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,197.09
41584,3082.27,13.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.805,197.09
41585,3345.51,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84,197.09
41586,3132.05,13.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.76,197.09
41587,3259.74,13.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.865,197.09
41588,3619.21,13.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.925,197.09
41589,3397.91,13.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.895,197.09
41590,3409.85,13.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.895,197.09
41591,3201.12,13.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85,197.09
41592,3396.34,13.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.845,197.09
41593,3379.63,13.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.895,197.09
41594,3492.63,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.94,197.09
41595,3096.14,13.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.745,197.09
41596,3156.12,13.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.755,197.09
41597,3480.65,13.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.795,197.09
41598,3362.35,13.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.915,197.09
41599,3529.14,13.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.935,197.09
41600,3557.79,13.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.935,197.09
41601,3888.99,13.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.935,197.09
41602,3251.03,13.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.875,197.09
41603,3247.35,13.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.87,197.09
41604,3277.62,13.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84,197.09
41605,3213.97,13.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.745,197.09
41606,3319.97,13.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.805,197.09
41607,3299.95,13.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.875,197.09
41608,3088.12,13.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67,197.09
41609,3308.8,12.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63,141.02
41610,3343.09,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41611,2952.51,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41612,4170.21,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41613,4090.99,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41614,3383.01,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41615,3767.52,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41616,3352.42,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41617,3249.28,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41618,3324.12,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41619,3338.95,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41620,3395,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41621,3286.02,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41622,3410.22,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41623,3420.26,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41624,3387.1,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41625,3282.94,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41626,3415.48,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41627,3447.81,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41628,3246.83,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41629,3356.58,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41630,3349.98,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41631,3358.34,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41632,3403.3,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41633,3426.45,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41634,3295.61,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41635,3354.36,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41636,3311.05,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41637,3440.01,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41638,3300.76,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41639,3352.48,6.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.315,141.02
41640,3477.38,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41641,3535.19,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41642,3039.75,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41643,3138.55,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41644,3378.35,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41645,3679.91,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41646,4179.14,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41647,3948.93,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41648,3388.66,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41649,4123.87,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41650,4228.24,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41651,3120.62,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41652,4349.68,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41653,4430.67,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41654,4246.32,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
41655,4124.59,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
