$Chehalis WWTP WQ file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chehalis WWTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS   ,Gen1(tracer),Gen2(Age),Gen3(FC),ISS,PO4   ,NH4   ,NO3   ,LDOM  ,RDOM  ,LPOM  ,RPOM  ,BOD1,BOD2,BOD3,BOD4,BOD5,BOD6,BOD7,BOD8,BOD9,BOD10,BODP1,BODP2,BODP3,BODP4,BODP5,BODP6,BODP7,BODP8,BODP9,BODP10,BODN1,BODN2,BODN3,BODN4,BODN5,BODN6,BODN7,BODN8,BODN9,BODN10,ALG1  ,DO    ,TIC   ,ALK   ,ZOO1  ,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
437,0,0,0,3.0,0.958857143,0.68,0.41,2.5,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,3.89,25.0089,45.1,0,0,0,0,0,0,0,0,0
438,0,0,0,13.0,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,3.75,26.0806,43.7,0,0,0,0,0,0,0,0,0
439,0,0,0,3.6,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,2.57,40.7423,76.4,0,0,0,0,0,0,0,0,0
440,0,0,0,3.6,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,2.11,40.673,76.4,0,0,0,0,0,0,0,0,0
441,0,0,0,10.0,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,7.49,40.9546,40,0,0,0,0,0,0,0,0,0
442,0,0,0,3.0,4.098285714,0.68,0.25,2.5,0,0,0,0,0,0,0,0,4.1656,16.6624,0,0,0,0,0,0,0,0,0.041656,0.166624,0,0,0,0,0,0,0,0,0.333248,1.332992,0,0,0,0,0,3.34,25.3056,41.2,0,0,0,0,0,0,0,0,0
443,0,0,0,9.0,0.291428571,0.68,0.42,2.5,0,0,0,0,0,0,0,0,3.048,12.192,0,0,0,0,0,0,0,0,0.03048,0.12192,0,0,0,0,0,0,0,0,0.24384,0.97536,0,0,0,0,0,2.24,26.6504,43.5,0,0,0,0,0,0,0,0,0
444,0,0,0,6.0,1.258857143,0.68,0.43,2.5,0,0,0,0,0,0,0,0,2.1844,8.7376,0,0,0,0,0,0,0,0,0.021844,0.087376,0,0,0,0,0,0,0,0,0.174752,0.699008,0,0,0,0,0,3.28,26.6618,46.7,0,0,0,0,0,0,0,0,0
445,0,0,0,2.0,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,2.9,25.2966,48.2,0,0,0,0,0,0,0,0,0
446,0,0,0,3.6,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,3.14,40.8831,76.4,0,0,0,0,0,0,0,0,0
447,0,0,0,3.6,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,2.19,40.673,76.4,0,0,0,0,0,0,0,0,0
448,0,0,0,2,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,1.59,32.3137,55.4,0,0,0,0,0,0,0,0,0
449,0,0,0,2.0,9.355428571,0.68,0.78,2.5,0,0,0,0,0,0,0,0,1.6256,6.5024,0,0,0,0,0,0,0,0,0.016256,0.065024,0,0,0,0,0,0,0,0,0.130048,0.520192,0,0,0,0,0,2.09,37.1864,55,0,0,0,0,0,0,0,0,0
450,0,0,0,6.0,0.856,0.68,1.04,2.5,0,0,0,0,0,0,0,0,3.2004,12.8016,0,0,0,0,0,0,0,0,0.032004,0.128016,0,0,0,0,0,0,0,0,0.256032,1.024128,0,0,0,0,0,1.57,32.2797,56,0,0,0,0,0,0,0,0,0
451,0,0,0,2,0,0.68,1.01,2.5,0,0,0,0,0,0,0,0,4.0132,16.0528,0,0,0,0,0,0,0,0,0.040132,0.160528,0,0,0,0,0,0,0,0,0.321056,1.284224,0,0,0,0,0,0.91,37.1864,52,0,0,0,0,0,0,0,0,0
452,0,0,0,12.0,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,2.83,30.5725,55.5,0,0,0,0,0,0,0,0,0
453,0,0,0,3.6,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,5.78,34.407,76.4,0,0,0,0,0,0,0,0,0
454,0,0,0,3.6,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,5.48,45.2133,76.4,0,0,0,0,0,0,0,0,0
455,0,0,0,2,2.236571429,0.68,0.57,2.5,0,0,0,0,0,0,0,0,2.9972,11.9888,0,0,0,0,0,0,0,0,0.029972,0.119888,0,0,0,0,0,0,0,0,0.239776,0.959104,0,0,0,0,0,4.61,34.5801,45,0,0,0,0,0,0,0,0,0
456,0,0,0,9.0,4.24,1.22,0.51,1.7,0,0,0,0,0,0,0,0,3.556,14.224,0,0,0,0,0,0,0,0,0.03556,0.14224,0,0,0,0,0,0,0,0,0.28448,1.13792,0,0,0,0,0,2.69,25.2761,45.3,0,0,0,0,0,0,0,0,0
457,0,0,0,3.0,2.888,1.22,0.49,1.7,0,0,0,0,0,0,0,0,2.4892,9.9568,0,0,0,0,0,0,0,0,0.024892,0.099568,0,0,0,0,0,0,0,0,0.199136,0.796544,0,0,0,0,0,2.15,24.9899,48.7,0,0,0,0,0,0,0,0,0
458,0,0,0,3.0,3.178285714,1.22,0.52,1.7,0,0,0,0,0,0,0,0,2.3876,9.5504,0,0,0,0,0,0,0,0,0.023876,0.095504,0,0,0,0,0,0,0,0,0.191008,0.764032,0,0,0,0,0,1.85,25.2647,48.2,0,0,0,0,0,0,0,0,0
459,0,0,0,5.0,5.069142857,1.22,0.54,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,1.8,37.1864,52.2,0,0,0,0,0,0,0,0,0
460,0,0,0,3.1,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,1.27,40.5029,76.4,0,0,0,0,0,0,0,0,0
461,0,0,0,3.1,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,1.91,40.5029,76.4,0,0,0,0,0,0,0,0,0
462,0,0,0,4.0,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,2.06,25.2481,53.1,0,0,0,0,0,0,0,0,0
463,0,0,0,2,5.105142857,1.22,0.43,1.7,0,0,0,0,0,0,0,0,5.2832,21.1328,0,0,0,0,0,0,0,0,0.052832,0.211328,0,0,0,0,0,0,0,0,0.422656,1.690624,0,0,0,0,0,2.46,24.7298,54.2,0,0,0,0,0,0,0,0,0
464,0,0,0,2.0,3.743428571,1.22,0.93,1.7,0,0,0,0,0,0,0,0,4.1148,16.4592,0,0,0,0,0,0,0,0,0.041148,0.164592,0,0,0,0,0,0,0,0,0.329184,1.316736,0,0,0,0,0,2.56,25.5801,56.2,0,0,0,0,0,0,0,0,0
465,0,0,0,2,4.282285714,1.22,0.89,1.7,0,0,0,0,0,0,0,0,4.5212,18.0848,0,0,0,0,0,0,0,0,0.045212,0.180848,0,0,0,0,0,0,0,0,0.361696,1.446784,0,0,0,0,0,0.68,28.0537,59.1,0,0,0,0,0,0,0,0,0
466,0,0,0,2,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,0.74,25.9993,62.8,0,0,0,0,0,0,0,0,0
467,0,0,0,3.1,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,2.23,36.7709,76.4,0,0,0,0,0,0,0,0,0
468,0,0,0,3.1,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,2.14,33.1273,76.4,0,0,0,0,0,0,0,0,0
469,0,0,0,4.0,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,2.33,36.624,66.2,0,0,0,0,0,0,0,0,0
470,0,0,0,3.0,4.373142857,1.22,0.43,1.7,0,0,0,0,0,0,0,0,5.9944,23.9776,0,0,0,0,0,0,0,0,0.059944,0.239776,0,0,0,0,0,0,0,0,0.479552,1.918208,0,0,0,0,0,0.76,27.9597,68.1,0,0,0,0,0,0,0,0,0
471,0,0,0,2.0,3.749714286,1.22,0.47,1.7,0,0,0,0,0,0,0,0,3.6576,14.6304,0,0,0,0,0,0,0,0,0.036576,0.146304,0,0,0,0,0,0,0,0,0.292608,1.170432,0,0,0,0,0,1.59,24.937,70,0,0,0,0,0,0,0,0,0
472,0,0,0,2,3.330285714,1.22,0.22,1.7,0,0,0,0,0,0,0,0,3.4544,13.8176,0,0,0,0,0,0,0,0,0.034544,0.138176,0,0,0,0,0,0,0,0,0.276352,1.105408,0,0,0,0,0,2.55,25.5542,71.8,0,0,0,0,0,0,0,0,0
473,0,0,0,3.0,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,3.73,30.4035,69,0,0,0,0,0,0,0,0,0
474,0,0,0,3.1,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,3.01,36.7215,76.4,0,0,0,0,0,0,0,0,0
475,0,0,0,3.1,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,2.85,36.8209,76.4,0,0,0,0,0,0,0,0,0
476,0,0,0,2,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,0.99,34.1016,67.2,0,0,0,0,0,0,0,0,0
477,0,0,0,2,5.453142857,1.22,0.24,1.7,0,0,0,0,0,0,0,0,4.2164,16.8656,0,0,0,0,0,0,0,0,0.042164,0.168656,0,0,0,0,0,0,0,0,0.337312,1.349248,0,0,0,0,0,2.06,24.9454,64.8,0,0,0,0,0,0,0,0,0
478,0,0,0,12.0,10.92114286,1.22,0.15,1.7,0,0,0,0,0,0,0,0,4.9276,19.7104,0,0,0,0,0,0,0,0,0.049276,0.197104,0,0,0,0,0,0,0,0,0.394208,1.576832,0,0,0,0,0,5.21,27.1867,62.2,0,0,0,0,0,0,0,0,0
479,0,0,0,2,6.481714286,1.22,0.12,1.7,0,0,0,0,0,0,0,0,2.9464,11.7856,0,0,0,0,0,0,0,0,0.029464,0.117856,0,0,0,0,0,0,0,0,0.235712,0.942848,0,0,0,0,0,5.7,32.0514,48.5,0,0,0,0,0,0,0,0,0
480,0,0,0,12.0,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,4.81,26.0283,45.1,0,0,0,0,0,0,0,0,0
481,0,0,0,3.1,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,5.37,36.8715,76.4,0,0,0,0,0,0,0,0,0
482,0,0,0,3.1,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,4.23,36.8715,76.4,0,0,0,0,0,0,0,0,0
483,0,0,0,2,5.069142857,1.22,0.44,1.7,0,0,0,0,0,0,0,0,3.8608,15.4432,0,0,0,0,0,0,0,0,0.038608,0.154432,0,0,0,0,0,0,0,0,0.308864,1.235456,0,0,0,0,0,3.4,34.2208,45.5,0,0,0,0,0,0,0,0,0
484,0,0,0,5.0,7.194857143,1.22,0.33,1.7,0,0,0,0,0,0,0,0,3.6068,14.4272,0,0,0,0,0,0,0,0,0.036068,0.144272,0,0,0,0,0,0,0,0,0.288544,1.154176,0,0,0,0,0,1.56,36.7461,48.2,0,0,0,0,0,0,0,0,0
485,0,0,0,2,5.381714286,1.22,0.33,1.7,0,0,0,0,0,0,0,0,2.9464,11.7856,0,0,0,0,0,0,0,0,0.029464,0.117856,0,0,0,0,0,0,0,0,0.235712,0.942848,0,0,0,0,0,1.98,27.1434,52.2,0,0,0,0,0,0,0,0,0
486,0,0,0,2,6.081714286,0.79,0.31,1.8,0,0,0,0,0,0,0,0,2.9464,11.7856,0,0,0,0,0,0,0,0,0.029464,0.117856,0,0,0,0,0,0,0,0,0.235712,0.942848,0,0,0,0,0,3.1,30.2109,54.5,0,0,0,0,0,0,0,0,0
487,0,0,0,2,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,1.18,27.0727,58.7,0,0,0,0,0,0,0,0,0
488,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,1.12,36.3441,76.4,0,0,0,0,0,0,0,0,0
489,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,5.95,39.8966,76.4,0,0,0,0,0,0,0,0,0
490,0,0,0,2.0,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,5.81,34.0627,52,0,0,0,0,0,0,0,0,0
491,0,0,0,11.0,13.82742857,0.79,0.29,1.8,0,0,0,0,0,0,0,0,4.4704,17.8816,0,0,0,0,0,0,0,0,0.044704,0.178816,0,0,0,0,0,0,0,0,0.357632,1.430528,0,0,0,0,0,2.31,24.7139,56.1,0,0,0,0,0,0,0,0,0
492,0,0,0,4.0,5.807428571,0.79,0.27,1.8,0,0,0,0,0,0,0,0,2.6924,10.7696,0,0,0,0,0,0,0,0,0.026924,0.107696,0,0,0,0,0,0,0,0,0.215392,0.861568,0,0,0,0,0,3.18,24.9328,58.1,0,0,0,0,0,0,0,0,0
493,0,0,0,4.0,4.491428571,0.79,0.43,1.8,0,0,0,0,0,0,0,0,3.048,12.192,0,0,0,0,0,0,0,0,0.03048,0.12192,0,0,0,0,0,0,0,0,0.24384,0.97536,0,0,0,0,0,8.09,27.1134,57,0,0,0,0,0,0,0,0,0
494,0,0,0,2.0,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,4.33,39.8363,59.8,0,0,0,0,0,0,0,0,0
495,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,4.7,36.6969,76.4,0,0,0,0,0,0,0,0,0
496,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,4.4,36.6482,76.4,0,0,0,0,0,0,0,0,0
497,0,0,0,34.0,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,3.26,31.8984,55.8,0,0,0,0,0,0,0,0,0
498,0,0,0,2.3,0.220571429,0.79,0.26,1.8,0,0,0,0,0,0,0,0,3.3528,13.4112,0,0,0,0,0,0,0,0,0.033528,0.134112,0,0,0,0,0,0,0,0,0.268224,1.072896,0,0,0,0,0,6.35,26.4306,59.1,0,0,0,0,0,0,0,0,0
499,0,0,0,7.0,2.288,0.79,0.15,1.8,0,0,0,0,0,0,0,0,2.4892,9.9568,0,0,0,0,0,0,0,0,0.024892,0.099568,0,0,0,0,0,0,0,0,0.199136,0.796544,0,0,0,0,0,1.06,85.8219,62.7,0,0,0,0,0,0,0,0,0
500,0,0,0,8.0,11.98914286,0.79,1,1.8,0,0,0,0,0,0,0,0,14.5288,58.1152,0,0,0,0,0,0,0,0,0.145288,0.581152,0,0,0,0,0,0,0,0,1.162304,4.649216,0,0,0,0,0,1.57,48.3783,64,0,0,0,0,0,0,0,0,0
501,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,1.29,27.8365,66.5,0,0,0,0,0,0,0,0,0
502,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,1.43,54.5852,76.4,0,0,0,0,0,0,0,0,0
503,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,0.53,54.4236,76.4,0,0,0,0,0,0,0,0,0
504,0,0,0,2,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,2.74,26.3993,70.3,0,0,0,0,0,0,0,0,0
505,0,0,0,2,3.052571429,0.79,0.22,1.8,0,0,0,0,0,0,0,0,2.6416,10.5664,0,0,0,0,0,0,0,0,0.026416,0.105664,0,0,0,0,0,0,0,0,0.211328,0.845312,0,0,0,0,0,7.75,28.8127,70.2,0,0,0,0,0,0,0,0,0
506,0,0,0,35.0,0,0.79,0.16,1.8,0,0,0,0,0,0,0,0,1.7272,6.9088,0,0,0,0,0,0,0,0,0.017272,0.069088,0,0,0,0,0,0,0,0,0.138176,0.552704,0,0,0,0,0,5.65,26.382,80.5,0,0,0,0,0,0,0,0,0
507,0,0,0,2,0,0.79,0.18,1.8,0,0,0,0,0,0,0,0,1.5748,6.2992,0,0,0,0,0,0,0,0,0.015748,0.062992,0,0,0,0,0,0,0,0,0.125984,0.503936,0,0,0,0,0,7.26,31.537,102.8,0,0,0,0,0,0,0,0,0
508,0,0,0,2,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,6.89,24.8972,76.4,0,0,0,0,0,0,0,0,0
509,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,6.64,42.8302,76.4,0,0,0,0,0,0,0,0,0
510,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,6.56,29.9412,76.4,0,0,0,0,0,0,0,0,0
511,0,0,0,2,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,7.3,29.9412,76.4,0,0,0,0,0,0,0,0,0
512,0,0,0,2,1.829714286,0.79,0.11,1.8,0,0,0,0,0,0,0,0,1.8796,7.5184,0,0,0,0,0,0,0,0,0.018796,0.075184,0,0,0,0,0,0,0,0,0.150368,0.601472,0,0,0,0,0,6.79,27.7496,116.5,0,0,0,0,0,0,0,0,0
513,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,7.36,24.3413,121.1,0,0,0,0,0,0,0,0,0
514,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,6.88,31.5241,128,0,0,0,0,0,0,0,0,0
515,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,7.04,29.9513,128.1,0,0,0,0,0,0,0,0,0
516,0,0,0,3.8,4.359428571,0.79,0.31,1.8,0,0,0,0,0,0,0,0,3.7592,15.0368,0,0,0,0,0,0,0,0,0.037592,0.150368,0,0,0,0,0,0,0,0,0.300736,1.202944,0,0,0,0,0,6.8,26.9544,76.4,0,0,0,0,0,0,0,0,0
517,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.73,28.6816,76.4,0,0,0,0,0,0,0,0,0
518,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.93,29.8817,121.1,0,0,0,0,0,0,0,0,0
519,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.66,24.4766,122.1,0,0,0,0,0,0,0,0,0
520,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.22,24.3296,122.2,0,0,0,0,0,0,0,0,0
521,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.72,24.8645,122.8,0,0,0,0,0,0,0,0,0
522,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.6,24.6505,127,0,0,0,0,0,0,0,0,0
523,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.51,29.8431,76.4,0,0,0,0,0,0,0,0,0
524,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.31,29.8241,76.4,0,0,0,0,0,0,0,0,0
525,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.59,27.6506,125.3,0,0,0,0,0,0,0,0,0
526,0,0,0,11.10086207,5.626857143,1.158955224,0.358909091,2.239104478,0,0,0,0,0,0,0,0,2.8956,11.5824,0,0,0,0,0,0,0,0,0.028956,0.115824,0,0,0,0,0,0,0,0,0.231648,0.926592,0,0,0,0,0,6.55,24.4716,122,0,0,0,0,0,0,0,0,0
