$Inflows,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JDAY,TDS,H2S,CH4,SO4,Tracer,Cond,TCol,ECol,ISS1,PO4,NH4,NO3,LDOM,RDOM,LPOM,RPOM,ALG1,DO,TIC,ALK,LDOM-P,RDOM-P,LPOM-P,RPOM-P,LDOM-N,RDOM-N,LPOM-N,RPOM-N
5191,89,0,0,6.099,0,99.9,1620,265.8,4.4,0.3376,2.00E-02,0.2473,0.125,0.125,0.125,0.125,0.1,6.346,10.13,45.3,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5192,90.57,0,0,6.081,0,100.6,1620,265.8,4.257,0.3356,2.00E-02,0.2516,0.125,0.125,0.125,0.125,0.1,6.164,10.18,45.42,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5193,92.14,0,0,6.064,0,101.4,1620,265.8,4.114,0.3337,2.00E-02,0.2559,0.125,0.125,0.125,0.125,0.1,5.981,10.22,45.53,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5194,93.71,0,0,6.046,0,102.1,1620,265.8,3.971,0.3317,2.00E-02,0.2603,0.125,0.125,0.125,0.125,0.1,5.799,10.27,45.64,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5195,95.29,0,0,6.029,0,102.8,1620,265.8,3.829,0.3297,2.00E-02,0.2646,0.125,0.125,0.125,0.125,0.1,5.616,10.31,45.76,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5196,96.86,0,0,6.012,0,103.5,1620,265.8,3.686,0.3278,2.00E-02,0.2689,0.125,0.125,0.125,0.125,0.1,5.434,10.36,45.87,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5197,98.43,0,0,5.994,0,104.3,1620,265.8,3.543,0.3258,2.00E-02,0.2732,0.125,0.125,0.125,0.125,0.1,5.251,10.4,45.99,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5198,100,0,0,5.977,0,105,1620,265.8,3.4,0.3238,2.00E-02,0.2775,0.125,0.125,0.125,0.125,0.1,5.068,10.45,46.1,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5199,99.9,0,0,5.96,0,107.7,1620,265.8,4.638,0.3219,2.00E-02,0.2819,0.125,0.125,0.125,0.125,0.1,5,10.48,46.22,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5200,99.81,0,0,5.942,0,110.3,1620,265.8,5.876,0.3199,2.00E-02,0.2862,0.125,0.125,0.125,0.125,0.1,5,10.5,46.33,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5201,99.71,0,0,5.925,0,113,1620,265.8,7.114,0.318,2.00E-02,0.2905,0.125,0.125,0.125,0.125,0.1,5,10.52,46.44,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5202,99.62,0,0,5.908,0,112.8,1620,265.8,8.352,0.316,2.00E-02,0.2948,0.125,0.125,0.125,0.125,0.1,5.011,10.55,46.56,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5203,99.52,0,0,5.89,0,112.6,1620,265.8,9.59,0.314,2.00E-02,0.2991,0.125,0.125,0.125,0.125,0.1,5.031,10.59,46.67,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5204,99.43,0,0,5.873,0,112.4,1620,265.8,10.83,0.3121,2.00E-02,0.3035,0.125,0.125,0.125,0.125,0.1,5.051,10.62,46.79,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5205,99.33,0,0,5.856,0,112.2,1620,265.8,12.07,0.3101,2.00E-02,0.3078,0.125,0.125,0.125,0.125,0.1,5.071,10.66,46.9,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5206,99.24,0,0,5.838,0,111.9,1620,265.8,13.3,0.3081,2.00E-02,0.3121,0.125,0.125,0.125,0.125,0.1,5.091,10.69,47.02,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5207,99.14,0,0,5.821,0,111.7,1620,265.8,14.54,0.3062,2.00E-02,0.3164,0.125,0.125,0.125,0.125,0.1,5.111,10.73,47.13,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5208,99.05,0,0,5.804,0,111.5,1620,265.8,15.78,0.3042,2.00E-02,0.3208,0.125,0.125,0.125,0.125,0.1,5.131,10.76,47.25,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5209,98.95,0,0,5.786,0,111.3,1620,265.8,17.02,0.3022,2.00E-02,0.3251,0.125,0.125,0.125,0.125,0.1,5.151,10.79,47.36,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5210,98.86,0,0,5.769,0,111.1,1620,265.8,18.26,0.3003,2.00E-02,0.3294,0.125,0.125,0.125,0.125,0.1,5.171,10.83,47.47,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5211,98.76,0,0,5.751,0,110.9,1620,265.8,19.5,0.2983,2.00E-02,0.3337,0.125,0.125,0.125,0.125,0.1,5.191,10.86,47.59,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5212,98.67,0,0,5.734,0,110.7,1620,265.8,20.73,0.2963,2.00E-02,0.338,0.125,0.125,0.125,0.125,0.1,5.211,10.9,47.7,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5213,98.57,0,0,5.717,0,110.5,1620,265.8,21.97,0.2944,2.00E-02,0.3424,0.125,0.125,0.125,0.125,0.1,5.231,10.93,47.82,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5214,98.48,0,0,5.699,0,110.3,1620,265.8,23.21,0.2924,2.00E-02,0.3467,0.125,0.125,0.125,0.125,0.1,5.251,10.97,47.93,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5215,98.38,0,0,5.682,0,110.1,1620,265.8,24.45,0.2905,2.00E-02,0.351,0.125,0.125,0.125,0.125,0.1,5.271,11,48.05,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5216,98.29,0,0,5.665,0,109.8,1620,265.8,25.69,0.2885,2.00E-02,0.3553,0.125,0.125,0.125,0.125,0.1,5.291,11.03,48.16,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5217,98.19,0,0,5.647,0,109.6,1620,265.8,26.92,0.2865,2.00E-02,0.3596,0.125,0.125,0.125,0.125,0.1,5.311,11.07,48.28,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5218,98.1,0,0,5.63,0,109.4,1620,265.8,28.16,0.2846,2.00E-02,0.364,0.125,0.125,0.125,0.125,0.1,5.331,11.1,48.39,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5219,98,0,0,5.613,0,109.2,1620,265.8,29.4,0.2826,2.00E-02,0.3683,0.125,0.125,0.125,0.125,0.1,5.351,11.14,48.5,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5220,97.9,0,0,5.595,0,109,1620,265.8,30.64,0.2806,2.00E-02,0.3726,0.125,0.125,0.125,0.125,0.1,5.371,11.17,48.62,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5221,97.81,0,0,5.578,0,108.8,1620,265.8,31.88,0.2787,2.00E-02,0.3769,0.125,0.125,0.125,0.125,0.1,5.391,11.2,48.73,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5222,97.71,0,0,5.561,0,108.6,1620,265.8,33.11,0.2767,2.00E-02,0.3812,0.125,0.125,0.125,0.125,0.1,5.411,11.24,48.85,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5223,97.62,0,0,5.543,0,108.4,1620,265.8,34.35,0.2747,2.00E-02,0.3856,0.125,0.125,0.125,0.125,0.1,5.431,11.27,48.96,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5224,97.52,0,0,5.526,0,108.2,1620,265.8,35.59,0.2728,2.00E-02,0.3899,0.125,0.125,0.125,0.125,0.1,5.451,11.3,49.08,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5225,97.43,0,0,5.509,0,107.9,1620,265.8,36.83,0.2708,2.00E-02,0.3942,0.125,0.125,0.125,0.125,0.1,5.471,11.34,49.19,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5226,97.33,0,0,5.491,0,107.7,1620,265.8,38.07,0.2689,2.00E-02,0.3985,0.125,0.125,0.125,0.125,0.1,5.491,11.37,49.3,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5227,97.24,0,0,5.474,0,107.5,1620,265.8,39.3,0.2669,2.00E-02,0.4028,0.125,0.125,0.125,0.125,0.1,5.511,11.41,49.42,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5228,97.14,0,0,5.456,0,107.3,1620,265.8,40.54,0.2649,2.00E-02,0.4072,0.125,0.125,0.125,0.125,0.1,5.531,11.44,49.53,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5229,97.05,0,0,5.439,0,107.1,1620,265.8,41.78,0.263,2.00E-02,0.4115,0.125,0.125,0.125,0.125,0.1,5.551,11.47,49.65,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5230,96.95,0,0,5.422,0,106.9,1620,265.8,43.02,0.261,2.00E-02,0.4158,0.125,0.125,0.125,0.125,0.1,5.571,11.51,49.76,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5231,96.86,0,0,5.404,0,106.7,1620,265.8,44.26,0.259,2.00E-02,0.4201,0.125,0.125,0.125,0.125,0.1,5.591,11.54,49.88,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5232,96.76,0,0,5.387,0,106.5,1620,265.8,45.5,0.2571,2.00E-02,0.4244,0.125,0.125,0.125,0.125,0.1,5.611,11.57,49.99,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5233,96.67,0,0,5.37,0,106.3,1620,265.8,46.73,0.2551,2.00E-02,0.4288,0.125,0.125,0.125,0.125,0.1,5.631,11.61,50.11,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5234,96.57,0,0,5.352,0,106.1,1620,265.8,47.97,0.2531,2.00E-02,0.4331,0.125,0.125,0.125,0.125,0.1,5.651,11.64,50.22,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5235,96.48,0,0,5.335,0,105.8,1620,265.8,49.21,0.2512,2.00E-02,0.4374,0.125,0.125,0.125,0.125,0.1,5.671,11.67,50.33,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5236,96.38,0,0,5.318,0,105.6,1620,265.8,50.45,0.2492,2.00E-02,0.4417,0.125,0.125,0.125,0.125,0.1,5.691,11.71,50.45,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5237,96.29,0,0,5.3,0,105.4,1620,265.8,51.69,0.2473,2.00E-02,0.446,0.125,0.125,0.125,0.125,0.1,5.711,11.74,50.56,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5238,96.19,0,0,5.283,0,105.2,1620,265.8,52.92,0.2453,2.00E-02,0.4504,0.125,0.125,0.125,0.125,0.1,5.731,11.77,50.68,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5239,96.1,0,0,5.266,0,105,1620,265.8,54.16,0.2433,2.00E-02,0.4547,0.125,0.125,0.125,0.125,0.1,5.751,11.81,50.79,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5240,96,0,0,5.248,0,91,1620,265.8,55.4,0.2414,2.00E-02,0.459,0.125,0.125,0.125,0.125,0.1,5.771,11.86,50.91,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5241,96.21,0,0,5.231,0,90.71,1620,265.8,52.66,0.2394,2.00E-02,0.4633,0.125,0.125,0.125,0.125,0.1,5.791,11.92,51.02,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5242,96.42,0,0,5.214,0,90.43,1620,265.8,49.93,0.2374,2.00E-02,0.4676,0.125,0.125,0.125,0.125,0.1,5.81,11.95,51.13,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5243,96.63,0,0,5.196,0,90.14,1620,265.8,47.19,0.2355,2.00E-02,0.472,0.125,0.125,0.125,0.125,0.1,5.83,11.98,51.25,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5244,96.84,0,0,5.179,0,89.86,1620,265.8,44.45,0.2335,2.00E-02,0.4763,0.125,0.125,0.125,0.125,0.1,5.85,12.01,51.36,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5245,97.05,0,0,5.161,0,89.57,1620,265.8,41.72,0.2315,2.00E-02,0.4806,0.125,0.125,0.125,0.125,0.1,5.87,12.05,51.48,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5246,97.26,0,0,5.144,0,89.29,1620,265.8,38.98,0.2296,2.00E-02,0.4849,0.125,0.125,0.125,0.125,0.1,5.89,12.08,51.59,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5247,97.47,0,0,5.127,0,89,1620,265.8,36.24,0.2276,2.00E-02,0.4893,0.125,0.125,0.125,0.125,0.1,5.91,12.11,51.71,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5248,97.68,0,0,5.109,0,88.71,1620,265.8,33.51,0.2256,2.00E-02,0.4936,0.125,0.125,0.125,0.125,0.1,5.93,12.14,51.82,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5249,97.89,0,0,5.092,0,88.43,1620,265.8,30.77,0.2237,2.00E-02,0.4979,0.125,0.125,0.125,0.125,0.1,5.95,12.17,51.94,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5250,98.11,0,0,5.075,0,88.14,1620,265.8,28.03,0.2217,2.00E-02,0.5022,0.125,0.125,0.125,0.125,0.1,5.97,12.2,52.05,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5251,98.32,0,0,5.057,0,87.86,1620,265.8,25.29,0.2198,2.00E-02,0.5065,0.125,0.125,0.125,0.125,0.1,5.99,12.24,52.16,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5252,98.53,0,0,5.04,0,87.57,1620,265.8,22.56,0.2178,2.00E-02,0.5109,0.125,0.125,0.125,0.125,0.1,6.01,12.27,52.28,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5253,98.74,0,0,5.023,0,87.29,1620,265.8,19.82,0.2158,2.00E-02,0.5152,0.125,0.125,0.125,0.125,0.1,6.03,12.3,52.39,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5254,98.95,0,0,5.005,0,87,1620,265.8,17.08,0.2139,2.00E-02,0.5195,0.125,0.125,0.125,0.125,0.1,6.05,12.33,52.51,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5255,99.16,0,0,4.988,0,86.71,1620,265.8,14.35,0.2119,2.00E-02,0.5238,0.125,0.125,0.125,0.125,0.1,6.07,12.36,52.62,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5256,99.37,0,0,4.971,0,86.43,1620,265.8,11.61,0.2099,2.00E-02,0.5281,0.125,0.125,0.125,0.125,0.1,6.09,12.39,52.74,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5257,99.58,0,0,4.953,0,86.14,1620,265.8,8.874,0.208,2.00E-02,0.5325,0.125,0.125,0.125,0.125,0.1,6.11,12.42,52.85,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5258,99.79,0,0,4.936,0,85.86,1620,265.8,6.137,0.206,2.00E-02,0.5368,0.125,0.125,0.125,0.125,0.1,6.13,12.46,52.97,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5259,100,0,0,4.919,0,85.57,1620,265.8,3.4,0.204,2.00E-02,0.5411,0.125,0.125,0.125,0.125,0.1,6.15,12.49,53.08,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5260,101.3,0,0,4.901,0,85.29,1620,265.8,2.733,0.2021,2.00E-02,0.5454,0.125,0.125,0.125,0.125,0.1,6.17,12.52,53.19,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5261,102.7,0,0,4.884,0,85,1620,265.8,2.067,0.2001,2.00E-02,0.5497,0.125,0.125,0.125,0.125,0.1,6.19,12.55,53.31,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5262,92,0,0,4.866,0,82,1620,265.8,11.4,0.1982,2.00E-02,0.5541,0.125,0.125,0.125,0.125,0.1,6.21,12.6,53.42,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5263,95.27,0,0,4.849,0,81.95,1620,265.8,16.31,0.1962,2.00E-02,0.5584,0.125,0.125,0.125,0.125,0.1,6.23,12.64,53.54,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5264,98.55,0,0,4.832,0,81.91,1620,265.8,21.22,0.1942,2.00E-02,0.5627,0.125,0.125,0.125,0.125,0.1,6.25,12.68,53.65,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5265,101.8,0,0,4.814,0,81.86,1620,265.8,26.13,0.1923,2.00E-02,0.567,0.125,0.125,0.125,0.125,0.1,6.27,12.71,53.77,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5266,105.1,0,0,4.797,0,81.82,1620,265.8,31.04,0.1903,2.00E-02,0.5713,0.125,0.125,0.125,0.125,0.1,6.29,12.74,53.88,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5267,108.4,0,0,4.78,0,81.77,1620,265.8,35.95,0.1883,2.00E-02,0.5757,0.125,0.125,0.125,0.125,0.1,6.31,12.77,53.99,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5268,111.6,0,0,4.762,0,81.73,1620,265.8,40.85,0.1864,2.00E-02,0.58,0.125,0.125,0.125,0.125,0.1,6.33,12.81,54.11,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5269,114.9,0,0,4.745,0,81.68,1620,265.8,45.76,0.1844,2.00E-02,0.5843,0.125,0.125,0.125,0.125,0.1,6.35,12.84,54.22,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5270,118.2,0,0,4.728,0,81.64,1620,265.8,50.67,0.1824,2.00E-02,0.5886,0.125,0.125,0.125,0.125,0.1,6.37,12.87,54.34,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5271,121.5,0,0,4.71,0,81.59,1620,265.8,55.58,0.1805,2.00E-02,0.5929,0.125,0.125,0.125,0.125,0.1,6.39,12.9,54.45,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5272,124.7,0,0,4.693,0,81.55,1620,265.8,60.49,0.1785,2.00E-02,0.5973,0.125,0.125,0.125,0.125,0.1,6.41,12.93,54.57,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5273,128,0,0,4.676,0,81.5,1620,265.8,65.4,0.1766,2.00E-02,0.6016,0.125,0.125,0.125,0.125,0.1,6.43,12.97,54.68,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5274,131.3,0,0,4.658,0,81.45,1620,265.8,70.31,0.1746,2.00E-02,0.6059,0.125,0.125,0.125,0.125,0.1,6.45,13,54.8,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5275,134.5,0,0,4.641,0,81.41,1620,265.8,75.22,0.1726,2.00E-02,0.6102,0.125,0.125,0.125,0.125,0.1,6.47,13.03,54.91,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5276,137.8,0,0,4.624,0,81.36,1620,265.8,80.13,0.1707,2.00E-02,0.6145,0.125,0.125,0.125,0.125,0.1,6.49,13.06,55.02,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5277,141.1,0,0,4.606,0,81.32,1620,265.8,85.04,0.1687,2.00E-02,0.6189,0.125,0.125,0.125,0.125,0.1,6.51,13.1,55.14,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5278,144.4,0,0,4.589,0,81.27,1620,265.8,89.95,0.1667,2.00E-02,0.6232,0.125,0.125,0.125,0.125,0.1,6.53,13.13,55.25,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5279,147.6,0,0,4.571,0,81.23,1620,265.8,94.85,0.1648,2.00E-02,0.6275,0.125,0.125,0.125,0.125,0.1,6.55,13.16,55.37,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5280,150.9,0,0,4.554,0,81.18,1620,265.8,99.76,0.1628,2.00E-02,0.6318,0.125,0.125,0.125,0.125,0.1,6.57,13.19,55.48,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5281,154.2,0,0,4.537,0,81.14,1620,265.8,104.7,0.1608,2.00E-02,0.6361,0.125,0.125,0.125,0.125,0.1,6.59,13.22,55.6,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5282,157.5,0,0,4.519,0,81.09,1620,265.8,109.6,0.1589,2.00E-02,0.6405,0.125,0.125,0.125,0.125,0.1,6.61,13.26,55.71,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5283,160.7,0,0,4.502,0,81.05,1620,265.8,114.5,0.1569,2.00E-02,0.6448,0.125,0.125,0.125,0.125,0.1,6.63,13.29,55.82,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5284,164,0,0,4.485,0,81,1620,265.8,119.4,0.155,2.00E-02,0.6491,0.125,0.125,0.125,0.125,0.1,6.65,13.32,55.94,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5285,131.5,0,0,4.467,0,76,1620,265.8,61.9,0.153,2.00E-02,0.6534,0.125,0.125,0.125,0.125,0.1,6.67,13.35,56.05,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5286,99,0,0,4.45,0,81.9,1620,265.8,4.4,0.151,2.00E-02,0.6577,0.125,0.125,0.125,0.125,0.1,6.69,13.36,56.17,6.25E-04,6.25E-04,6.25E-04,6.25E-04,1.00E-02,1.00E-02,1.00E-02,1.00E-02
5287,97.03,0,0,4.431,0,82.46,1620,265.8,5.372,0.1506,2.00E-02,0.6631,0.1247,0.1247,0.1247,0.1247,0.1,6.706,13.38,56.28,6.24E-04,6.24E-04,6.24E-04,6.24E-04,9.98E-03,9.98E-03,9.98E-03,9.98E-03
5288,95.06,0,0,4.411,0,83.02,1620,265.8,6.345,0.1519,2.00E-02,0.6696,0.1241,0.1241,0.1241,0.1241,0.1,6.719,13.41,56.4,6.21E-04,6.21E-04,6.21E-04,6.21E-04,9.93E-03,9.93E-03,9.93E-03,9.93E-03
5289,93.09,0,0,4.392,0,83.59,1620,265.8,7.318,0.1531,2.00E-02,0.676,0.1235,0.1235,0.1235,0.1235,0.1,6.731,13.44,56.51,6.18E-04,6.18E-04,6.18E-04,6.18E-04,9.88E-03,9.88E-03,9.88E-03,9.88E-03
5290,91.12,0,0,4.373,0,84.15,1620,265.8,8.291,0.1544,2.00E-02,0.6825,0.1229,0.1229,0.1229,0.1229,0.1,6.744,13.48,56.63,6.15E-04,6.15E-04,6.15E-04,6.15E-04,9.83E-03,9.83E-03,9.83E-03,9.83E-03
