$Long Lake outflow file 2000,,
 ,,
JDAY,TURB,
7.651,215.468,
7.6607,217.088,
7.6708,219.139,
7.6809,218.732,
7.6909,215.408,
7.7008,211.017,
7.7107,206.833,
7.7207,205.477,
7.7311,206.593,
7.7407,208.17,
7.7508,210.634,
7.7608,212.543,
7.7707,212.563,
7.7806,213.187,
7.7907,214.175,
7.8007,214.72,
7.8107,214.478,
7.8207,213.832,
7.8311,213.187,
7.8407,212.483,
7.8509,211.879,
7.8607,211.597,
7.8707,212.322,
7.8806,213.147,
7.8907,212.724,
7.9009,210.754,
7.9108,209.171,
7.9206,208.27,
7.9306,208.77,
7.9406,208.45,
7.9509,207.251,
7.9606,206.553,
7.9708,206.433,
7.9809,209.612,
7.9908,214.52,
8.0009,218.59,
8.0109,220.482,
8.0208,219.973,
8.0309,219.017,
8.0407,216.845,
8.051,215.468,
8.0607,212.665,
8.0706,207.971,
8.0808,203.631,
8.0909,197.354,
8.1007,195.528,
8.111,194.336,
8.1209,189.841,
8.1307,189.705,
8.1409,192.717,
8.1507,198.438,
8.1607,208.097,
8.1709,215.49,
8.1808,214.842,
8.1909,209.934,
8.2011,202.345,
8.211,195.002,
8.2208,189.667,
8.2308,187.77,
8.2407,190.287,
8.2508,193.418,
8.2608,193.438,
8.2711,185.485,
8.2809,175.609,
8.2908,167.471,
8.3011,167.043,
8.3108,174.46,
8.3208,186.318,
8.3309,199.583,
8.3408,206.593,
8.3508,205.817,
8.3608,199.698,
8.3711,190.388,
8.3808,186.419,
8.3908,190.057,
8.4008,200.972,
8.4109,216.004,
8.4209,221.522,
8.4309,215.958,
8.4409,206.163,
8.4513,193.195,
8.4609,182.738,
8.4708,176.209,
8.4808,174.376,
8.4911,177.819,
8.5008,183.771,
8.5109,190.774,
8.5211,195.236,
8.5309,199.557,
8.5408,203.055,
8.5509,206.813,
8.5609,209.952,
8.5709,211.356,
8.5812,210.353,
8.5911,206.873,
8.601,201.119,
8.6111,192.973,
8.621,186.556,
8.6309,187.791,
8.641,192.231,
8.6509,196.196,
8.6609,202.72,
8.6711,207.152,
8.681,207.491,
8.6909,205.856,
8.701,201.197,
8.7109,197.372,
8.7209,198.866,
8.7313,200.682,
8.741,210.423,
8.7512,220.016,
8.7611,223.259,
8.7711,219.022,
8.7811,207.042,
8.7911,195.925,
8.8009,190.986,
8.8111,190.791,
8.8211,193.888,
8.831,198.671,
8.841,204.048,
8.851,206.473,
8.8612,206.553,
8.871,206.673,
8.8812,205.876,
8.8911,205.139,
8.9011,204.742,
8.9111,202.005,
8.9212,201.767,
8.931,203.114,
8.9413,205.777,
8.9512,210.515,
8.9611,216.18,
8.971,224.882,
8.9811,230.211,
8.9911,231.617,
9.0014,229.344,
9.0114,223.609,
9.0211,216.727,
9.031,208.834,
9.0411,203.411,
9.0512,203.51,
9.0614,205.976,
9.0711,210.637,
9.0813,217.312,
9.0911,218.874,
9.1013,216.562,
9.1112,214.238,
9.1211,206.239,
9.1312,203.312,
9.1411,205.677,
9.1511,208.211,
9.1611,213.451,
9.1711,215.044,
9.1813,211.137,
9.1915,204.547,
9.2011,193.797,
9.2113,185.439,
9.2212,181.987,
9.2315,181.891,
9.2411,188.393,
9.2512,196.571,
9.2613,206.022,
9.2712,214.865,
9.2813,221.688,
9.2912,227.014,
9.3013,228.188,
9.3112,225.575,
9.3212,223.505,
9.3313,219.608,
9.3412,210.084,
9.3512,199.126,
9.3613,190.294,
9.3713,179.343,
9.3813,172.083,
9.3913,168.326,
9.4012,160.21,
9.4112,152.652,
9.4213,170.347,
9.4313,176.341,
9.4412,181.987,
9.4514,175.166,
9.4615,164.654,
9.4715,176.992,
9.4813,168.301,
9.4913,160.437,
9.5013,147.514,
9.5115,132.533,
9.5212,130.399,
9.5314,123.394,
9.5415,103.086,
9.5513,94.396,
9.5614,97.568,
9.5713,118.024,
9.5813,174.362,
9.5913,198.431,
9.6014,208.771,
9.6113,198.326,
9.6216,152.191,
9.6313,130.224,
9.6413,125.671,
9.6515,131.831,
9.6615,156.118,
9.6714,188.404,
9.6813,235.419,
9.6914,298.728,
9.7013,360.543,
9.7116,407.154,
9.7215,403.267,
9.7314,355.042,
9.7414,301.273,
9.7514,250.463,
9.7615,212.455,
9.7714,190.094,
9.7814,173.08,
9.7916,167.03,
9.8015,185.971,
9.8117,214.334,
9.8214,249.988,
9.8315,284.555,
9.8414,292.555,
9.8514,279.795,
9.8615,250.878,
9.8715,216.345,
9.8816,201.807,
9.8915,204.148,
9.9015,215.061,
9.9115,233.315,
9.9215,243.44,
9.9314,241.548,
9.9414,232.934,
9.9515,217.71,
9.9615,209.191,
9.9715,213.755,
9.9815,218.875,
9.9915,223.342,
10.0015,225.801,
10.0115,225.308,
10.0217,225.616,
10.0318,222.913,
10.0418,220.625,
10.0515,223.568,
10.0616,230.275,
10.0719,236.358,
10.0817,239.156,
10.0915,231.356,
10.1016,221.73,
10.1118,216.319,
10.1216,214.155,
10.1318,214.842,
10.1418,216.886,
10.1515,219.729,
10.1616,222.277,
10.1715,222.421,
10.1816,220.931,
10.1918,217.941,
10.2016,214.478,
10.2117,213.631,
10.2217,214.64,
10.2315,218.246,
10.2417,223.24,
10.2515,225.472,
10.2617,226.397,
10.2716,224.387,
10.2816,217.741,
10.2915,211.438,
10.3017,208.15,
10.3116,208.97,
10.3216,211.92,
10.3316,214.862,
10.3418,215.691,
10.3518,216.379,
10.3616,214.884,
10.3717,211.919,
10.3816,212.382,
10.3916,212.121,
10.4019,211.718,
10.4117,211.719,
10.4218,210.152,
10.4317,209.451,
10.4417,208.79,
10.4517,207.691,
10.4616,208.33,
10.4719,209.291,
10.4817,209.511,
10.4918,209.992,
10.5017,210.293,
10.5118,210.353,
10.5217,209.811,
10.5319,209.391,
10.5421,209.291,
10.5517,209.631,
10.5618,209.791,
10.5719,209.471,
10.5817,208.81,
10.5917,208.35,
10.6017,208.43,
10.6117,208.67,
10.622,208.85,
10.632,209.29,
10.6417,210.112,
10.6518,209.171,
10.6617,208.69,
10.6718,208.89,
10.6817,208.21,
10.6919,207.511,
10.7021,206.493,
10.7117,206.134,
10.7217,205.915,
10.7318,205.995,
10.7418,205.995,
10.7517,207.071,
10.7619,207.87,
10.7718,207.69,
10.7818,207.69,
10.7919,208.69,
10.8018,211.316,
10.8118,211.176,
10.8221,208.931,
10.8318,207.151,
10.8419,205.995,
10.8519,206.653,
10.862,208.07,
10.8719,207.611,
10.8819,208.05,
10.8919,207.87,
10.9019,207.99,
10.9118,208.85,
10.9221,208.25,
10.932,208.31,
10.9419,208.95,
10.952,209.01,
10.962,208.07,
10.972,208.49,
10.982,208.21,
10.992,207.631,
11.0018,207.551,
11.0119,207.431,
11.022,207.511,
11.0319,207.81,
11.0419,207.73,
11.052,208.73,
11.062,210.293,
11.0723,210.553,
11.082,210.212,
11.092,209.411,
11.1021,209.331,
11.1119,210.212,
11.122,210.433,
11.1319,210.473,
11.1421,210.594,
11.1519,210.252,
11.1621,210.353,
11.1721,209.731,
11.1821,208.99,
11.1922,209.05,
11.2021,208.85,
11.2121,208.73,
11.222,208.45,
11.232,208.51,
11.2421,208.85,
11.252,208.51,
11.2619,207.77,
11.272,208.25,
11.2821,208.611,
11.2923,204.662,
11.302,205.398,
11.312,203.709,
11.322,200.778,
11.3321,199.91,
11.3422,199.457,
11.352,202.778,
11.362,206.175,
11.3721,208.27,
11.382,211.156,
11.3922,213.45,
11.402,214.458,
11.4122,215.549,
11.4221,215.691,
11.432,215.084,
11.4422,212.684,
11.4521,210.273,
11.4622,208.63,
11.4723,207.191,
11.482,207.052,
11.4923,207.331,
11.5021,207.511,
11.5122,208.29,
11.5222,209.771,
11.5321,210.152,
11.5422,209.992,
11.5525,210.152,
11.5622,210.734,
11.5723,210.072,
11.5821,209.511,
11.5921,210.212,
11.6022,210.393,
11.6121,210.513,
11.6222,209.691,
11.6321,209.892,
11.6421,210.834,
11.6523,210.192,
11.6621,208.67,
11.6723,207.551,
11.6821,207.471,
11.6922,209.351,
11.7022,210.132,
11.7121,210.072,
11.7223,210.373,
11.7326,209.751,
11.7426,209.351,
11.7522,207.751,
11.7622,206.055,
11.7723,206.314,
11.7822,206.992,
11.7923,207.491,
11.8023,206.912,
11.8123,207.111,
11.8223,207.93,
11.8323,208.51,
11.8422,208.41,
11.8523,208.33,
11.8623,208.43,
11.8724,208.09,
11.8824,206.573,
11.8923,204.841,
11.9023,202.836,
11.9123,201.529,
11.9223,200.976,
11.9324,202.539,
11.9426,204.066,
11.9525,205.597,
11.9625,206.075,
11.9723,204.92,
11.9823,205.099,
11.9922,202.619,
12.0024,200.482,
12.0123,200.541,
12.0224,200.344,
12.0323,201.787,
12.0423,203.015,
12.0523,201.905,
12.0624,199.615,
12.0723,196.293,
12.0823,192.795,
12.0924,190.325,
12.1023,190.694,
12.1123,194.611,
12.1225,199.675,
12.1323,204.146,
12.1423,207.791,
12.1528,210.875,
12.1625,212.825,
12.1723,212.885,
12.1824,211.297,
12.1923,207.452,
12.2024,202.481,
12.2124,197.981,
12.2224,196.998,
12.2324,200.248,
12.2424,206.336,
12.2525,210.393,
12.2623,210.433,
12.2725,209.351,
12.2827,206.853,
12.2927,206.494,
12.3024,212.869,
12.3127,218.957,
12.3224,223.854,
12.3325,227.034,
12.3424,224.694,
12.3527,221.767,
12.3625,219.729,
12.3724,216.845,
12.3824,214.781,
12.3924,212.101,
12.4026,210.172,
12.4124,210.112,
12.4224,208.11,
12.4324,206.892,
12.4425,206.434,
12.4527,207.891,
12.4626,210.533,
12.4725,211.055,
12.4826,211.919,
12.4925,211.598,
12.5024,210.052,
12.5125,208.53,
12.5227,207.511,
12.5325,207.251,
12.5428,205.358,
12.5527,204.126,
12.5625,205.099,
12.5725,205.696,
12.5825,206.413,
12.5927,207.351,
12.6027,208.39,
12.6125,208.55,
12.6228,208.37,
12.6326,210.193,
12.6429,212.04,
12.6526,212.905,
12.6627,213.49,
12.6728,215.003,
12.6826,215.145,
12.6926,214.196,
12.7026,213.873,
12.7127,211.377,
12.7225,208.35,
12.7328,207.631,
12.7426,207.551,
12.7526,208.25,
12.7626,209.571,
12.7728,210.293,
12.7826,211.437,
12.7927,212.825,
12.8027,212.624,
12.8127,209.692,
12.8227,205.478,
12.8326,202.579,
12.8427,201.114,
12.8526,201.213,
12.8627,203.372,
12.8729,205.597,
12.8826,207.611,
12.893,208.65,
12.9027,208.71,
12.9127,210.654,
12.9229,212.543,
12.9326,212.443,
12.9427,211.98,
12.9526,211.497,
12.9627,210.473,
12.9728,209.712,
12.9827,206.932,
12.9927,204.463,
13.0029,206.115,
13.0127,208.05,
13.023,211.057,
13.0329,215.752,
13.0428,219.2,
13.0531,221.175,
13.0627,220.788,
13.0728,217.636,
13.0827,214.6,
13.0927,212.342,
13.1029,212.825,
13.113,216.157,
13.1229,219.77,
13.1328,221.951,
13.1428,221.584,
13.1527,217.698,
13.1631,212.424,
13.1728,208.99,
13.1827,209.932,
13.1929,212.846,
13.2029,216.847,
13.2127,221.809,
13.223,224.139,
13.2328,225.472,
13.2429,226.335,
13.2529,226.5,
13.2628,228.25,
13.2728,227.817,
13.283,225.863,
13.2928,222.953,
13.3028,219.607,
13.3129,217.372,
13.3232,214.358,
13.3329,212.624,
13.3429,212.101,
13.3531,212.462,
13.3631,213.268,
13.3728,215.469,
13.3828,216.582,
13.3928,216.622,
13.4028,217.352,
13.4131,218.976,
13.4229,218.936,
13.4329,218.936,
13.4429,219.2,
13.4529,218.691,
13.4629,218.244,
13.4729,218.143,
13.483,218.529,
13.4929,219.668,
13.5029,220.075,
13.5129,220.604,
13.5231,218.002,
13.5329,213.753,
13.5429,209.231,
13.5529,207.112,
13.5629,209.071,
13.5729,212.402,
13.583,215.247,
13.5929,218.651,
13.6032,219.606,
13.6131,219.79,
13.6229,220.645,
13.6329,221.318,
13.6432,220.666,
13.653,218.712,
13.6632,216.258,
13.6729,213.954,
13.6831,212.825,
13.693,213.006,
13.703,214.256,
13.7129,215.003,
13.7231,216.055,
13.7333,217.088,
13.743,218.488,
13.753,220.421,
13.763,220.849,
13.773,220.074,
13.7833,219.912,
13.7931,220.665,
13.803,220.258,
13.813,219.667,
13.823,219.627,
13.8332,219.545,
13.8431,219.403,
13.8531,218.732,
13.8632,217.433,
13.8731,216.359,
13.8833,215.185,
13.8931,213.893,
13.903,214.236,
13.913,215.408,
13.9231,215.145,
13.9332,214.216,
13.9432,212.966,
13.9532,211.899,
13.9633,211.397,
13.9732,211.517,
13.9831,212.704,
13.9931,214.398,
14.0032,214.539,
14.0131,213.51,
14.0231,213.49,
14.0333,212.704,
14.0431,210.012,
14.0531,207.391,
14.0631,206.115,
14.0733,204.9,
14.0831,203.947,
14.0933,204.165,
14.1032,204.801,
14.1131,205.318,
14.1233,205.617,
14.1332,206.075,
14.1432,205.298,
14.1532,203.471,
14.1632,201.826,
14.1731,200.917,
14.1831,203.193,
14.1932,205.179,
14.2032,205.656,
14.2132,206.892,
14.2232,208.75,
14.2332,209.671,
14.2432,210.373,
14.2533,209.972,
14.2635,209.811,
14.2735,209.952,
14.2834,208.95,
14.2933,207.191,
14.3033,206.693,
14.3132,204.166,
14.3232,200.542,
14.3332,197.117,
14.3433,195.509,
14.3533,195.45,
14.3634,196.019,
14.3734,200.642,
14.3832,203.153,
14.3935,203.133,
14.4034,203.729,
14.4134,205.239,
14.4232,204.682,
14.4336,203.014,
14.4432,202.281,
14.4535,202.776,
14.4633,204.126,
14.4734,206.533,
14.4833,208.07,
14.4935,208.45,
14.5033,213.008,
14.5134,217.251,
14.5233,216.967,
14.5333,216.967,
14.5433,218.082,
14.5534,222.258,
14.5633,222.728,
14.5735,215.031,
14.5833,203.261,
14.5934,191.965,
14.6036,186.458,
14.6135,186.593,
14.6236,184.918,
14.6334,186.613,
14.6433,181.69,
14.6533,168.857,
14.6633,161.244,
14.6735,161.852,
14.6833,174.84,
14.6934,195.006,
14.7035,210.441,
14.7133,215.812,
14.7235,211.4,
14.7336,202.606,
14.7433,191.091,
14.7534,183.117,
14.7635,181.28,
14.7734,183.327,
14.7834,189.146,
14.7935,195.571,
14.8035,203.852,
14.8135,208.41,
14.8234,208.25,
14.8334,205.239,
14.8434,205.717,
14.8534,211.502,
14.8637,220.364,
14.8734,225.657,
14.8835,221.77,
14.8937,212.973,
14.9038,200.533,
14.9134,189.014,
14.9237,182.389,
14.9335,179.698,
14.9434,180.67,
14.9535,186.345,
14.9636,191.9,
14.9735,196.156,
14.9835,199.714,
14.9938,202.876,
15.0035,202.084,
15.0135,200.325,
15.0235,195.513,
15.0335,186.158,
15.0438,177.554,
15.0535,172.308,
15.0636,173.003,
15.0736,179.056,
15.0835,186.694,
15.0936,194.456,
15.1038,199.575,
15.1136,200.996,
15.1236,200.187,
15.1336,196.236,
15.1436,192.736,
