$spokane temperature and wind data data -2000,,,,,,
cloud cover based on odessa short wave solar data,,,,,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD,
310.497,6.7,-4.4,2.57,5.41,7.6,
310.539,8.3,-3.9,3.6,4.19,7.6,
310.581,8.3,-5.6,4.12,4.54,7.6,
310.622,7.8,-5.6,4.12,4.71,7.6,
310.664,6.7,-4.4,3.09,4.54,7.6,
310.706,3.3,-4.4,3.09,4.01,7.6,
310.747,2.2,-3.3,1.54,3.67,7.6,
310.789,0.6,-3.9,2.57,3.49,7.6,
310.831,0,-3.9,2.57,3.49,7.6,
310.872,0.6,-3.9,1.54,2.62,7.6,
310.914,-1.1,-3.9,3.6,2.62,7.6,
310.956,-1.1,-3.3,3.6,2.79,7.6,
310.997,-0.6,-2.8,1.54,2.44,7.6,
311.039,-1.1,-2.8,2.57,0.87,6.32,
311.081,-2.2,-3.3,1.54,1.22,6.32,
311.122,-1.7,-3.3,2.57,1.22,6.32,
311.164,-2.2,-3.9,2.06,0.87,6.32,
311.206,-3.9,-5.6,0,0,6.32,
311.247,-3.3,-3.3,0,0,6.32,
311.289,-3.3,-3.9,2.57,0.87,6.32,
311.331,-2.2,-2.8,0,0,6.32,
311.372,-1.7,-2.2,2.06,0.87,6.32,
311.414,0.6,-0.6,1.54,0.7,6.32,
311.456,3.3,-0.6,3.09,1.05,6.32,
311.497,3.9,-0.6,2.06,0.87,6.32,
311.539,5,-0.6,3.09,0.52,6.32,
311.581,6.7,-1.7,3.6,1.05,6.32,
311.622,6.1,-1.7,2.57,0.35,6.32,
311.664,5.6,-1.1,1.54,1.22,6.32,
311.706,3.9,-1.7,0,0,6.32,
311.747,3.3,-2.2,1.54,1.4,6.32,
311.789,2.2,-3.9,2.06,1.4,6.32,
311.831,1.7,-3.9,2.06,1.22,6.32,
311.872,-2.2,-4.4,0,0,6.32,
311.914,-1.7,-4.4,1.54,1.22,6.32,
311.956,-0.6,-3.3,2.06,0.87,6.32,
311.997,-2.2,-4.4,0,0,6.32,
312.039,-4.4,-6.7,0,0,10,
312.081,-2.8,-4.4,2.06,0.35,10,
312.122,-4.4,-6.7,0,0,10,
312.164,-5.6,-7.2,0,0,10,
312.206,-4.4,-5.6,0,0,10,
312.247,-4.4,-5,0,0,10,
312.289,-2.8,-4.4,3.09,1.22,10,
312.331,-2.2,-3.9,4.63,0.87,10,
312.372,-1.7,-3.3,1.54,2.09,10,
312.414,-0.6,-2.8,1.54,2.09,10,
312.456,1.1,-2.2,1.54,1.92,10,
312.497,2.2,-2.2,1.54,1.4,10,
312.539,3.3,-1.7,3.09,1.75,10,
312.581,3.3,-1.1,2.06,0.87,10,
312.622,3.3,-1.1,2.06,1.4,10,
312.664,2.2,-1.7,3.09,0.52,10,
312.706,1.7,-1.7,2.06,0.52,10,
312.747,1.7,-2.2,3.6,1.05,10,
312.789,1.7,-2.2,2.06,0.87,10,
312.831,2.2,-2.2,2.06,1.22,10,
312.872,2.2,-2.2,2.57,1.22,10,
312.914,1.7,-2.2,2.06,1.05,10,
312.956,1.1,-1.7,1.54,1.05,10,
312.997,1.1,-2.2,3.09,1.05,10,
313.039,1.1,-1.7,2.57,1.05,6.82,
313.081,0.6,-1.7,3.09,0.87,6.82,
313.122,0.6,-2.2,3.09,0.87,6.82,
313.164,0,-2.2,3.6,0.52,6.82,
313.206,0,-1.1,4.12,0.7,6.82,
313.247,0,-0.6,1.54,1.05,6.82,
313.289,0,-0.6,3.6,1.05,6.82,
313.331,-0.6,-0.6,2.57,0.87,6.82,
313.372,-0.6,-0.6,3.09,1.05,6.82,
313.414,0,-0.6,3.09,0.52,6.82,
313.456,0,0,3.09,0.52,6.82,
313.497,0,-0.6,2.57,0.52,6.82,
313.539,0,-0.6,3.6,0.52,6.82,
313.581,0,-0.6,3.6,0.52,6.82,
313.622,0,-0.6,2.57,0.35,6.82,
313.664,0,-0.6,3.09,6.28,6.82,
313.706,0,-0.6,2.57,0.17,6.82,
313.747,0,-0.6,2.06,0.17,6.82,
313.789,0,-0.6,1.54,6.28,6.82,
313.831,0,-0.6,1.54,6.28,6.82,
313.872,0,-0.6,0,0,6.82,
313.914,0,-0.6,0,0,6.82,
313.956,-0.6,-0.6,0,0,6.82,
313.997,0,-0.6,1.54,1.22,6.82,
314.039,-0.6,-1.1,1.54,2.09,0,
314.081,-0.6,-1.1,1.54,1.92,0,
314.122,-0.6,-1.7,2.06,1.92,0,
314.164,-1.1,-1.7,2.06,1.92,0,
314.206,-0.6,-1.1,1.54,1.4,0,
314.247,-0.6,-1.1,2.57,1.4,0,
314.289,-1.1,-1.7,3.09,1.05,0,
314.331,-1.7,-2.2,3.09,0.7,0,
314.372,-1.7,-2.8,4.12,0.7,0,
314.414,-1.7,-2.8,4.12,0.52,0,
314.456,-1.1,-2.8,3.09,0.7,0,
314.497,-0.6,-4.4,3.6,0.7,0,
314.539,-1.1,-5,5.66,0.87,0,
314.581,-0.6,-5,5.66,0.87,0,
314.622,-1.1,-5.6,6.17,0.87,0,
314.664,-1.1,-6.1,5.66,0.87,0,
314.706,-1.7,-7.2,5.66,0.87,0,
314.747,-4.4,-7.8,4.12,0.52,0,
314.789,-5,-7.8,3.09,0.7,0,
314.831,-5,-7.8,4.12,0.52,0,
314.872,-5.6,-8.3,3.09,0.7,0,
314.914,-6.1,-9.4,2.57,0.87,0,
314.956,-6.1,-8.9,2.57,0.7,0,
314.997,-7.2,-10,2.06,0.7,0,
315.039,-6.1,-10,2.06,0.52,0,
315.081,-6.7,-10.6,3.09,0.7,0,
315.122,-7.2,-10,2.06,0.87,0,
315.164,-7.2,-10.6,2.57,0.35,0,
315.206,-7.8,-11.1,2.06,0.52,0,
315.247,-8.3,-11.7,2.57,0.35,0,
315.289,-8.3,-11.7,2.06,0.35,0,
315.331,-7.8,-12.2,2.06,0.35,0,
315.372,-6.7,-11.1,2.57,0.52,0,
315.414,-6.1,-11.1,3.09,0.17,0,
315.456,-2.8,-11.1,3.6,0.87,0,
315.497,-2.2,-11.1,4.63,1.22,0,
315.539,-2.2,-10.6,2.57,1.22,0,
315.581,-2.2,-10,3.6,0.87,0,
315.622,-1.7,-9.4,3.6,0.35,0,
315.664,-2.8,-9.4,4.12,0.35,0,
315.706,-5.6,-10.6,2.57,0.35,0,
315.747,-5.6,-11.7,2.06,0.35,0,
315.789,-7.2,-12.2,0,0,0,
315.831,-10,-13.3,0,0,0,
315.872,-12.2,-15,1.54,5.76,0,
315.914,-9.4,-12.8,0,0,0,
315.956,-12.2,-14.4,1.54,5.59,0,
315.997,-13.9,-16.1,1.54,5.24,0,
316.039,-15,-17.2,0,0,5.83,
316.081,-15,-18.3,1.54,5.59,5.83,
316.122,-14.4,-16.7,1.54,4.71,5.83,
316.164,-15,-16.7,0,0,5.83,
316.206,-16.7,-18.9,0,0,5.83,
316.247,-17.2,-20,2.06,4.54,5.83,
316.289,-16.1,-17.8,1.54,3.67,5.83,
316.331,-13.9,-16.1,1.54,2.79,5.83,
316.372,-12.8,-15,0,0,5.83,
316.414,-8.9,-12.2,0,0,5.83,
316.456,-6.7,-11.1,0,0,5.83,
316.497,-6.1,-9.4,2.06,4.01,5.83,
316.539,-3.9,-10,3.09,3.32,5.83,
316.581,-3.9,-10,2.06,3.67,5.83,
316.622,-4.4,-8.3,3.6,3.49,5.83,
316.664,-5,-8.3,4.12,3.32,5.83,
316.706,-5,-8.3,3.09,3.14,5.83,
316.747,-5,-7.8,4.12,2.62,5.83,
316.789,-6.1,-7.8,3.09,2.79,5.83,
316.831,-6.1,-7.8,3.6,2.79,5.83,
316.872,-6.1,-7.8,3.6,2.62,5.83,
316.914,-6.1,-7.8,4.12,2.79,5.83,
316.956,-6.1,-7.8,3.6,2.62,5.83,
316.997,-6.1,-7.8,3.6,2.79,5.83,
317.039,-6.1,-7.8,3.6,2.79,3.65,
317.081,-5.6,-7.2,2.57,2.44,3.65,
317.122,-5.6,-7.2,2.57,2.97,3.65,
317.164,-5.6,-7.2,2.57,2.79,3.65,
317.206,-5.6,-7.2,2.57,2.62,3.65,
317.247,-5.6,-7.2,2.06,2.79,3.65,
317.289,-5.6,-7.2,2.57,2.27,3.65,
317.331,-5,-7.2,2.06,2.62,3.65,
317.372,-4.4,-6.7,1.54,2.97,3.65,
317.414,-3.9,-7.2,1.54,2.79,3.65,
317.456,-2.8,-6.7,0,0,3.65,
317.497,-2.8,-7.2,1.54,2.44,3.65,
317.539,-2.2,-7.8,2.06,1.75,3.65,
317.581,-2.2,-7.8,0,0,3.65,
317.622,-2.2,-7.8,2.06,2.09,3.65,
317.664,-2.2,-7.8,2.06,2.27,3.65,
317.706,-2.8,-7.2,2.57,1.75,3.65,
317.747,-2.8,-6.7,0,0,3.65,
317.789,-2.8,-6.7,0,0,3.65,
317.831,-2.8,-6.1,1.54,1.05,3.65,
317.872,-3.3,-5.6,2.57,0.52,3.65,
317.914,-3.9,-6.7,2.57,0.35,3.65,
317.956,-3.9,-6.7,2.06,0.7,3.65,
317.997,-3.9,-6.1,2.57,1.05,3.65,
318.039,-3.9,-6.1,1.54,1.22,0,
318.081,-5,-6.7,2.57,1.05,0,
318.122,-5,-6.7,2.57,1.05,0,
318.164,-5,-7.8,2.57,1.22,0,
318.206,-5,-7.8,2.57,1.22,0,
318.247,-5,-7.8,3.09,0.87,0,
318.289,-7.2,-8.9,2.06,0.87,0,
318.331,-5.6,-8.3,3.09,1.05,0,
318.372,-4.4,-7.8,4.12,1.05,0,
318.414,-3.3,-7.8,3.6,0.87,0,
318.456,-2.2,-7.2,3.6,0.87,0,
318.497,-1.1,-6.7,3.6,0.87,0,
318.539,0,-6.1,5.15,0.7,0,
318.581,0,-6.7,3.6,0.87,0,
318.622,0,-6.1,3.6,0.87,0,
318.664,-0.6,-6.7,4.12,0.7,0,
318.706,-1.1,-6.1,2.06,1.22,0,
318.747,-1.7,-6.1,2.57,0.17,0,
318.789,-3.3,-6.7,1.54,0.17,0,
318.831,-3.9,-7.2,1.54,0.52,0,
318.872,-6.1,-8.9,1.54,0.52,0,
318.914,-6.7,-8.9,2.57,0.17,0,
318.956,-5,-7.8,2.57,0.35,0,
318.997,-4.4,-7.8,3.09,1.05,0,
319.039,-5,-7.8,3.6,0.87,0,
319.081,-7.2,-9.4,2.06,0.35,0,
319.122,-11.7,-13.9,0,0,0,
319.164,-8.3,-9.4,0,0,0,
319.206,-7.8,-9.4,3.09,1.05,0,
319.247,-7.2,-9.4,2.06,0.52,0,
319.289,-7.8,-8.9,2.06,0.52,0,
319.331,-7.2,-8.9,2.57,0.52,0,
319.372,-6.1,-8.3,2.06,6.11,0,
319.414,-3.9,-7.2,2.06,0.17,0,
319.456,-2.2,-6.7,2.06,0.17,0,
319.497,-2.2,-6.7,1.54,0,0,
319.539,-0.6,-6.7,0,0,0,
319.581,-1.7,-6.1,2.57,4.36,0,
319.622,-1.7,-6.7,2.06,4.54,0,
319.664,-3.3,-7.2,2.06,3.84,0,
319.706,-5.6,-8.3,2.57,3.67,0,
319.747,-7.8,-8.9,3.6,3.32,0,
319.789,-7.2,-7.8,4.12,2.79,0,
319.831,-5.6,-6.1,4.63,2.97,0,
319.872,-5.6,-6.1,4.63,2.79,0,
319.914,-5.6,-6.1,3.6,2.79,0,
319.956,-5.6,-6.1,3.6,2.97,0,
319.997,-5,-5.6,2.57,2.79,0,
320.039,-6.7,-7.8,0,0,10,
320.081,-7.2,-8.3,0,0,10,
320.122,-5.6,-6.7,0,0,10,
320.164,-5.6,-6.1,0,0,10,
320.206,-5.6,-6.7,0,0,10,
320.247,-6.1,-6.7,1.54,3.14,10,
320.289,-6.1,-7.2,0,0,10,
320.331,-6.7,-7.2,2.06,2.62,10,
320.372,-6.1,-6.7,1.54,2.79,10,
320.414,-5,-5.6,0,0,10,
320.456,-2.8,-4.4,2.06,2.97,10,
320.497,-2.2,-4.4,3.09,3.67,10,
320.539,-1.7,-4.4,4.12,3.67,10,
320.581,-1.7,-4.4,3.6,4.19,10,
320.622,-1.7,-4.4,3.09,3.32,10,
320.664,-1.7,-3.9,2.06,2.79,10,
320.706,-1.7,-4.4,0,0,10,
320.747,-2.2,-3.9,2.06,0.35,10,
320.789,-2.8,-3.9,2.06,6.28,10,
320.831,-2.8,-4.4,1.54,0.52,10,
320.872,-2.8,-4.4,1.54,0.52,10,
320.914,-2.8,-4.4,1.54,0.35,10,
320.956,-2.8,-4.4,1.54,0.52,10,
320.997,-3.3,-4.4,0,0,10,
321.039,-3.3,-4.4,1.54,6.28,1.96,
321.081,-3.3,-4.4,0,0,1.96,
321.122,-3.3,-5,0,0,1.96,
321.164,-3.3,-5,0,0,1.96,
321.206,-3.3,-5,0,0,1.96,
321.247,-3.3,-5,1.54,4.19,1.96,
321.289,-3.3,-5.6,1.54,4.54,1.96,
321.331,-3.3,-5.6,0,0,1.96,
321.372,-2.8,-5,0,0,1.96,
321.414,-2.2,-5.6,2.57,5.59,1.96,
321.456,-2.2,-6.1,2.57,5.93,1.96,
321.497,-1.7,-6.1,2.06,5.59,1.96,
321.539,-1.7,-6.1,2.06,4.54,1.96,
321.581,-1.7,-6.7,3.09,5.06,1.96,
321.622,-1.7,-6.1,2.57,4.54,1.96,
321.664,-1.7,-6.7,2.57,5.76,1.96,
321.706,-1.7,-7.2,1.54,0,1.96,
321.747,-2.2,-6.7,0,0,1.96,
321.789,-2.8,-6.1,3.09,4.19,1.96,
321.831,-2.8,-5.6,1.54,3.67,1.96,
321.872,-3.3,-5.6,2.06,4.19,1.96,
321.914,-2.8,-5.6,1.54,4.71,1.96,
321.956,-2.8,-6.1,0,0,1.96,
321.997,-4.4,-6.1,3.09,4.19,1.96,
322.039,-5.6,-7.2,0,0,5.31,
322.081,-10,-10.6,0,0,5.31,
322.122,-11.1,-12.2,3.6,4.36,5.31,
322.164,-10.6,-11.7,1.54,4.01,5.31,
322.206,-12.8,-14.4,2.06,4.19,5.31,
322.247,-12.2,-13.9,1.54,4.36,5.31,
322.289,-13.3,-15.6,1.54,4.36,5.31,
322.331,-11.7,-13.3,1.54,4.36,5.31,
322.372,-7.2,-8.3,0,0,5.31,
322.414,-5.6,-6.7,0,0,5.31,
322.456,-3.9,-6.1,0,0,5.31,
322.497,-3.3,-6.1,0,0,5.31,
322.539,-2.2,-5.6,0,0,5.31,
322.581,-1.7,-6.1,3.09,4.19,5.31,
322.622,-1.7,-6.7,3.6,4.01,5.31,
322.664,-2.2,-6.7,3.09,4.19,5.31,
322.706,-2.2,-7.2,2.57,4.01,5.31,
322.747,-2.2,-7.2,1.54,2.62,5.31,
322.789,-3.3,-7.2,2.06,2.79,5.31,
322.831,-3.3,-7.2,1.54,3.67,5.31,
322.872,-5,-7.8,2.57,3.32,5.31,
322.914,-5,-7.8,2.06,3.84,5.31,
322.956,-5,-7.2,1.54,3.84,5.31,
322.997,-3.9,-7.2,0,0,5.31,
323.039,-3.3,-6.7,2.06,3.84,0,
323.081,-3.9,-6.7,0,0,0,
323.122,-3.9,-6.1,1.54,3.84,0,
323.164,-3.9,-6.7,1.54,4.36,0,
323.206,-4.4,-6.7,1.54,4.19,0,
323.247,-4.4,-6.1,2.06,4.71,0,
323.289,-3.9,-7.2,0,0,0,
323.331,-3.9,-6.7,1.54,3.67,0,
323.372,-3.3,-7.2,0,0,0,
323.414,-3.3,-7.2,0,0,0,
323.456,-2.8,-7.2,1.54,4.19,0,
323.497,-2.2,-6.7,2.06,4.89,0,
323.539,-1.7,-7.2,0,0,0,
323.581,-2.8,-6.7,2.06,4.71,0,
323.622,-2.8,-6.7,3.09,5.93,0,
323.664,-3.9,-7.2,1.54,4.71,0,
323.706,-5,-7.8,0,0,0,
323.747,-6.7,-9.4,1.54,4.01,0,
323.789,-8.9,-11.1,1.54,4.19,0,
323.831,-9.4,-11.1,0,0,0,
323.872,-6.7,-8.3,2.06,1.4,0,
323.914,-9.4,-10.6,0,0,0,
323.956,-10,-11.7,2.57,4.19,0,
323.997,-11.1,-14.4,0,0,0,
324.039,-9.4,-10.6,1.54,4.36,0,
324.081,-10,-11.1,0,0,0,
324.122,-8.9,-10,0,0,0,
324.164,-11.7,-12.8,0,0,0,
324.206,-11.7,-12.8,2.06,4.19,0,
324.247,-11.1,-11.7,0,0,0,
324.289,-12.2,-13.9,0,0,0,
324.331,-10.6,-10.6,0,0,0,
324.372,-8.3,-10,0,0,0,
324.414,-4.4,-6.7,0,0,0,
324.456,-2.2,-5.6,2.57,0.87,0,
324.497,-1.7,-5.6,2.06,1.05,0,
324.539,-1.1,-5.6,1.54,0.35,0,
324.581,-0.6,-5,3.09,0.52,0,
324.622,-1.1,-5.6,2.06,6.11,0,
324.664,-2.2,-5.6,1.54,6.28,0,
324.706,-2.8,-6.1,1.54,0.35,0,
324.747,-3.3,-6.1,3.09,0.52,0,
324.789,-3.3,-6.1,2.57,0.7,0,
324.831,-4.4,-6.7,1.54,0.7,0,
324.872,-3.3,-6.7,2.06,0.7,0,
324.914,-5,-6.7,2.06,0.87,0,
324.956,-4.4,-7.2,2.06,0.35,0,
324.997,-5,-7.8,3.09,0.7,0,
325.039,-5,-7.8,3.09,0.7,0,
325.081,-5.6,-7.8,2.57,0.17,0,
325.122,-6.7,-7.8,2.57,0.52,0,
325.164,-6.1,-7.8,2.06,0.7,0,
325.206,-6.1,-7.8,3.6,1.05,0,
325.247,-6.7,-8.3,3.6,0.35,0,
325.289,-7.2,-8.9,3.09,6.28,0,
325.331,-6.7,-8.9,3.6,0.7,0,
325.372,-4.4,-7.2,2.06,0.17,0,
325.414,-2.8,-6.7,4.12,1.05,0,
325.456,-1.1,-5.6,3.09,0.52,0,
325.497,-0.6,-5.6,3.09,0.52,0,
325.539,0.6,-5,2.57,0.35,0,
325.581,1.1,-4.4,3.09,0.7,0,
325.622,0.6,-5,2.06,0.35,0,
325.664,-1.7,-5.6,3.09,0.52,0,
325.706,-1.7,-5.6,2.57,0.52,0,
325.747,-2.2,-6.1,2.57,0.52,0,
325.789,-2.2,-6.1,2.57,0.7,0,
325.831,-2.8,-5.6,2.06,1.05,0,
325.872,-3.9,-6.7,3.6,0.87,0,
325.914,-3.9,-6.7,4.12,0.87,0,
325.956,-5,-7.2,3.09,0.35,0,
325.997,-6.1,-7.8,2.06,6.28,0,
326.039,-5,-6.7,2.06,0.7,10,
326.081,-5,-7.2,3.09,0.7,10,
326.122,-5,-6.7,3.09,0.7,10,
326.164,-4.4,-6.1,2.57,0.7,10,
326.206,-5,-6.7,2.06,0.35,10,
326.247,-4.4,-6.7,2.57,0.52,10,
326.289,-3.3,-6.1,4.12,0.87,10,
326.331,-3.3,-6.1,4.12,0.87,10,
326.372,-2.8,-5.6,4.12,0.52,10,
326.414,-1.1,-5,3.6,0.87,10,
326.456,-0.6,-4.4,3.6,0.7,10,
326.497,0,-4.4,2.57,6.28,10,
326.539,1.1,-3.9,3.09,0.52,10,
326.581,1.7,-3.9,2.57,0.52,10,
326.622,1.1,-3.9,2.57,0.35,10,
326.664,0,-4.4,2.06,0.35,10,
326.706,-1.1,-5,0,0,10,
326.747,-2.8,-5.6,0,0,10,
326.789,-2.2,-5.6,1.54,0.7,10,
326.831,-4.4,-6.7,0,0,10,
326.872,-4.4,-6.1,2.57,0.87,10,
326.914,-6.1,-7.8,1.54,5.93,10,
326.956,-7.8,-8.9,1.54,5.76,10,
326.997,-8.3,-10.6,0,0,10,
327.039,-7.2,-8.3,0,0,10,
327.081,-11.1,-12.2,2.06,4.36,10,
327.122,-10.6,-12.2,2.57,4.01,10,
327.164,-10.6,-11.7,3.09,2.62,10,
327.206,-11.1,-12.8,2.57,2.79,10,
327.247,-10.6,-11.7,1.54,3.49,10,
327.289,-11.1,-12.2,2.06,3.67,10,
327.331,-10,-11.1,2.06,4.01,10,
327.372,-8.9,-9.4,1.54,4.19,10,
327.414,-6.7,-7.8,2.57,4.01,10,
327.456,-5.6,-6.1,0,0,10,
327.497,-4.4,-5.6,0,0,10,
327.539,-3.9,-5,1.54,2.97,10,
327.581,-4.4,-5,1.54,0,10,
327.622,-3.9,-5,2.57,4.01,10,
327.664,-4.4,-5,0,0,10,
327.706,-4.4,-5.6,1.54,2.97,10,
327.747,-5,-5.6,2.57,2.44,10,
327.789,-5.6,-6.7,2.06,2.44,10,
327.831,-5.6,-6.1,0,0,10,
327.872,-5.6,-6.1,0,0,10,
327.914,-5.6,-6.7,0,0,10,
327.956,-5.6,-6.7,0,0,10,
327.997,-5,-6.1,0,0,10,
328.039,-5,-5.6,1.54,1.4,9.66,
328.081,-5,-5.6,0,0,9.66,
328.122,-4.4,-5.6,0,0,9.66,
328.164,-4.4,-5.6,0,0,9.66,
328.206,-4.4,-5.6,2.06,6.28,9.66,
328.247,-5,-5.6,2.06,6.28,9.66,
328.289,-5,-5.6,0,0,9.66,
328.331,-5,-6.1,0,0,9.66,
328.372,-4.4,-5.6,1.54,0.87,9.66,
328.414,-4.4,-5,1.54,0.87,9.66,
328.456,-3.9,-4.4,0,0,9.66,
328.497,-3.9,-4.4,2.06,5.93,9.66,
328.539,-3.9,-4.4,1.54,5.76,9.66,
328.581,-3.9,-4.4,1.54,2.09,9.66,
328.622,-3.3,-3.9,0,0,9.66,
328.664,-3.3,-3.9,1.54,2.27,9.66,
328.706,-2.8,-3.3,3.6,3.14,9.66,
328.747,-3.3,-4.4,3.6,3.67,9.66,
328.789,-3.9,-5,2.06,3.67,9.66,
328.831,-3.9,-5,1.54,4.01,9.66,
328.872,-3.9,-5,0,0,9.66,
328.914,-3.9,-4.4,0,0,9.66,
328.956,-3.9,-4.4,0,0,9.66,
328.997,-3.9,-4.4,0,0,9.66,
329.039,-3.9,-4.4,0,0,8.8,
329.081,-3.9,-4.4,0,0,8.8,
329.122,-3.9,-5,1.54,4.19,8.8,
329.164,-3.9,-5.6,1.54,4.89,8.8,
329.206,-4.4,-5.6,0,0,8.8,
329.247,-4.4,-5.6,0,0,8.8,
329.289,-3.9,-5,0,0,8.8,
329.331,-3.9,-5,0,0,8.8,
329.372,-3.3,-4.4,1.54,1.57,8.8,
329.414,-3.3,-3.9,2.06,2.09,8.8,
329.456,-2.8,-3.9,0,0,8.8,
329.497,-2.8,-3.9,0,0,8.8,
329.539,-2.8,-3.3,0,0,8.8,
329.581,-2.2,-2.8,2.57,0.87,8.8,
329.622,-2.2,-2.8,0,0,8.8,
329.664,-1.7,-2.2,0,0,8.8,
329.706,-2.2,-2.2,1.54,1.4,8.8,
329.747,-1.1,-1.7,0,0,8.8,
329.789,-1.1,-1.1,0,0,8.8,
329.831,-1.7,-2.2,1.54,0.7,8.8,
329.872,-1.7,-2.2,2.06,1.22,8.8,
329.914,-1.7,-2.2,2.57,1.05,8.8,
329.956,-1.7,-2.2,2.57,0.87,8.8,
329.997,-1.7,-2.2,2.06,0.52,8.8,
330.039,-1.7,-2.2,2.06,0.87,10,
330.081,-1.1,-1.7,1.54,1.05,10,
330.122,-1.1,-1.7,1.54,1.05,10,
330.164,-1.1,-1.7,1.54,0.7,10,
330.206,-1.1,-1.7,2.06,0.7,10,
330.247,-1.1,-2.2,1.54,1.05,10,
330.289,-1.1,-1.7,1.54,1.05,10,
330.331,-1.1,-1.7,1.54,1.22,10,
330.372,-1.1,-1.1,0,0,10,
330.414,-0.6,-1.1,0,0,10,
330.456,0,-0.6,1.54,1.92,10,
330.497,1.1,-0.6,1.54,2.97,10,
330.539,1.1,-0.6,1.54,2.62,10,
330.581,1.7,0,3.09,2.09,10,
330.622,1.7,0,2.06,1.92,10,
330.664,0.6,-0.6,2.06,2.44,10,
330.706,1.1,-0.6,3.09,2.97,10,
330.747,1.1,-0.6,3.09,3.32,10,
330.789,0.6,0,5.66,2.97,10,
330.831,0.6,0,6.17,3.14,10,
330.872,0.6,-0.6,4.63,2.97,10,
330.914,0,-0.6,4.12,3.32,10,
330.956,0,-0.6,2.06,2.97,10,
330.997,0,-0.6,1.54,3.32,10,
331.039,0,-1.1,3.09,4.01,0,
331.081,-0.6,-1.1,3.09,3.84,0,
331.122,-1.1,-1.1,3.09,3.84,0,
331.164,-1.1,-2.2,3.6,3.84,0,
331.206,-1.7,-2.2,4.12,3.67,0,
331.247,-1.7,-2.2,2.57,3.67,0,
331.289,-1.7,-2.2,2.57,3.67,0,
331.331,-1.7,-2.2,2.06,2.97,0,
331.372,-1.1,-1.7,3.09,2.79,0,
331.414,-0.6,-1.1,5.66,2.79,0,
331.456,0,-0.6,3.6,2.62,0,
331.497,0,0,3.6,2.79,0,
331.539,0.6,0.6,2.57,3.32,0,
331.581,1.1,0.6,3.09,3.32,0,
331.622,1.7,1.1,1.54,1.57,0,
331.664,1.7,0.6,2.06,2.27,0,
331.706,1.1,0,4.12,2.44,0,
331.747,1.7,0,6.17,2.62,0,
331.789,1.7,0,6.17,2.62,0,
331.831,2.2,0.6,5.66,2.62,0,
331.872,2.2,0,7.72,2.79,0,
331.914,2.8,-0.6,6.69,2.79,0,
331.956,2.8,-0.6,6.17,2.97,0,
331.997,2.8,0,6.17,3.14,0,
332.039,2.8,0.6,7.72,3.49,0,
332.081,2.8,1.1,7.72,3.49,0,
332.122,2.8,1.1,7.72,3.49,0,
332.164,1.7,1.1,7.2,3.84,0,
332.206,1.7,0.6,6.69,4.01,0,
332.247,0.6,0,6.69,4.36,0,
332.289,0,-1.1,5.66,4.71,0,
332.331,-1.1,-1.7,4.63,4.54,0,
332.372,-1.7,-2.2,6.17,4.36,0,
332.414,-0.6,-2.2,4.12,3.84,0,
332.456,0.6,-2.2,2.57,4.01,0,
332.497,1.1,-2.8,5.66,4.01,0,
332.539,1.1,-2.8,6.69,4.36,0,
332.581,0.6,-2.8,5.66,4.01,0,
332.622,0.6,-3.3,4.12,4.01,0,
332.664,-1.1,-3.9,3.09,3.67,0,
332.706,-2.2,-3.9,2.06,2.79,0,
332.747,-4.4,-5.6,2.57,3.32,0,
332.789,-3.9,-3.9,3.09,2.62,0,
332.831,-4.4,-5,3.09,2.62,0,
332.872,-4.4,-5,4.12,2.79,0,
332.914,-5.6,-6.7,1.54,3.67,0,
332.956,-5,-5.6,1.54,2.44,0,
332.997,-5.6,-6.1,1.54,2.79,0,
333.039,-5.6,-6.1,1.54,2.79,10,
333.081,-7.2,-7.8,1.54,0,10,
333.122,-8.3,-8.9,1.54,0.7,10,
333.164,-6.1,-6.7,0,0,10,
333.206,-5,-5,0,0,10,
333.247,-5,-5.6,2.57,1.05,10,
333.289,-3.9,-4.4,2.06,1.05,10,
333.331,-3.3,-3.9,1.54,1.75,10,
333.372,-3.3,-3.9,2.57,1.05,10,
333.414,-2.8,-3.3,2.57,1.05,10,
333.456,-2.8,-2.8,2.57,0.7,10,
333.497,-2.2,-2.8,3.6,0.87,10,
333.539,-1.7,-2.2,3.09,0.87,10,
333.581,-1.1,-1.7,2.57,1.05,10,
333.622,-0.6,-1.1,3.09,0.7,10,
333.664,-1.7,-2.8,3.09,0.52,10,
333.706,-2.8,-3.9,2.57,0.7,10,
333.747,-3.3,-4.4,3.09,0.52,10,
333.789,-3.3,-3.9,3.09,0.7,10,
333.831,-2.8,-3.9,4.12,0.7,10,
333.872,-2.8,-3.9,2.57,0.87,10,
333.914,-2.8,-4.4,3.6,0.87,10,
333.956,-3.3,-4.4,2.06,0.7,10,
333.997,-2.2,-3.9,4.63,0.7,10,
334.039,-2.2,-4.4,4.12,0.7,3.42,
334.081,-2.8,-4.4,4.12,0.7,3.42,
334.122,-2.2,-4.4,5.15,0.87,3.42,
334.164,-2.2,-4.4,3.6,0.52,3.42,
334.206,-2.2,-5,4.12,0.7,3.42,
334.247,-2.2,-5,4.12,0.7,3.42,
334.289,-2.2,-4.4,4.12,0.52,3.42,
334.331,-1.7,-4.4,5.66,0.87,3.42,
