$Temperature file for segment 86,,
,,
JDAY,T,
255.14,13.24,
255.15,13.23,
255.16,13.21,
255.17,13.2,
255.18,13.18,
255.19,13.16,
255.2,13.14,
255.21,13.12,
255.22,13.09,
255.23,13.07,
255.24,13.04,
255.25,13.02,
255.26,13,
255.27,12.97,
255.28,12.95,
255.29,12.92,
255.3,12.9,
255.31,12.88,
255.32,12.86,
255.33,12.84,
255.34,12.83,
255.35,12.82,
255.36,12.81,
255.37,12.81,
255.38,12.8,
255.39,12.8,
255.4,12.81,
255.41,12.82,
255.42,12.83,
255.43,12.85,
255.44,12.87,
255.45,12.9,
255.46,12.92,
255.47,12.95,
255.48,12.98,
255.49,13.02,
255.5,13.05,
255.51,13.09,
255.52,13.13,
255.53,13.17,
255.54,13.21,
255.55,13.26,
255.56,13.31,
255.57,13.36,
255.58,13.41,
255.59,13.46,
255.6,13.5,
255.61,13.56,
255.62,13.6,
255.63,13.66,
255.64,13.72,
255.65,13.77,
255.66,13.83,
255.67,13.87,
255.68,13.91,
255.69,13.94,
255.7,13.98,
255.71,14.01,
255.72,14.05,
255.73,14.09,
255.74,14.12,
255.75,14.14,
255.76,14.16,
255.77,14.18,
255.78,14.2,
255.79,14.21,
255.8,14.22,
255.81,14.22,
255.82,14.23,
255.83,14.24,
255.84,14.24,
255.85,14.24,
255.86,14.25,
255.87,14.25,
255.88,14.26,
255.89,14.26,
255.9,14.27,
255.91,14.27,
255.92,14.28,
255.93,14.28,
255.94,14.29,
255.95,14.29,
255.96,14.29,
255.97,14.3,
255.98,14.3,
255.99,14.3,
256,14.3,
256.01,14.3,
256.02,14.3,
256.03,14.3,
256.04,14.29,
256.05,14.29,
256.06,14.28,
256.07,14.28,
256.08,14.27,
256.09,14.27,
256.1,14.26,
256.11,14.25,
256.12,14.24,
256.13,14.23,
256.14,14.22,
256.15,14.21,
256.16,14.2,
256.17,14.2,
256.18,14.19,
256.19,14.18,
256.2,14.18,
256.21,14.17,
256.22,14.16,
256.23,14.16,
256.24,14.15,
256.25,14.14,
256.26,14.14,
256.27,14.14,
256.28,14.13,
256.29,14.13,
256.3,14.13,
256.31,14.13,
256.32,14.13,
256.33,14.14,
256.34,14.14,
256.35,14.15,
256.36,14.16,
256.37,14.17,
256.38,14.18,
256.39,14.19,
256.4,14.21,
256.41,14.23,
256.42,14.25,
256.43,14.27,
256.44,14.29,
256.45,14.32,
256.46,14.34,
256.47,14.37,
256.48,14.4,
256.49,14.43,
256.5,14.46,
256.51,14.49,
256.52,14.52,
256.53,14.55,
256.54,14.58,
256.55,14.61,
256.56,14.64,
256.57,14.67,
256.58,14.7,
256.59,14.73,
256.6,14.76,
256.61,14.79,
256.62,14.82,
256.63,14.84,
256.64,14.87,
256.65,14.9,
256.66,14.93,
256.67,14.96,
256.68,14.98,
256.69,15.01,
256.7,15.04,
256.71,15.06,
256.72,15.09,
256.73,15.11,
256.74,15.12,
256.75,15.14,
256.76,15.14,
256.77,15.15,
256.78,15.15,
256.79,15.14,
256.8,15.14,
256.81,15.13,
256.82,15.13,
256.83,15.12,
256.84,15.12,
256.85,15.11,
256.86,15.1,
256.87,15.09,
256.88,15.09,
256.89,15.08,
256.9,15.07,
256.91,15.06,
256.92,15.05,
256.93,15.04,
256.94,15.03,
256.95,15.01,
256.96,15,
256.97,14.99,
256.98,14.97,
256.99,14.95,
257,14.94,
257.01,14.92,
257.02,14.9,
257.03,14.89,
257.04,14.87,
257.05,14.85,
257.06,14.83,
257.07,14.82,
257.08,14.8,
257.09,14.78,
257.1,14.76,
257.11,14.74,
257.12,14.72,
257.13,14.7,
257.14,14.69,
257.15,14.67,
257.16,14.65,
257.17,14.63,
257.18,14.61,
257.19,14.59,
257.2,14.57,
257.21,14.55,
257.22,14.54,
257.23,14.52,
257.24,14.5,
257.25,14.49,
257.26,14.47,
257.27,14.45,
257.28,14.44,
257.29,14.42,
257.3,14.41,
257.31,14.4,
257.32,14.39,
257.33,14.38,
257.34,14.38,
257.35,14.37,
257.36,14.37,
257.37,14.37,
257.38,14.37,
257.39,14.38,
257.4,14.39,
257.41,14.4,
257.42,14.41,
257.43,14.42,
257.44,14.43,
257.45,14.45,
257.46,14.46,
257.47,14.48,
257.48,14.5,
257.49,14.51,
257.5,14.53,
257.51,14.55,
257.52,14.57,
257.53,14.59,
257.54,14.61,
257.55,14.64,
257.56,14.66,
257.57,14.69,
257.58,14.71,
257.59,14.74,
257.6,14.77,
257.61,14.79,
257.62,14.82,
257.63,14.85,
257.64,14.88,
257.65,14.91,
257.66,14.94,
257.67,14.97,
257.68,15,
257.69,15.04,
257.7,15.06,
257.71,15.09,
257.72,15.12,
257.73,15.14,
257.74,15.16,
257.75,15.18,
257.76,15.19,
257.77,15.19,
257.78,15.2,
257.79,15.2,
257.8,15.19,
257.81,15.18,
257.82,15.17,
257.83,15.15,
257.84,15.14,
257.85,15.12,
257.86,15.11,
257.87,15.1,
257.88,15.08,
257.89,15.07,
257.9,15.06,
257.91,15.05,
257.92,15.04,
257.93,15.03,
257.94,15.02,
257.95,15.01,
257.96,15,
257.97,14.98,
257.98,14.97,
257.99,14.95,
258,14.94,
258.01,14.92,
258.02,14.9,
258.03,14.89,
258.04,14.87,
258.05,14.85,
258.06,14.83,
258.07,14.81,
258.08,14.8,
258.09,14.78,
258.1,14.76,
258.11,14.73,
258.12,14.71,
258.13,14.69,
258.14,14.67,
258.15,14.64,
258.16,14.62,
258.17,14.6,
258.18,14.57,
258.19,14.55,
258.2,14.53,
258.21,14.5,
258.22,14.48,
258.23,14.45,
258.24,14.43,
258.25,14.4,
258.26,14.38,
258.27,14.36,
258.28,14.34,
258.29,14.32,
258.3,14.3,
258.31,14.28,
258.32,14.26,
258.33,14.25,
258.34,14.24,
258.35,14.23,
258.36,14.22,
258.37,14.22,
258.38,14.22,
258.39,14.22,
258.4,14.23,
258.41,14.24,
258.42,14.25,
258.43,14.26,
258.44,14.28,
258.45,14.3,
258.46,14.33,
258.47,14.35,
258.48,14.38,
258.49,14.41,
258.5,14.44,
258.51,14.47,
258.52,14.5,
258.53,14.54,
258.54,14.57,
258.55,14.61,
258.56,14.65,
258.57,14.69,
258.58,14.74,
258.59,14.78,
258.6,14.83,
258.61,14.87,
258.62,14.91,
258.63,14.96,
258.64,15,
258.65,15.05,
258.66,15.1,
258.67,15.15,
258.68,15.19,
258.69,15.22,
258.7,15.26,
258.71,15.28,
258.72,15.31,
258.73,15.33,
258.74,15.34,
258.75,15.35,
258.76,15.36,
258.77,15.36,
258.78,15.37,
258.79,15.37,
258.8,15.36,
258.81,15.35,
258.82,15.34,
258.83,15.33,
258.84,15.32,
258.85,15.32,
258.86,15.32,
258.87,15.31,
258.88,15.3,
258.89,15.29,
258.9,15.29,
258.91,15.28,
258.92,15.27,
258.93,15.26,
258.94,15.26,
258.95,15.25,
258.96,15.24,
258.97,15.23,
258.98,15.22,
258.99,15.21,
259,15.21,
259.01,15.2,
259.02,15.19,
259.03,15.18,
259.04,15.17,
259.05,15.15,
259.06,15.14,
259.07,15.12,
259.08,15.11,
259.09,15.09,
259.1,15.07,
259.11,15.06,
259.12,15.03,
259.13,15.01,
259.14,14.99,
259.15,14.97,
259.16,14.94,
259.17,14.92,
259.18,14.9,
259.19,14.87,
259.2,14.85,
259.21,14.82,
259.22,14.8,
259.23,14.78,
259.24,14.76,
259.25,14.73,
259.26,14.71,
259.27,14.69,
259.28,14.67,
259.29,14.65,
259.3,14.63,
259.31,14.62,
259.32,14.61,
259.33,14.6,
259.34,14.59,
259.35,14.58,
259.36,14.58,
259.37,14.58,
259.38,14.58,
259.39,14.59,
259.4,14.59,
259.41,14.6,
259.42,14.61,
259.43,14.63,
259.44,14.64,
259.45,14.66,
259.46,14.67,
259.47,14.69,
259.48,14.71,
259.49,14.73,
259.5,14.75,
259.51,14.77,
259.52,14.79,
259.53,14.81,
259.54,14.84,
259.55,14.86,
259.56,14.89,
259.57,14.91,
259.58,14.93,
259.59,14.95,
259.6,14.96,
259.61,14.98,
259.62,15.01,
259.63,15.03,
259.64,15.06,
259.65,15.08,
259.66,15.1,
259.67,15.12,
259.68,15.14,
259.69,15.16,
259.7,15.18,
259.71,15.2,
259.72,15.21,
259.73,15.22,
259.74,15.23,
259.75,15.23,
259.76,15.24,
259.77,15.25,
259.78,15.26,
259.79,15.26,
259.8,15.27,
259.81,15.28,
259.82,15.28,
259.83,15.28,
259.84,15.28,
259.85,15.28,
259.86,15.28,
259.87,15.29,
259.88,15.29,
259.89,15.29,
259.9,15.3,
259.91,15.3,
259.92,15.31,
259.93,15.31,
259.94,15.31,
259.95,15.3,
259.96,15.3,
259.97,15.29,
259.98,15.28,
259.99,15.27,
260,15.26,
260.01,15.25,
260.02,15.24,
260.03,15.22,
260.04,15.21,
260.05,15.19,
260.06,15.18,
260.07,15.16,
260.08,15.14,
260.09,15.13,
260.1,15.11,
260.11,15.09,
260.12,15.07,
260.13,15.05,
260.14,15.03,
260.15,15.01,
260.16,14.99,
260.17,14.97,
260.18,14.96,
260.19,14.94,
260.2,14.92,
260.21,14.91,
260.22,14.89,
260.23,14.87,
260.24,14.85,
260.25,14.83,
260.26,14.82,
260.27,14.8,
260.28,14.78,
260.29,14.77,
260.3,14.75,
260.31,14.74,
260.32,14.73,
260.33,14.72,
260.34,14.71,
260.35,14.71,
260.36,14.7,
260.37,14.7,
260.38,14.7,
260.39,14.7,
260.4,14.71,
260.41,14.71,
260.42,14.71,
260.43,14.72,
260.44,14.73,
260.45,14.74,
260.46,14.76,
260.47,14.77,
260.48,14.79,
260.49,14.81,
260.5,14.83,
260.51,14.85,
260.52,14.87,
260.53,14.9,
260.54,14.92,
260.55,14.94,
260.56,14.96,
260.57,14.98,
260.58,15,
260.59,15.03,
260.6,15.06,
260.61,15.09,
260.62,15.12,
260.63,15.16,
260.64,15.19,
260.65,15.22,
260.66,15.24,
260.67,15.27,
260.68,15.29,
260.69,15.31,
260.7,15.33,
260.71,15.35,
260.72,15.37,
260.73,15.38,
260.74,15.39,
260.75,15.41,
260.76,15.41,
260.77,15.42,
260.78,15.43,
260.79,15.43,
260.8,15.43,
260.81,15.42,
260.82,15.42,
260.83,15.42,
260.84,15.41,
260.85,15.4,
260.86,15.39,
260.87,15.38,
260.88,15.37,
260.89,15.36,
260.9,15.35,
260.91,15.34,
260.92,15.33,
260.93,15.31,
260.94,15.3,
260.95,15.29,
260.96,15.27,
260.97,15.25,
260.98,15.24,
260.99,15.22,
261,15.2,
261.01,15.19,
261.02,15.17,
261.03,15.15,
261.04,15.13,
261.05,15.11,
261.06,15.09,
261.07,15.07,
261.08,15.05,
261.09,15.02,
261.1,15,
261.11,14.97,
261.12,14.94,
261.13,14.91,
261.14,14.88,
261.15,14.84,
261.16,14.81,
261.17,14.77,
261.18,14.73,
261.19,14.69,
261.2,14.66,
261.21,14.62,
261.22,14.58,
261.23,14.55,
261.24,14.51,
261.25,14.47,
261.26,14.43,
261.27,14.39,
261.28,14.35,
261.29,14.31,
261.3,14.27,
261.31,14.24,
261.32,14.21,
261.33,14.18,
261.34,14.15,
261.35,14.13,
261.36,14.11,
261.37,14.09,
261.38,14.08,
261.39,14.07,
261.4,14.06,
261.41,14.06,
261.42,14.05,
261.43,14.06,
261.44,14.06,
261.45,14.07,
261.46,14.09,
261.47,14.1,
261.48,14.12,
261.49,14.14,
261.5,14.17,
261.51,14.19,
261.52,14.21,
261.53,14.24,
261.54,14.27,
261.55,14.3,
261.56,14.33,
261.57,14.36,
261.58,14.39,
261.59,14.43,
261.6,14.47,
261.61,14.51,
261.62,14.55,
261.63,14.59,
261.64,14.63,
261.65,14.66,
261.66,14.69,
261.67,14.72,
261.68,14.74,
261.69,14.77,
261.7,14.79,
261.71,14.82,
261.72,14.84,
261.73,14.87,
261.74,14.88,
261.75,14.89,
261.76,14.91,
261.77,14.92,
261.78,14.93,
261.79,14.94,
261.8,14.95,
261.81,14.95,
261.82,14.96,
261.83,14.96,
261.84,14.97,
261.85,14.97,
261.86,14.97,
261.87,14.98,
261.88,14.99,
261.89,14.99,
261.9,14.99,
261.91,15,
261.92,15,
261.93,14.99,
261.94,14.99,
261.95,14.99,
261.96,14.98,
261.97,14.97,
261.98,14.96,
261.99,14.95,
262,14.94,
262.01,14.92,
262.02,14.91,
262.03,14.89,
262.04,14.87,
262.05,14.84,
262.06,14.82,
262.07,14.8,
262.08,14.77,
262.09,14.74,
262.1,14.71,
262.11,14.68,
262.12,14.65,
262.13,14.63,
262.14,14.6,
262.15,14.57,
262.16,14.53,
262.17,14.5,
262.18,14.46,
262.19,14.42,
262.2,14.39,
262.21,14.35,
262.22,14.31,
262.23,14.27,
262.24,14.23,
262.25,14.19,
262.26,14.15,
262.27,14.11,
262.28,14.08,
262.29,14.04,
262.3,14.01,
262.31,13.98,
262.32,13.95,
262.33,13.93,
262.34,13.9,
262.35,13.88,
262.36,13.87,
262.37,13.85,
262.38,13.84,
262.39,13.84,
262.4,13.83,
262.41,13.83,
262.42,13.83,
262.43,13.84,
262.44,13.84,
262.45,13.85,
262.46,13.86,
262.47,13.88,
262.48,13.89,
262.49,13.91,
262.5,13.93,
262.51,13.95,
262.52,13.97,
262.53,13.99,
262.54,14.01,
262.55,14.04,
262.56,14.07,
262.57,14.1,
262.58,14.13,
262.59,14.16,
262.6,14.19,
262.61,14.22,
262.62,14.25,
262.63,14.28,
262.64,14.31,
262.65,14.33,
262.66,14.35,
262.67,14.37,
262.68,14.39,
262.69,14.41,
262.7,14.42,
262.71,14.44,
262.72,14.45,
262.73,14.46,
262.74,14.47,
262.75,14.49,
262.76,14.5,
262.77,14.52,
262.78,14.54,
262.79,14.56,
262.8,14.57,
262.81,14.59,
262.82,14.6,
262.83,14.62,
262.84,14.64,
262.85,14.66,
262.86,14.67,
262.87,14.68,
262.88,14.69,
262.89,14.69,
262.9,14.69,
262.91,14.69,
262.92,14.68,
262.93,14.68,
262.94,14.67,
262.95,14.66,
262.96,14.65,
262.97,14.63,
262.98,14.62,
262.99,14.6,
263,14.58,
263.01,14.56,
263.02,14.54,
263.03,14.51,
263.04,14.49,
263.05,14.47,
263.06,14.44,
263.07,14.41,
263.08,14.39,
263.09,14.36,
263.1,14.34,
263.11,14.31,
263.12,14.28,
263.13,14.25,
263.14,14.21,
263.15,14.18,
263.16,14.14,
263.17,14.1,
263.18,14.07,
263.19,14.03,
263.2,13.99,
263.21,13.95,
263.22,13.92,
263.23,13.88,
263.24,13.84,
263.25,13.8,
263.26,13.77,
263.27,13.73,
263.28,13.69,
263.29,13.65,
263.3,13.62,
263.31,13.59,
263.32,13.56,
263.33,13.53,
263.34,13.51,
263.35,13.49,
263.36,13.47,
263.37,13.45,
263.38,13.44,
263.39,13.43,
263.4,13.43,
263.41,13.43,
263.42,13.43,
263.43,13.44,
263.44,13.46,
263.45,13.47,
263.46,13.49,
263.47,13.52,
263.48,13.54,
263.49,13.57,
263.5,13.6,
263.51,13.64,
263.52,13.67,
263.53,13.71,
263.54,13.75,
263.55,13.79,
263.56,13.83,
263.57,13.87,
263.58,13.91,
263.59,13.95,
263.6,13.98,
263.61,14.02,
263.62,14.06,
263.63,14.1,
263.64,14.14,
263.65,14.18,
263.66,14.23,
263.67,14.27,
263.68,14.31,
263.69,14.35,
263.7,14.39,
263.71,14.42,
263.72,14.45,
263.73,14.47,
263.74,14.5,
263.75,14.52,
263.76,14.54,
263.77,14.55,
263.78,14.56,
263.79,14.57,
263.8,14.58,
263.81,14.58,
263.82,14.59,
263.83,14.58,
263.84,14.58,
263.85,14.58,
263.86,14.58,
263.87,14.57,
263.88,14.57,
263.89,14.56,
263.9,14.55,
263.91,14.54,
263.92,14.53,
263.93,14.52,
263.94,14.51,
263.95,14.5,
263.96,14.48,
263.97,14.47,
263.98,14.46,
263.99,14.44,
264,14.43,
264.01,14.41,
264.02,14.4,
264.03,14.38,
264.04,14.36,
264.05,14.34,
264.06,14.32,
264.07,14.3,
264.08,14.28,
264.09,14.26,
264.1,14.23,
264.11,14.21,
264.12,14.18,
264.13,14.15,
264.14,14.12,
264.15,14.09,
264.16,14.06,
264.17,14.03,
264.18,14,
264.19,13.97,
264.2,13.93,
264.21,13.9,
264.22,13.87,
264.23,13.83,
264.24,13.8,
264.25,13.77,
264.26,13.73,
264.27,13.7,
264.28,13.67,
264.29,13.64,
264.3,13.62,
264.31,13.59,
264.32,13.57,
264.33,13.55,
264.34,13.54,
264.35,13.52,
264.36,13.51,
264.37,13.5,
264.38,13.49,
264.39,13.49,
264.4,13.49,
264.41,13.49,
264.42,13.49,
264.43,13.5,
264.44,13.5,
264.45,13.5,
264.46,13.5,
264.47,13.5,
264.48,13.5,
264.49,13.51,
264.5,13.51,
264.51,13.52,
264.52,13.53,
264.53,13.55,
264.54,13.56,
264.55,13.58,
264.56,13.6,
264.57,13.63,
264.58,13.66,
264.59,13.69,
264.6,13.72,
264.61,13.75,
264.62,13.78,
264.63,13.81,
264.64,13.84,
264.65,13.87,
264.66,13.9,
264.67,13.93,
264.68,13.96,
264.69,13.98,
264.7,14.01,
264.71,14.03,
264.72,14.05,
264.73,14.07,
264.74,14.08,
264.75,14.09,
264.76,14.11,
264.77,14.11,
264.78,14.12,
264.79,14.13,
264.8,14.13,
264.81,14.13,
264.82,14.14,
264.83,14.14,
264.84,14.14,
264.85,14.14,
264.86,14.14,
264.87,14.14,
264.88,14.14,
264.89,14.13,
264.9,14.13,
264.91,14.12,
264.92,14.12,
264.93,14.11,
264.94,14.1,
264.95,14.09,
264.96,14.09,
264.97,14.08,
264.98,14.07,
264.99,14.06,
265,14.05,
265.01,14.04,
265.02,14.02,
265.03,14.01,
265.04,14,
265.05,13.98,
265.06,13.97,
265.07,13.96,
265.08,13.94,
265.09,13.93,
265.1,13.91,
265.11,13.89,
265.12,13.88,
265.13,13.86,
265.14,13.85,
265.15,13.83,
265.16,13.81,
265.17,13.79,
265.18,13.77,
265.19,13.74,
265.2,13.72,
265.21,13.7,
265.22,13.68,
265.23,13.66,
265.24,13.64,
265.25,13.61,
265.26,13.59,
265.27,13.57,
265.28,13.56,
265.29,13.54,
265.3,13.52,
265.31,13.51,
265.32,13.49,
265.33,13.48,
265.34,13.47,
265.35,13.47,
265.36,13.47,
265.37,13.47,
265.38,13.47,
265.39,13.48,
265.4,13.49,
265.41,13.5,
265.42,13.52,
265.43,13.53,
265.44,13.55,
265.45,13.58,
265.46,13.6,
265.47,13.63,
265.48,13.66,
265.49,13.7,
265.5,13.73,
265.51,13.77,
265.52,13.8,
265.53,13.84,
265.54,13.88,
265.55,13.93,
265.56,13.97,
265.57,14.01,
265.58,14.05,
265.59,14.1,
265.6,14.14,
265.61,14.18,
265.62,14.23,
265.63,14.27,
265.64,14.31,
265.65,14.35,
265.66,14.39,
265.67,14.43,
265.68,14.47,
265.69,14.5,
265.7,14.53,
265.71,14.56,
265.72,14.59,
265.73,14.61,
265.74,14.63,
265.75,14.65,
265.76,14.66,
265.77,14.68,
265.78,14.68,
265.79,14.69,
265.8,14.69,
265.81,14.7,
265.82,14.7,
265.83,14.7,
265.84,14.69,
265.85,14.69,
265.86,14.69,
265.87,14.68,
265.88,14.68,
265.89,14.67,
265.9,14.66,
265.91,14.66,
265.92,14.65,
265.93,14.64,
265.94,14.63,
265.95,14.62,
265.96,14.6,
265.97,14.59,
265.98,14.58,
265.99,14.57,
266,14.55,
266.01,14.54,
266.02,14.53,
266.03,14.51,
266.04,14.5,
266.05,14.48,
266.06,14.46,
266.07,14.43,
266.08,14.41,
266.09,14.39,
266.1,14.36,
266.11,14.33,
266.12,14.31,
266.13,14.28,
266.14,14.25,
266.15,14.22,
266.16,14.19,
266.17,14.17,
266.18,14.14,
266.19,14.11,
266.2,14.08,
266.21,14.05,
266.22,14.03,
266.23,14,
266.24,13.97,
266.25,13.95,
266.26,13.92,
266.27,13.9,
266.28,13.88,
266.29,13.85,
266.3,13.83,
266.31,13.82,
266.32,13.8,
266.33,13.79,
266.34,13.77,
266.35,13.77,
266.36,13.76,
266.37,13.76,
266.38,13.76,
266.39,13.76,
266.4,13.77,
266.41,13.78,
266.42,13.8,
266.43,13.81,
266.44,13.83,
266.45,13.86,
266.46,13.89,
266.47,13.92,
266.48,13.95,
266.49,13.98,
266.5,14.02,
266.51,14.05,
266.52,14.09,
266.53,14.13,
266.54,14.17,
266.55,14.21,
266.56,14.25,
266.57,14.29,
266.58,14.34,
266.59,14.38,
266.6,14.42,
266.61,14.47,
266.62,14.51,
266.63,14.56,
266.64,14.6,
266.65,14.64,
266.66,14.68,
266.67,14.71,
266.68,14.75,
266.69,14.78,
266.7,14.81,
266.71,14.83,
266.72,14.86,
266.73,14.88,
266.74,14.9,
266.75,14.92,
266.76,14.93,
266.77,14.95,
266.78,14.95,
266.79,14.96,
266.8,14.96,
266.81,14.95,
266.82,14.95,
266.83,14.95,
266.84,14.94,
266.85,14.93,
266.86,14.93,
266.87,14.92,
266.88,14.91,
266.89,14.91,
266.9,14.9,
266.91,14.89,
266.92,14.88,
266.93,14.87,
266.94,14.86,
266.95,14.85,
266.96,14.84,
266.97,14.83,
266.98,14.81,
266.99,14.8,
267,14.78,
267.01,14.77,
267.02,14.76,
267.03,14.75,
267.04,14.73,
267.05,14.72,
267.06,14.71,
267.07,14.69,
267.08,14.68,
267.09,14.66,
267.1,14.65,
267.11,14.64,
267.12,14.62,
267.13,14.61,
267.14,14.59,
267.15,14.58,
267.16,14.56,
267.17,14.55,
267.18,14.53,
267.19,14.52,
267.2,14.5,
267.21,14.49,
267.22,14.48,
267.23,14.46,
267.24,14.45,
267.25,14.44,
267.26,14.43,
267.27,14.43,
267.28,14.42,
267.29,14.41,
267.3,14.4,
267.31,14.4,
267.32,14.39,
267.33,14.39,
267.34,14.38,
267.35,14.38,
267.36,14.38,
267.37,14.38,
267.38,14.39,
267.39,14.39,
267.4,14.4,
267.41,14.41,
267.42,14.42,
267.43,14.43,
267.44,14.44,
267.45,14.46,
267.46,14.48,
267.47,14.5,
267.48,14.52,
267.49,14.55,
267.5,14.58,
267.51,14.61,
267.52,14.64,
267.53,14.67,
267.54,14.7,
267.55,14.72,
267.56,14.74,
267.57,14.76,
267.58,14.79,
267.59,14.81,
267.6,14.84,
267.61,14.86,
267.62,14.88,
267.63,14.9,
267.64,14.92,
267.65,14.92,
267.66,14.93,
267.67,14.93,
267.68,14.93,
267.69,14.94,
267.7,14.94,
267.71,14.95,
267.72,14.96,
267.73,14.97,
267.74,14.99,
267.75,15,
267.76,15.01,
267.77,15.02,
267.78,15.03,
267.79,15.04,
267.8,15.04,
267.81,15.05,
267.82,15.06,
267.83,15.07,
267.84,15.08,
267.85,15.08,
267.86,15.08,
267.87,15.08,
267.88,15.08,
267.89,15.08,
267.9,15.07,
267.91,15.06,
267.92,15.06,
267.93,15.04,
267.94,15.03,
267.95,15.01,
267.96,15,
267.97,14.98,
267.98,14.96,
267.99,14.93,
268,14.91,
268.01,14.88,
268.02,14.86,
268.03,14.83,
268.04,14.8,
268.05,14.77,
268.06,14.75,
268.07,14.72,
268.08,14.69,
268.09,14.66,
268.1,14.63,
268.11,14.6,
268.12,14.57,
268.13,14.54,
268.14,14.5,
268.15,14.47,
268.16,14.44,
268.17,14.41,
268.18,14.38,
268.19,14.35,
268.2,14.32,
268.21,14.29,
268.22,14.26,
268.23,14.23,
268.24,14.2,
268.25,14.17,
268.26,14.14,
268.27,14.11,
268.28,14.08,
268.29,14.05,
268.3,14.03,
268.31,14,
268.32,13.98,
268.33,13.96,
268.34,13.95,
268.35,13.93,
268.36,13.92,
268.37,13.91,
268.38,13.9,
268.39,13.9,
268.4,13.9,
268.41,13.9,
268.42,13.91,
268.43,13.92,
268.44,13.93,
268.45,13.95,
268.46,13.97,
268.47,13.99,
268.48,14,
268.49,14.02,
268.5,14.02,
268.51,14.02,
268.52,14.02,
268.53,14.02,
268.54,14.04,
268.55,14.05,
268.56,14.06,
268.57,14.08,
268.58,14.09,
268.59,14.11,
268.6,14.12,
268.61,14.14,
268.62,14.16,
268.63,14.18,
268.64,14.2,
268.65,14.21,
268.66,14.23,
268.67,14.25,
268.68,14.26,
268.69,14.27,
268.7,14.28,
268.71,14.29,
268.72,14.3,
268.73,14.31,
268.74,14.32,
268.75,14.32,
268.76,14.33,
268.77,14.33,
268.78,14.34,
268.79,14.34,
268.8,14.34,
268.81,14.35,
268.82,14.35,
268.83,14.34,
268.84,14.34,
268.85,14.34,
268.86,14.33,
268.87,14.33,
268.88,14.32,
268.89,14.31,
268.9,14.3,
268.91,14.29,
268.92,14.28,
268.93,14.26,
268.94,14.25,
268.95,14.23,
268.96,14.22,
268.97,14.2,
268.98,14.18,
268.99,14.16,
269,14.14,
269.01,14.13,
269.02,14.11,
269.03,14.09,
269.04,14.06,
269.05,14.04,
269.06,14.02,
269.07,14,
269.08,13.98,
269.09,13.96,
269.1,13.93,
269.11,13.91,
269.12,13.89,
269.13,13.87,
269.14,13.84,
269.15,13.82,
269.16,13.8,
269.17,13.77,
269.18,13.75,
269.19,13.72,
269.2,13.7,
269.21,13.67,
269.22,13.65,
269.23,13.63,
269.24,13.6,
269.25,13.58,
269.26,13.56,
269.27,13.54,
269.28,13.52,
269.29,13.5,
269.3,13.48,
269.31,13.47,
269.32,13.46,
269.33,13.45,
269.34,13.44,
269.35,13.43,
269.36,13.43,
269.37,13.43,
269.38,13.43,
269.39,13.43,
269.4,13.43,
269.41,13.43,
269.42,13.43,
269.43,13.43,
269.44,13.44,
269.45,13.44,
269.46,13.45,
269.47,13.45,
269.48,13.46,
269.49,13.47,
269.5,13.48,
269.51,13.49,
269.52,13.5,
269.53,13.51,
269.54,13.52,
269.55,13.54,
269.56,13.56,
269.57,13.58,
269.58,13.61,
269.59,13.64,
269.6,13.67,
269.61,13.69,
269.62,13.72,
269.63,13.74,
269.64,13.76,
269.65,13.78,
269.66,13.8,
269.67,13.82,
269.68,13.85,
269.69,13.87,
269.7,13.89,
269.71,13.9,
269.72,13.92,
269.73,13.93,
269.74,13.94,
269.75,13.95,
269.76,13.95,
269.77,13.96,
269.78,13.96,
269.79,13.97,
269.8,13.97,
269.81,13.97,
269.82,13.97,
269.83,13.97,
269.84,13.96,
269.85,13.95,
269.86,13.95,
269.87,13.94,
269.88,13.93,
269.89,13.92,
269.9,13.92,
269.91,13.91,
269.92,13.9,
269.93,13.89,
269.94,13.88,
269.95,13.86,
269.96,13.85,
269.97,13.83,
269.98,13.82,
269.99,13.8,
270,13.78,
270.01,13.77,
270.02,13.75,
270.03,13.73,
270.04,13.71,
270.05,13.69,
270.06,13.67,
270.07,13.65,
270.08,13.63,
270.09,13.6,
270.1,13.58,
270.11,13.55,
270.12,13.53,
270.13,13.5,
270.14,13.47,
270.15,13.44,
270.16,13.41,
270.17,13.38,
270.18,13.35,
270.19,13.32,
270.2,13.29,
270.21,13.26,
270.22,13.23,
270.23,13.2,
270.24,13.17,
270.25,13.14,
270.26,13.11,
270.27,13.08,
270.28,13.05,
270.29,13.02,
270.3,12.99,
270.31,12.97,
270.32,12.95,
270.33,12.92,
270.34,12.9,
270.35,12.88,
270.36,12.86,
270.37,12.85,
270.38,12.84,
270.39,12.83,
270.4,12.82,
270.41,12.81,
270.42,12.81,
270.43,12.8,
270.44,12.8,
270.45,12.81,
270.46,12.82,
270.47,12.83,
270.48,12.84,
270.49,12.85,
270.5,12.87,
270.51,12.88,
270.52,12.9,
270.53,12.92,
270.54,12.94,
270.55,12.96,
270.56,12.97,
270.57,12.99,
270.58,13.01,
270.59,13.03,
270.6,13.05,
270.61,13.07,
270.62,13.08,
270.63,13.1,
270.64,13.12,
270.65,13.13,
270.66,13.14,
270.67,13.15,
270.68,13.16,
270.69,13.17,
270.7,13.19,
270.71,13.2,
270.72,13.21,
